Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode dust,0,5.000,1000.000,1008.000,0.800,14.510,14.540,130.000,764.000,1.008,0.020,0.060,0.060,1.068,0.948,1.049,0.962,0.800,0.000,100.000,21.000,0.000
mode dust,1,5.000,1000.000,951.000,-4.900,14.480,14.540,130.000,764.000,0.951,0.019,0.056,0.059,1.007,0.895,0.994,0.908,-4.900,0.000,100.000,22.000,0.000
mode dust,2,5.000,1000.000,955.000,-4.500,14.490,14.540,130.000,764.000,0.955,0.013,0.039,0.040,0.993,0.916,0.994,0.917,-4.500,0.000,100.000,22.000,0.000
mode dust,3,5.000,1000.000,1018.000,1.800,14.470,14.540,130.000,764.000,1.018,0.020,0.059,0.058,1.078,0.959,1.061,0.962,1.800,0.000,100.000,22.000,0.000
mode dust,0,10.000,1000.000,973.000,-2.700,14.480,14.600,130.000,764.000,0.973,0.027,0.081,0.083,1.054,0.892,1.041,0.900,-2.700,0.000,100.000,42.000,0.000
mode dust,3,10.000,1000.000,976.000,-2.400,14.500,14.600,130.000,764.000,0.976,0.033,0.098,0.100,1.074,0.878,1.051,0.910,-2.400,0.000,100.000,41.000,0.000
mode dust,0,15.000,1000.000,970.000,-3.000,14.620,14.700,130.000,764.000,0.970,0.026,0.077,0.079,1.048,0.893,1.044,0.920,-3.000,0.000,100.000,62.000,0.000
mode dust,3,15.000,1000.000,977.000,-2.300,14.630,14.700,130.000,764.000,0.977,0.029,0.088,0.091,1.065,0.888,1.054,0.922,-2.300,0.000,100.000,62.000,0.000
mode dust,0,20.000,1000.000,973.000,-2.700,14.520,14.660,130.000,764.000,0.973,0.028,0.084,0.086,1.057,0.889,1.034,0.920,-2.700,0.000,100.000,81.000,0.000
mode dust,0,5.000,2000.000,1954.000,-2.300,26.180,26.270,130.000,809.000,1.954,0.018,0.054,0.028,2.008,1.900,2.001,1.899,-2.300,0.000,100.000,22.000,0.000
mode dust,1,5.000,2000.000,2019.000,1.000,26.170,26.270,130.000,809.000,2.019,0.019,0.058,0.029,2.077,1.961,2.065,1.976,1.000,0.000,100.000,22.000,0.000
mode dust,2,5.000,2000.000,1986.000,-0.700,26.170,26.270,130.000,809.000,1.986,0.020,0.060,0.030,2.047,1.926,2.038,1.941,-0.700,0.000,100.000,22.000,0.000
mode dust,3,5.000,2000.000,1982.000,-0.900,26.190,26.270,130.000,809.000,1.982,0.015,0.044,0.022,2.026,1.937,2.028,1.941,-0.900,0.000,100.000,21.000,0.000
mode dust,0,10.000,2000.000,1992.000,-0.400,26.060,26.200,130.000,809.000,1.992,0.036,0.109,0.055,2.101,1.884,2.075,1.904,-0.400,0.000,100.000,42.000,0.000
mode dust,3,10.000,2000.000,1979.000,-1.100,26.100,26.200,130.000,809.000,1.979,0.021,0.062,0.032,2.041,1.916,2.028,1.934,-1.100,0.000,100.000,41.000,0.000
mode dust,0,15.000,2000.000,1990.000,-0.500,26.220,26.330,130.000,809.000,1.990,0.027,0.082,0.041,2.072,1.908,2.063,1.919,-0.500,0.000,100.000,61.000,0.000
mode dust,3,15.000,2000.000,1987.000,-0.700,26.270,26.330,130.000,809.000,1.987,0.027,0.082,0.041,2.069,1.904,2.070,1.907,-0.700,0.000,100.000,58.000,0.000
mode dust,0,20.000,2000.000,1981.000,-0.900,26.410,26.480,130.000,809.000,1.981,0.032,0.095,0.048,2.076,1.887,2.073,1.904,-0.900,0.000,100.000,80.000,0.000
mode dust,0,5.000,3000.000,2901.000,-3.300,32.180,32.330,130.000,972.000,2.901,0.025,0.074,0.025,2.975,2.827,2.968,2.831,-3.300,0.000,100.000,22.000,0.000
mode dust,1,5.000,3000.000,2966.000,-1.100,32.170,32.330,130.000,972.000,2.966,0.029,0.087,0.029,3.053,2.879,3.035,2.891,-1.100,0.000,100.000,22.000,0.000
