Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode medium,0,40.000,1000.000,1009.000,0.900,21.280,21.300,130.000,281.000,1.009,0.025,0.075,0.075,1.084,0.934,1.064,0.955,0.900,0.000,100.000,146.000,0.000
mode medium,0,50.000,1000.000,1008.000,0.800,21.340,21.310,130.000,282.000,1.008,0.032,0.096,0.095,1.104,0.912,1.079,0.950,0.800,0.000,100.000,197.000,0.000
mode medium,0,60.000,1000.000,1007.000,0.700,21.550,21.590,130.000,288.000,1.007,0.032,0.095,0.094,1.102,0.912,1.054,0.932,0.700,0.000,100.000,231.000,0.000
mode medium,0,5.000,1200.000,1125.000,-6.200,24.280,24.230,130.000,386.000,1.125,0.051,0.154,0.137,1.279,0.972,1.265,1.044,-6.200,0.000,100.000,22.000,1.000
mode medium,0,6.000,1200.000,1154.000,-3.900,24.280,24.220,130.000,349.000,1.154,0.090,0.271,0.235,1.425,0.882,1.366,0.947,-3.900,2.000,100.000,26.000,0.000
mode medium,0,8.000,1200.000,1164.000,-3.000,24.320,24.330,130.000,305.000,1.164,0.031,0.094,0.081,1.258,1.070,1.272,1.096,-3.000,0.000,100.000,34.000,0.000
mode medium,1,5.000,1200.000,1138.000,-5.100,24.260,24.230,130.000,386.000,1.138,0.052,0.155,0.136,1.293,0.983,1.255,0.982,-5.100,0.000,100.000,22.000,1.000
mode medium,1,6.000,1200.000,1171.000,-2.400,24.270,24.220,130.000,349.000,1.171,0.058,0.175,0.150,1.346,0.996,1.299,0.987,-2.400,0.000,100.000,26.000,0.000
mode medium,1,8.000,1200.000,1180.000,-1.600,24.330,24.330,130.000,305.000,1.180,0.012,0.037,0.032,1.218,1.143,1.212,1.155,-1.600,0.000,100.000,31.000,0.000
mode medium,2,5.000,1200.000,1218.000,1.500,24.230,24.230,130.000,386.000,1.218,0.036,0.107,0.088,1.326,1.111,1.324,1.113,1.500,0.000,100.000,22.000,0.000
mode medium,2,6.000,1200.000,1217.000,1.400,24.260,24.220,130.000,349.000,1.217,0.056,0.167,0.137,1.384,1.050,1.327,1.076,1.400,0.000,100.000,25.000,0.000
mode medium,2,8.000,1200.000,1209.000,0.700,24.350,24.330,130.000,305.000,1.209,0.024,0.072,0.060,1.281,1.137,1.272,1.138,0.700,0.000,100.000,33.000,0.000
mode medium,3,5.000,1200.000,1213.000,1.000,24.230,24.230,130.000,386.000,1.213,0.016,0.049,0.040,1.262,1.164,1.250,1.150,1.000,0.000,100.000,22.000,0.000
mode medium,3,6.000,1200.000,1206.000,0.500,24.280,24.220,130.000,349.000,1.206,0.043,0.130,0.108,1.336,1.076,1.309,1.101,0.500,0.000,100.000,26.000,0.000
mode medium,3,8.000,1200.000,1211.000,0.900,24.340,24.330,130.000,305.000,1.211,0.011,0.033,0.027,1.244,1.178,1.237,1.178,0.900,0.000,100.000,34.000,0.000
mode medium,0,10.000,1200.000,1138.000,-5.200,24.320,24.310,130.000,386.000,1.138,0.056,0.168,0.148,1.306,0.970,1.279,1.004,-5.200,0.000,100.000,42.000,1.000
mode medium,3,10.000,1200.000,1210.000,0.800,24.320,24.310,130.000,386.000,1.210,0.027,0.082,0.068,1.292,1.128,1.299,1.126,0.800,0.000,100.000,42.000,0.000
mode medium,0,15.000,1200.000,1165.000,-2.900,24.320,24.240,130.000,386.000,1.165,0.055,0.166,0.142,1.331,0.999,1.287,1.036,-2.900,0.000,100.000,57.000,0.000
mode medium,3,15.000,1200.000,1186.000,-1.200,24.260,24.240,130.000,386.000,1.186,0.046,0.139,0.117,1.325,1.047,1.282,0.979,-1.200,0.000,100.000,60.000,0.000
mode medium,0,20.000,1200.000,1179.000,-1.800,24.360,24.300,130.000,386.000,1.179,0.057,0.170,0.144,1.348,1.009,1.309,1.004,-1.800,0.000,100.000,81.000,0.000
mode medium,0,25.000,1200.000,1200.000,-0.000,24.890,24.840,130.000,342.000,1.200,0.052,0.156,0.130,1.356,1.044,1.322,1.034,-0.000,0.000,100.000,86.000,0.000
mode medium,0,30.000,1200.000,1203.000,0.200,25.030,24.990,130.000,313.000,1.203,0.031,0.093,0.077,1.296,1.110,1.277,1.128,0.200,0.000,100.000,120.000,0.000
mode medium,0,35.000,1200.000,1208.000,0.600,24.890,24.900,130.000,297.000,1.208,0.029,0.087,0.072,1.294,1.121,1.287,1.155,0.600,0.000,100.000,137.000,0.000
mode medium,0,40.000,1200.000,1209.000,0.700,25.030,25.050,130.000,291.000,1.209,0.028,0.084,0.069,1.292,1.125,1.272,1.150,0.700,0.000,100.000,157.000,0.000
mode medium,0,50.000,1200.000,1220.000,1.700,25.400,25.440,130.000,296.000,1.220,0.037,0.111,0.091,1.331,1.110,1.287,1.131,1.700,0.000,100.000,178.000,0.000
mode medium,0,60.000,1200.000,1222.000,1.800,25.570,25.440,130.000,305.000,1.222,0.047,0.142,0.116,1.364,1.080,1.314,1.123,1.800,0.000,100.000,230.000,0.000
mode medium,0,5.000,1500.000,1445.000,-3.600,29.900,29.900,130.000,397.000,1.445,0.081,0.242,0.168,1.688,1.203,1.681,1.272,-3.600,0.000,100.000,22.000,0.000
mode medium,0,6.000,1500.000,1464.000,-2.400,30.330,30.350,130.000,359.000,1.464,0.064,0.192,0.131,1.656,1.271,1.567,1.287,-2.400,0.000,100.000,26.000,0.000
mode medium,0,8.000,1500.000,1469.000,-2.100,29.810,29.810,130.000,317.000,1.469,0.019,0.057,0.039,1.526,1.411,1.517,1.431,-2.100,0.000,100.000,34.000,0.000
mode medium,1,5.000,1500.000,1450.000,-3.300,29.920,29.900,130.000,397.000,1.450,0.046,0.137,0.094,1.587,1.314,1.540,1.346,-3.300,0.000,100.000,22.000,0.000
mode medium,1,6.000,1500.000,1488.000,-0.800,30.380,30.350,130.000,359.000,1.488,0.037,0.112,0.075,1.600,1.376,1.572,1.398,-0.800,0.000,100.000,26.000,0.000
mode medium,1,8.000,1500.000,1461.000,-2.600,29.830,29.810,130.000,317.000,1.461,0.020,0.061,0.042,1.522,1.400,1.500,1.411,-2.600,0.000,100.000,33.000,0.000
mode medium,2,5.000,1500.000,1515.000,1.000,29.920,29.900,130.000,397.000,1.515,0.035,0.104,0.068,1.619,1.411,1.579,1.418,1.000,0.000,100.000,22.000,0.000
mode medium,2,6.000,1500.000,1534.000,2.200,30.350,30.350,130.000,359.000,1.534,0.034,0.102,0.067,1.636,1.431,1.607,1.445,2.200,0.000,100.000,26.000,0.000
mode medium,2,8.000,1500.000,1543.000,2.900,29.820,29.810,130.000,317.000,1.543,0.020,0.061,0.039,1.604,1.482,1.594,1.475,2.900,0.000,100.000,34.000,0.000
mode medium,3,5.000,1500.000,1528.000,1.900,29.910,29.900,130.000,397.000,1.528,0.052,0.157,0.103,1.685,1.371,1.674,1.398,1.900,0.000,100.000,22.000,0.000
mode medium,3,6.000,1500.000,1521.000,1.400,30.370,30.350,130.000,359.000,1.521,0.033,0.099,0.065,1.619,1.422,1.597,1.366,1.400,0.000,100.000,26.000,0.000
mode medium,3,8.000,1500.000,1506.000,0.400,29.820,29.810,130.000,317.000,1.506,0.012,0.035,0.023,1.541,1.472,1.532,1.478,0.400,0.000,100.000,34.000,0.000
mode medium,0,10.000,1500.000,1456.000,-3.000,30.070,30.160,130.000,397.000,1.456,0.074,0.223,0.153,1.678,1.233,1.569,1.242,-3.000,0.000,100.000,42.000,0.000
mode medium,3,10.000,1500.000,1530.000,2.000,30.120,30.160,130.000,397.000,1.530,0.043,0.129,0.085,1.660,1.401,1.641,1.393,2.000,0.000,100.000,42.000,0.000
mode medium,0,15.000,1500.000,1477.000,-1.500,30.000,29.960,130.000,397.000,1.477,0.073,0.219,0.148,1.696,1.258,1.639,1.277,-1.500,0.000,100.000,53.000,0.000
mode medium,3,15.000,1500.000,1505.000,0.300,30.020,29.960,130.000,397.000,1.505,0.046,0.138,0.092,1.643,1.367,1.624,1.379,0.300,0.000,100.000,62.000,0.000
mode medium,0,20.000,1500.000,1498.000,-0.100,30.310,30.300,130.000,397.000,1.498,0.068,0.205,0.137,1.703,1.293,1.614,1.329,-0.100,0.000,100.000,73.000,0.000
mode medium,0,25.000,1500.000,1511.000,0.700,30.910,30.860,130.000,352.000,1.511,0.032,0.097,0.064,1.609,1.414,1.567,1.421,0.700,0.000,100.000,101.000,0.000
mode medium,0,30.000,1500.000,1528.000,1.900,30.930,30.940,130.000,324.000,1.528,0.046,0.137,0.090,1.665,1.391,1.607,1.379,1.900,0.000,100.000,120.000,0.000
mode medium,0,35.000,1500.000,1509.000,0.600,30.540,30.530,130.000,310.000,1.509,0.040,0.119,0.079,1.628,1.389,1.587,1.421,0.600,0.000,100.000,131.000,0.000
mode medium,0,40.000,1500.000,1510.000,0.600,30.770,30.780,130.000,306.000,1.510,0.036,0.109,0.072,1.618,1.401,1.562,1.426,0.600,0.000,100.000,159.000,0.000
mode medium,0,50.000,1500.000,1515.000,1.000,31.080,31.110,130.000,315.000,1.515,0.046,0.138,0.091,1.653,1.378,1.597,1.403,1.000,0.000,100.000,197.000,0.000
mode medium,0,5.000,1800.000,1757.000,-2.400,35.490,35.500,130.000,404.000,1.757,0.083,0.249,0.142,2.005,1.508,1.929,1.483,-2.400,0.000,100.000,22.000,0.000
mode medium,0,6.000,1800.000,1786.000,-0.800,36.230,36.280,130.000,368.000,1.786,0.064,0.191,0.107,1.977,1.594,1.887,1.599,-0.800,0.000,100.000,26.000,0.000
mode medium,0,8.000,1800.000,1773.000,-1.500,35.530,35.590,130.000,328.000,1.773,0.023,0.070,0.039,1.842,1.703,1.830,1.721,-1.500,0.000,100.000,34.000,0.000
mode medium,1,5.000,1800.000,1758.000,-2.300,35.490,35.500,130.000,404.000,1.758,0.042,0.126,0.072,1.884,1.632,1.869,1.666,-2.300,0.000,100.000,22.000,0.000
mode medium,1,6.000,1800.000,1819.000,1.100,36.260,36.280,130.000,368.000,1.819,0.028,0.083,0.046,1.902,1.736,1.907,1.750,1.100,0.000,100.000,26.000,0.000
mode medium,1,8.000,1800.000,1775.000,-1.400,35.580,35.590,130.000,328.000,1.775,0.018,0.055,0.031,1.830,1.720,1.807,1.736,-1.400,0.000,100.000,34.000,0.000
mode medium,2,5.000,1800.000,1829.000,1.600,35.470,35.500,130.000,404.000,1.829,0.037,0.110,0.060,1.939,1.719,1.924,1.743,1.600,0.000,100.000,22.000,0.000
mode medium,2,6.000,1800.000,1858.000,3.200,36.280,36.280,130.000,368.000,1.858,0.023,0.069,0.037,1.927,1.790,1.907,1.815,3.200,0.000,100.000,26.000,0.000
mode medium,2,8.000,1800.000,1860.000,3.300,35.580,35.590,130.000,328.000,1.860,0.020,0.060,0.032,1.920,1.799,1.907,1.800,3.300,0.000,100.000,34.000,0.000
mode medium,3,5.000,1800.000,1837.000,2.000,35.480,35.500,130.000,404.000,1.837,0.077,0.232,0.127,2.069,1.604,2.008,1.686,2.000,0.000,100.000,22.000,0.000
mode medium,3,6.000,1800.000,1856.000,3.100,36.270,36.280,130.000,368.000,1.856,0.017,0.052,0.028,1.908,1.804,1.899,1.812,3.100,0.000,100.000,26.000,0.000
mode medium,3,8.000,1800.000,1830.000,1.600,35.600,35.590,130.000,328.000,1.830,0.022,0.067,0.037,1.897,1.762,1.879,1.778,1.600,0.000,100.000,34.000,0.000
mode medium,0,10.000,1800.000,1748.000,-2.900,35.460,35.480,130.000,404.000,1.748,0.064,0.192,0.110,1.940,1.555,1.882,1.550,-2.900,0.000,100.000,42.000,0.000
mode medium,3,10.000,1800.000,1836.000,2.000,35.490,35.480,130.000,404.000,1.836,0.056,0.167,0.091,2.003,1.668,2.018,1.676,2.000,0.000,100.000,42.000,0.000
mode medium,0,15.000,1800.000,1788.000,-0.700,35.760,35.710,130.000,404.000,1.788,0.065,0.194,0.109,1.982,1.593,1.899,1.639,-0.700,0.000,100.000,62.000,0.000
mode medium,3,15.000,1800.000,1820.000,1.100,35.800,35.710,130.000,404.000,1.820,0.067,0.201,0.110,2.020,1.619,1.961,1.614,1.100,0.000,100.000,60.000,0.000
mode medium,0,20.000,1800.000,1817.000,0.900,36.370,36.310,130.000,404.000,1.817,0.081,0.244,0.134,2.061,1.573,2.001,1.507,0.900,0.000,100.000,77.000,0.000
mode medium,0,25.000,1800.000,1826.000,1.400,36.570,36.530,130.000,360.000,1.826,0.037,0.112,0.061,1.938,1.714,1.889,1.726,1.400,0.000,100.000,93.000,0.000
mode medium,0,30.000,1800.000,1826.000,1.400,36.300,36.250,130.000,335.000,1.826,0.047,0.141,0.077,1.967,1.685,1.921,1.721,1.400,0.000,100.000,120.000,0.000
mode medium,0,35.000,1800.000,1809.000,0.500,36.220,36.180,130.000,322.000,1.809,0.052,0.155,0.086,1.964,1.654,1.912,1.703,0.500,0.000,100.000,135.000,0.000
mode medium,0,40.000,1800.000,1807.000,0.400,36.450,36.440,130.000,321.000,1.807,0.046,0.137,0.076,1.943,1.670,1.889,1.711,0.400,0.000,100.000,158.000,0.000
mode medium,0,50.000,1800.000,1768.000,-1.800,36.010,36.030,130.000,334.000,1.768,0.052,0.157,0.089,1.925,1.611,1.862,1.664,-1.800,0.000,100.000,188.000,0.000
mode medium,0,5.000,2000.000,1951.000,-2.400,39.080,39.070,130.000,406.000,1.951,0.083,0.250,0.128,2.202,1.701,2.127,1.688,-2.400,0.000,100.000,22.000,0.000
mode medium,0,6.000,2000.000,2000.000,0.000,39.910,39.870,130.000,372.000,2.000,0.071,0.212,0.106,2.212,1.788,2.150,1.825,0.000,0.000,100.000,26.000,0.000
mode medium,0,8.000,2000.000,1970.000,-1.500,39.120,39.110,130.000,336.000,1.970,0.015,0.045,0.023,2.015,1.925,2.008,1.931,-1.500,0.000,100.000,34.000,0.000
mode medium,1,5.000,2000.000,1961.000,-2.000,39.100,39.070,130.000,406.000,1.961,0.042,0.126,0.064,2.087,1.835,2.050,1.855,-2.000,0.000,100.000,22.000,0.000
mode medium,1,6.000,2000.000,2014.000,0.700,39.900,39.870,130.000,372.000,2.014,0.024,0.073,0.036,2.087,1.941,2.063,1.959,0.700,0.000,100.000,25.000,0.000
mode medium,1,8.000,2000.000,1982.000,-0.900,39.120,39.110,130.000,336.000,1.982,0.017,0.050,0.025,2.032,1.932,2.031,1.936,-0.900,0.000,100.000,34.000,0.000
mode medium,2,5.000,2000.000,2034.000,1.700,39.080,39.070,130.000,406.000,2.034,0.039,0.118,0.058,2.151,1.916,2.150,1.924,1.700,0.000,100.000,22.000,0.000
mode medium,2,6.000,2000.000,2069.000,3.500,39.890,39.870,130.000,372.000,2.069,0.020,0.059,0.029,2.129,2.010,2.107,2.001,3.500,0.000,100.000,26.000,0.000
mode medium,2,8.000,2000.000,2077.000,3.800,39.120,39.110,130.000,336.000,2.077,0.022,0.067,0.032,2.143,2.010,2.122,2.011,3.800,0.000,100.000,34.000,0.000
mode medium,3,5.000,2000.000,2037.000,1.800,39.120,39.070,130.000,406.000,2.037,0.088,0.263,0.129,2.299,1.774,2.219,1.822,1.800,0.000,100.000,22.000,0.000
mode medium,3,6.000,2000.000,2057.000,2.900,39.900,39.870,130.000,372.000,2.057,0.021,0.063,0.031,2.121,1.994,2.102,1.979,2.900,0.000,100.000,26.000,0.000
mode medium,3,8.000,2000.000,2031.000,1.500,39.120,39.110,130.000,336.000,2.031,0.023,0.069,0.034,2.099,1.962,2.095,1.981,1.500,0.000,100.000,34.000,0.000
mode medium,0,10.000,2000.000,1953.000,-2.300,39.180,39.160,130.000,406.000,1.953,0.059,0.178,0.091,2.131,1.776,2.050,1.812,-2.300,0.000,100.000,42.000,0.000
mode medium,3,10.000,2000.000,2047.000,2.400,39.190,39.160,130.000,406.000,2.047,0.056,0.168,0.082,2.215,1.879,2.204,1.904,2.400,0.000,100.000,42.000,0.000
mode medium,0,15.000,2000.000,1989.000,-0.600,39.650,39.630,130.000,406.000,1.989,0.072,0.215,0.108,2.204,1.773,2.137,1.783,-0.600,0.000,100.000,61.000,0.000
mode medium,3,15.000,2000.000,2023.000,1.200,39.740,39.630,130.000,406.000,2.023,0.065,0.195,0.096,2.218,1.829,2.152,1.882,1.200,0.000,100.000,62.000,0.000
mode medium,0,20.000,2000.000,2025.000,1.200,40.180,40.130,130.000,406.000,2.025,0.067,0.202,0.100,2.227,1.823,2.174,1.815,1.200,0.000,100.000,76.000,0.000
mode medium,0,25.000,2000.000,2060.000,3.000,40.800,40.760,130.000,365.000,2.060,0.045,0.136,0.066,2.196,1.923,2.145,1.949,3.000,0.000,100.000,100.000,0.000
mode medium,0,30.000,2000.000,2034.000,1.700,40.440,40.420,130.000,342.000,2.034,0.051,0.153,0.075,2.187,1.882,2.120,1.931,1.700,0.000,100.000,122.000,0.000
mode medium,0,35.000,2000.000,2020.000,1.000,40.250,40.250,130.000,331.000,2.020,0.050,0.151,0.075,2.171,1.869,2.102,1.924,1.000,0.000,100.000,125.000,0.000
mode medium,0,40.000,2000.000,1990.000,-0.500,39.870,39.860,130.000,331.000,1.990,0.061,0.183,0.092,2.173,1.807,2.093,1.872,-0.500,0.000,100.000,158.000,0.000
mode medium,0,50.000,2000.000,1925.000,-3.800,38.900,38.850,130.000,345.000,1.925,0.057,0.170,0.088,2.095,1.754,2.023,1.802,-3.800,0.000,100.000,179.000,0.000
