Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longLarge,0,6.000,3000.000,2998.000,-0.100,54.490,54.510,130.000,550.000,2.998,0.027,0.082,0.027,3.080,2.917,3.077,2.928,-0.100,0.000,100.000,25.000,0.000
mode longLarge,0,8.000,3000.000,2996.000,-0.100,56.060,56.090,130.000,515.000,2.996,0.026,0.077,0.026,3.073,2.920,3.052,2.938,-0.100,0.000,100.000,34.000,0.000
mode longLarge,1,5.000,3000.000,3037.000,1.200,54.100,54.100,130.000,584.000,3.037,0.023,0.068,0.023,3.105,2.968,3.094,2.980,1.200,0.000,100.000,22.000,0.000
mode longLarge,1,6.000,3000.000,3028.000,0.900,54.510,54.510,130.000,550.000,3.028,0.020,0.061,0.020,3.090,2.967,3.094,2.983,0.900,0.000,100.000,26.000,0.000
mode longLarge,1,8.000,3000.000,3056.000,1.900,56.060,56.090,130.000,515.000,3.056,0.019,0.058,0.019,3.114,2.999,3.099,3.005,1.900,0.000,100.000,34.000,0.000
mode longLarge,2,5.000,3000.000,3120.000,4.000,54.090,54.100,130.000,584.000,3.120,0.020,0.060,0.019,3.181,3.060,3.161,3.069,4.000,0.000,100.000,22.000,0.000
mode longLarge,2,6.000,3000.000,3105.000,3.500,54.520,54.510,130.000,550.000,3.105,0.019,0.057,0.018,3.162,3.048,3.159,3.062,3.500,0.000,100.000,26.000,0.000
mode longLarge,2,8.000,3000.000,3195.000,6.500,56.060,56.090,130.000,515.000,3.195,0.018,0.053,0.017,3.248,3.142,3.250,3.151,6.500,0.000,100.000,34.000,1.000
mode longLarge,3,5.000,3000.000,3059.000,2.000,54.080,54.100,130.000,584.000,3.059,0.022,0.067,0.022,3.126,2.991,3.107,3.012,2.000,0.000,100.000,22.000,0.000
mode longLarge,3,6.000,3000.000,3088.000,2.900,54.510,54.510,130.000,550.000,3.088,0.023,0.068,0.022,3.155,3.020,3.141,3.040,2.900,0.000,100.000,26.000,0.000
mode longLarge,3,8.000,3000.000,3128.000,4.300,56.050,56.090,130.000,515.000,3.128,0.016,0.047,0.015,3.176,3.081,3.168,3.089,4.300,0.000,100.000,34.000,0.000
mode longLarge,0,10.000,3000.000,2953.000,-1.600,54.110,54.100,130.000,584.000,2.953,0.033,0.098,0.033,3.052,2.855,3.022,2.846,-1.600,0.000,100.000,42.000,0.000
mode longLarge,3,10.000,3000.000,3037.000,1.200,54.100,54.100,130.000,584.000,3.037,0.028,0.085,0.028,3.122,2.951,3.099,2.963,1.200,0.000,100.000,42.000,0.000
mode longLarge,0,15.000,3000.000,2982.000,-0.600,54.110,54.100,130.000,584.000,2.982,0.057,0.171,0.057,3.153,2.811,3.097,2.856,-0.600,0.000,100.000,61.000,0.000
mode longLarge,3,15.000,3000.000,3001.000,0.000,54.150,54.100,130.000,584.000,3.001,0.038,0.115,0.038,3.116,2.885,3.097,2.903,0.000,0.000,100.000,59.000,0.000
mode longLarge,0,20.000,3000.000,2952.000,-1.600,54.140,54.100,130.000,584.000,2.952,0.049,0.148,0.050,3.100,2.804,3.037,2.826,-1.600,0.000,100.000,78.000,0.000
mode longLarge,0,25.000,3000.000,2951.000,-1.600,54.680,54.650,130.000,543.000,2.951,0.053,0.159,0.054,3.110,2.792,3.049,2.841,-1.600,0.000,100.000,101.000,0.000
mode longLarge,0,30.000,3000.000,2963.000,-1.200,55.640,55.600,130.000,519.000,2.963,0.066,0.199,0.067,3.161,2.764,3.064,2.809,-1.200,0.000,100.000,121.000,0.000
mode longLarge,0,5.000,3500.000,3493.000,-0.200,62.640,62.640,130.000,605.000,3.493,0.048,0.144,0.041,3.638,3.349,3.617,3.377,-0.200,0.000,100.000,22.000,0.000
mode longLarge,0,6.000,3500.000,3486.000,-0.400,62.940,62.970,130.000,577.000,3.486,0.029,0.088,0.025,3.574,3.399,3.558,3.409,-0.400,0.000,100.000,26.000,0.000
mode longLarge,0,8.000,3500.000,3478.000,-0.600,64.560,64.570,130.000,549.000,3.478,0.031,0.094,0.027,3.572,3.384,3.558,3.389,-0.600,0.000,100.000,32.000,0.000
mode longLarge,1,5.000,3500.000,3567.000,1.900,62.630,62.640,130.000,605.000,3.567,0.025,0.075,0.021,3.642,3.492,3.627,3.511,1.900,0.000,100.000,22.000,0.000
mode longLarge,1,6.000,3500.000,3525.000,0.700,62.990,62.970,130.000,577.000,3.525,0.028,0.083,0.023,3.608,3.443,3.590,3.454,0.700,0.000,100.000,26.000,0.000
mode longLarge,1,8.000,3500.000,3573.000,2.100,64.530,64.570,130.000,549.000,3.573,0.020,0.061,0.017,3.633,3.512,3.617,3.530,2.100,0.000,100.000,34.000,0.000
mode longLarge,2,5.000,3500.000,3684.000,5.200,62.620,62.640,130.000,605.000,3.684,0.022,0.067,0.018,3.751,3.617,3.761,3.627,5.200,0.000,100.000,22.000,1.000
mode longLarge,2,6.000,3500.000,3677.000,5.100,62.980,62.970,130.000,577.000,3.677,0.020,0.059,0.016,3.736,3.619,3.739,3.637,5.100,0.000,100.000,26.000,1.000
mode longLarge,2,8.000,3500.000,3742.000,6.900,64.540,64.570,130.000,549.000,3.742,0.017,0.051,0.014,3.794,3.691,3.776,3.706,6.900,0.000,100.000,34.000,1.000
mode longLarge,3,5.000,3500.000,3639.000,4.000,62.620,62.640,130.000,605.000,3.639,0.024,0.073,0.020,3.712,3.566,3.711,3.590,4.000,0.000,100.000,22.000,0.000
mode longLarge,3,6.000,3500.000,3638.000,4.000,62.980,62.970,130.000,577.000,3.638,0.027,0.081,0.022,3.719,3.558,3.724,3.548,4.000,0.000,100.000,26.000,0.000
mode longLarge,3,8.000,3500.000,3651.000,4.300,64.560,64.570,130.000,549.000,3.651,0.014,0.041,0.011,3.692,3.610,3.694,3.612,4.300,0.000,100.000,34.000,0.000
mode longLarge,0,10.000,3500.000,3480.000,-0.600,62.630,62.640,130.000,605.000,3.480,0.036,0.108,0.031,3.588,3.373,3.558,3.369,-0.600,0.000,100.000,39.000,0.000
mode longLarge,3,10.000,3500.000,3590.000,2.600,62.620,62.640,130.000,605.000,3.590,0.025,0.076,0.021,3.665,3.514,3.649,3.533,2.600,0.000,100.000,42.000,0.000
mode longLarge,0,15.000,3500.000,3496.000,-0.100,62.710,62.640,130.000,605.000,3.496,0.070,0.209,0.060,3.706,3.287,3.640,3.310,-0.100,0.000,100.000,62.000,0.000
mode longLarge,3,15.000,3500.000,3522.000,0.600,62.720,62.640,130.000,605.000,3.522,0.051,0.153,0.044,3.675,3.369,3.622,3.402,0.600,0.000,100.000,61.000,0.000
mode longLarge,0,20.000,3500.000,3487.000,-0.400,62.720,62.640,130.000,605.000,3.487,0.058,0.173,0.050,3.660,3.314,3.587,3.352,-0.400,0.000,100.000,80.000,0.000
mode longLarge,0,25.000,3500.000,3448.000,-1.500,63.170,63.100,130.000,572.000,3.448,0.082,0.245,0.071,3.693,3.202,3.592,3.270,-1.500,0.000,100.000,101.000,0.000
