Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longSmall,3,8.000,400.000,402.000,0.600,31.240,31.130,130.000,290.000,0.402,0.024,0.073,0.180,0.475,0.330,0.466,0.342,0.600,0.000,100.000,34.000,0.000
mode longSmall,0,10.000,400.000,387.000,-3.300,34.450,34.480,130.000,351.000,0.387,0.020,0.059,0.152,0.446,0.328,0.441,0.345,-3.300,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,400.000,414.000,3.500,34.410,34.480,130.000,351.000,0.414,0.007,0.020,0.048,0.434,0.394,0.432,0.397,3.500,0.000,100.000,41.000,0.000
mode longSmall,0,15.000,400.000,396.000,-1.000,34.500,34.520,130.000,351.000,0.396,0.023,0.070,0.176,0.466,0.326,0.436,0.345,-1.000,0.000,100.000,60.000,0.000
mode longSmall,3,15.000,400.000,404.000,0.900,34.570,34.520,130.000,351.000,0.404,0.021,0.063,0.155,0.466,0.341,0.434,0.357,0.900,0.000,100.000,55.000,0.000
mode longSmall,0,20.000,400.000,401.000,0.300,34.440,34.460,130.000,351.000,0.401,0.021,0.063,0.157,0.464,0.338,0.436,0.357,0.300,0.000,100.000,81.000,0.000
mode longSmall,0,25.000,400.000,402.000,0.400,32.590,32.470,130.000,321.000,0.402,0.023,0.069,0.171,0.470,0.333,0.461,0.340,0.400,0.000,100.000,101.000,0.000
mode longSmall,0,30.000,400.000,403.000,0.800,31.810,31.650,130.000,298.000,0.403,0.040,0.119,0.296,0.522,0.284,0.551,0.295,0.800,7.000,100.000,109.000,0.000
mode longSmall,0,35.000,400.000,400.000,-0.000,32.540,32.480,130.000,280.000,0.400,0.020,0.059,0.146,0.458,0.341,0.456,0.350,-0.000,0.000,100.000,137.000,0.000
mode longSmall,0,40.000,400.000,398.000,-0.500,32.710,32.790,130.000,268.000,0.398,0.020,0.060,0.151,0.458,0.338,0.444,0.327,-0.500,0.000,100.000,159.000,0.000
mode longSmall,0,50.000,400.000,399.000,-0.300,32.870,32.840,130.000,254.000,0.399,0.010,0.029,0.072,0.428,0.370,0.427,0.375,-0.300,0.000,100.000,195.000,0.000
mode longSmall,0,60.000,400.000,398.000,-0.600,33.150,33.210,130.000,251.000,0.398,0.015,0.045,0.113,0.443,0.353,0.427,0.360,-0.600,0.000,100.000,231.000,0.000
mode longSmall,0,70.000,400.000,400.000,-0.100,33.580,33.630,130.000,253.000,0.400,0.017,0.051,0.129,0.451,0.348,0.436,0.360,-0.100,0.000,100.000,279.000,0.000
mode longSmall,0,80.000,400.000,401.000,0.200,33.600,33.670,130.000,255.000,0.401,0.020,0.060,0.149,0.460,0.341,0.436,0.342,0.200,0.000,100.000,315.000,0.000
mode longSmall,0,5.000,500.000,481.000,-3.800,41.680,41.630,130.000,363.000,0.481,0.016,0.048,0.100,0.529,0.433,0.516,0.432,-3.800,0.000,100.000,22.000,0.000
mode longSmall,0,6.000,500.000,489.000,-2.200,39.550,39.490,130.000,336.000,0.489,0.021,0.064,0.131,0.553,0.425,0.538,0.446,-2.200,0.000,100.000,26.000,0.000
mode longSmall,0,8.000,500.000,486.000,-2.800,38.820,38.790,130.000,296.000,0.486,0.043,0.128,0.264,0.614,0.358,0.578,0.370,-2.800,2.000,100.000,34.000,0.000
mode longSmall,1,5.000,500.000,486.000,-2.800,41.630,41.630,130.000,363.000,0.486,0.012,0.037,0.075,0.522,0.449,0.518,0.459,-2.800,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,500.000,480.000,-4.000,39.540,39.490,130.000,336.000,0.480,0.032,0.095,0.197,0.574,0.385,0.553,0.407,-4.000,0.000,100.000,25.000,0.000
mode longSmall,1,8.000,500.000,505.000,0.900,38.850,38.790,130.000,296.000,0.505,0.029,0.088,0.173,0.592,0.417,0.568,0.402,0.900,0.000,100.000,34.000,0.000
mode longSmall,2,5.000,500.000,538.000,7.600,41.600,41.630,130.000,363.000,0.538,0.015,0.044,0.083,0.582,0.493,0.580,0.501,7.600,0.000,100.000,20.000,1.000
mode longSmall,2,6.000,500.000,529.000,5.800,39.510,39.490,130.000,336.000,0.529,0.029,0.087,0.165,0.616,0.442,0.598,0.476,5.800,0.000,100.000,26.000,1.000
mode longSmall,2,8.000,500.000,516.000,3.300,38.870,38.790,130.000,296.000,0.516,0.036,0.107,0.207,0.623,0.410,0.588,0.392,3.300,1.000,100.000,34.000,0.000
mode longSmall,3,5.000,500.000,509.000,1.900,41.630,41.630,130.000,363.000,0.509,0.007,0.020,0.039,0.529,0.490,0.526,0.498,1.900,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,500.000,518.000,3.500,39.530,39.490,130.000,336.000,0.518,0.016,0.048,0.092,0.565,0.470,0.553,0.484,3.500,0.000,100.000,26.000,0.000
mode longSmall,3,8.000,500.000,499.000,-0.100,38.780,38.790,130.000,296.000,0.499,0.029,0.087,0.174,0.586,0.413,0.575,0.444,-0.100,0.000,100.000,32.000,0.000
mode longSmall,0,10.000,500.000,487.000,-2.600,41.640,41.680,130.000,363.000,0.487,0.016,0.048,0.098,0.535,0.439,0.546,0.449,-2.600,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,500.000,525.000,5.000,41.630,41.680,130.000,363.000,0.525,0.017,0.051,0.098,0.577,0.474,0.565,0.498,5.000,0.000,100.000,40.000,0.000
mode longSmall,0,15.000,500.000,500.000,-0.100,41.630,41.590,130.000,363.000,0.500,0.028,0.083,0.167,0.583,0.416,0.565,0.451,-0.100,0.000,100.000,62.000,0.000
mode longSmall,3,15.000,500.000,509.000,1.700,41.660,41.590,130.000,363.000,0.509,0.025,0.076,0.148,0.584,0.433,0.568,0.446,1.700,0.000,100.000,61.000,0.000
mode longSmall,0,20.000,500.000,502.000,0.300,41.650,41.670,130.000,363.000,0.502,0.023,0.070,0.139,0.571,0.432,0.551,0.449,0.300,0.000,100.000,75.000,0.000
mode longSmall,0,25.000,500.000,503.000,0.700,40.160,40.190,130.000,330.000,0.503,0.034,0.103,0.204,0.606,0.401,0.588,0.439,0.700,0.000,100.000,100.000,0.000
mode longSmall,0,30.000,500.000,494.000,-1.300,39.080,38.840,130.000,305.000,0.494,0.055,0.165,0.334,0.659,0.329,0.625,0.340,-1.300,10.000,100.000,120.000,0.000
mode longSmall,0,35.000,500.000,501.000,0.100,40.390,40.400,130.000,286.000,0.501,0.016,0.048,0.097,0.549,0.452,0.538,0.466,0.100,0.000,100.000,137.000,0.000
mode longSmall,0,40.000,500.000,501.000,0.100,40.180,40.170,130.000,273.000,0.501,0.019,0.056,0.111,0.556,0.445,0.551,0.456,0.100,0.000,100.000,145.000,0.000
mode longSmall,0,50.000,500.000,500.000,-0.100,40.420,40.460,130.000,260.000,0.500,0.011,0.032,0.064,0.532,0.468,0.523,0.469,-0.100,0.000,100.000,197.000,0.000
mode longSmall,0,60.000,500.000,501.000,0.200,40.750,40.750,130.000,259.000,0.501,0.018,0.054,0.108,0.556,0.447,0.536,0.446,0.200,0.000,100.000,232.000,0.000
mode longSmall,0,70.000,500.000,500.000,0.100,41.000,40.980,130.000,262.000,0.500,0.020,0.061,0.122,0.562,0.439,0.541,0.441,0.100,0.000,100.000,278.000,0.000
mode longSmall,0,80.000,500.000,498.000,-0.300,41.170,41.230,130.000,261.000,0.498,0.020,0.060,0.120,0.558,0.439,0.533,0.436,-0.300,0.000,100.000,325.000,0.000
mode longSmall,0,5.000,600.000,566.000,-5.600,48.660,48.640,130.000,375.000,0.567,0.023,0.070,0.123,0.636,0.497,0.622,0.518,-5.600,0.000,100.000,22.000,1.000
mode longSmall,0,6.000,600.000,580.000,-3.300,46.540,46.540,130.000,344.000,0.580,0.023,0.069,0.118,0.649,0.511,0.642,0.531,-3.300,0.000,100.000,26.000,0.000
mode longSmall,0,8.000,600.000,583.000,-2.800,46.310,46.390,130.000,301.000,0.583,0.037,0.110,0.189,0.694,0.473,0.660,0.481,-2.800,0.000,100.000,33.000,0.000
mode longSmall,1,5.000,600.000,607.000,1.100,48.690,48.640,130.000,375.000,0.607,0.016,0.049,0.081,0.656,0.558,0.650,0.570,1.100,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,600.000,582.000,-2.900,46.610,46.540,130.000,344.000,0.582,0.043,0.130,0.223,0.712,0.453,0.692,0.494,-2.900,0.000,100.000,26.000,0.000
mode longSmall,1,8.000,600.000,599.000,-0.200,46.370,46.390,130.000,301.000,0.599,0.017,0.051,0.086,0.650,0.547,0.635,0.555,-0.200,0.000,100.000,34.000,0.000
mode longSmall,2,5.000,600.000,638.000,6.400,48.570,48.640,130.000,375.000,0.638,0.011,0.033,0.051,0.671,0.606,0.677,0.608,6.400,0.000,100.000,22.000,1.000
mode longSmall,2,6.000,600.000,630.000,5.000,46.640,46.540,130.000,344.000,0.630,0.047,0.140,0.222,0.769,0.490,0.724,0.513,5.000,2.000,100.000,26.000,0.000
mode longSmall,2,8.000,600.000,616.000,2.700,46.400,46.390,130.000,301.000,0.616,0.019,0.057,0.093,0.673,0.559,0.652,0.565,2.700,0.000,100.000,34.000,0.000
mode longSmall,3,5.000,600.000,616.000,2.600,48.600,48.640,130.000,375.000,0.616,0.009,0.027,0.044,0.643,0.589,0.640,0.598,2.600,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,600.000,621.000,3.400,46.600,46.540,130.000,344.000,0.621,0.023,0.070,0.112,0.690,0.551,0.699,0.575,3.400,0.000,100.000,26.000,0.000
mode longSmall,3,8.000,600.000,597.000,-0.400,46.310,46.390,130.000,301.000,0.597,0.039,0.116,0.195,0.714,0.481,0.692,0.511,-0.400,0.000,100.000,34.000,0.000
mode longSmall,0,10.000,600.000,591.000,-1.500,48.420,48.420,130.000,375.000,0.591,0.017,0.052,0.088,0.643,0.539,0.640,0.560,-1.500,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,600.000,622.000,3.600,48.390,48.420,130.000,375.000,0.622,0.013,0.038,0.061,0.660,0.584,0.652,0.595,3.600,0.000,100.000,42.000,0.000
mode longSmall,0,15.000,600.000,601.000,0.200,48.360,48.290,130.000,375.000,0.601,0.024,0.073,0.121,0.674,0.529,0.650,0.555,0.200,0.000,100.000,62.000,0.000
mode longSmall,3,15.000,600.000,609.000,1.600,48.360,48.290,130.000,375.000,0.609,0.018,0.054,0.089,0.664,0.555,0.652,0.565,1.600,0.000,100.000,57.000,0.000
mode longSmall,0,20.000,600.000,604.000,0.600,48.720,48.660,130.000,375.000,0.604,0.021,0.062,0.103,0.666,0.542,0.655,0.560,0.600,0.000,100.000,81.000,0.000
mode longSmall,0,25.000,600.000,604.000,0.700,47.120,47.160,130.000,338.000,0.604,0.047,0.142,0.236,0.747,0.462,0.729,0.498,0.700,1.000,100.000,101.000,0.000
mode longSmall,0,30.000,600.000,599.000,-0.200,46.160,46.180,130.000,310.000,0.599,0.054,0.161,0.269,0.760,0.438,0.704,0.422,-0.200,3.000,100.000,120.000,0.000
mode longSmall,0,35.000,600.000,599.000,-0.200,47.350,47.270,130.000,290.000,0.599,0.019,0.058,0.096,0.656,0.541,0.652,0.560,-0.200,0.000,100.000,137.000,0.000
mode longSmall,0,40.000,600.000,599.000,-0.200,47.190,47.150,130.000,277.000,0.599,0.016,0.047,0.078,0.646,0.552,0.642,0.560,-0.200,0.000,100.000,158.000,0.000
mode longSmall,0,50.000,600.000,599.000,-0.200,47.750,47.780,130.000,266.000,0.599,0.014,0.043,0.072,0.642,0.556,0.627,0.560,-0.200,0.000,100.000,196.000,0.000
mode longSmall,0,60.000,600.000,599.000,-0.200,48.070,48.100,130.000,266.000,0.599,0.021,0.063,0.105,0.662,0.536,0.645,0.533,-0.200,0.000,100.000,230.000,0.000
mode longSmall,0,70.000,600.000,600.000,-0.100,48.400,48.370,130.000,270.000,0.600,0.026,0.079,0.131,0.678,0.521,0.652,0.531,-0.100,0.000,100.000,279.000,0.000
