Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longMedium,0,35.000,800.000,808.000,1.000,17.320,17.350,130.000,326.000,0.808,0.027,0.081,0.100,0.889,0.727,0.888,0.729,1.000,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,800.000,800.000,-0.000,17.270,17.270,130.000,314.000,0.800,0.019,0.058,0.073,0.858,0.742,0.843,0.746,-0.000,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,800.000,800.000,0.000,17.290,17.310,130.000,308.000,0.800,0.021,0.063,0.079,0.863,0.737,0.851,0.751,0.000,0.000,100.000,197.000,0.000
mode longMedium,0,60.000,800.000,798.000,-0.300,17.440,17.450,130.000,313.000,0.798,0.025,0.075,0.094,0.873,0.722,0.848,0.734,-0.300,0.000,100.000,231.000,0.000
mode longMedium,0,70.000,800.000,795.000,-0.600,17.420,17.460,130.000,310.000,0.795,0.031,0.094,0.118,0.889,0.702,0.846,0.719,-0.600,0.000,100.000,272.000,0.000
mode longMedium,0,5.000,1000.000,923.000,-7.700,20.210,20.210,130.000,438.000,0.923,0.030,0.089,0.097,1.013,0.834,1.009,0.851,-7.700,0.000,100.000,22.000,1.000
mode longMedium,0,6.000,1000.000,956.000,-4.400,20.270,20.260,130.000,398.000,0.956,0.088,0.263,0.275,1.219,0.693,1.185,0.784,-4.400,3.000,100.000,26.000,0.000
mode longMedium,0,8.000,1000.000,980.000,-2.000,20.770,20.770,130.000,346.000,0.980,0.034,0.102,0.104,1.082,0.879,1.074,0.898,-2.000,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1000.000,946.000,-5.400,20.190,20.210,130.000,438.000,0.946,0.041,0.124,0.131,1.070,0.823,1.046,0.848,-5.400,0.000,100.000,22.000,1.000
mode longMedium,1,6.000,1000.000,967.000,-3.300,20.310,20.260,130.000,398.000,0.967,0.073,0.220,0.228,1.187,0.747,1.113,0.796,-3.300,1.000,100.000,26.000,0.000
mode longMedium,1,8.000,1000.000,997.000,-0.300,20.790,20.770,130.000,346.000,0.997,0.017,0.052,0.052,1.048,0.945,1.029,0.950,-0.300,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,1000.000,1007.000,0.700,20.200,20.210,130.000,438.000,1.007,0.039,0.118,0.117,1.125,0.889,1.108,0.875,0.700,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1000.000,993.000,-0.700,20.260,20.260,130.000,398.000,0.993,0.049,0.148,0.149,1.141,0.845,1.118,0.903,-0.700,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1000.000,1014.000,1.400,20.760,20.770,130.000,346.000,1.014,0.018,0.055,0.055,1.069,0.959,1.056,0.972,1.400,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1000.000,992.000,-0.800,20.210,20.210,130.000,438.000,0.992,0.023,0.070,0.070,1.062,0.922,1.051,0.942,-0.800,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1000.000,1012.000,1.200,20.310,20.260,130.000,398.000,1.012,0.042,0.126,0.124,1.138,0.886,1.091,0.917,1.200,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1000.000,1016.000,1.600,20.780,20.770,130.000,346.000,1.016,0.014,0.042,0.041,1.058,0.974,1.046,0.974,1.600,0.000,100.000,34.000,0.000
mode longMedium,0,10.000,1000.000,940.000,-6.000,20.270,20.260,130.000,438.000,0.940,0.044,0.132,0.141,1.072,0.808,1.118,0.858,-6.000,0.000,100.000,42.000,1.000
mode longMedium,3,10.000,1000.000,993.000,-0.700,20.270,20.260,130.000,438.000,0.993,0.038,0.114,0.115,1.107,0.879,1.086,0.898,-0.700,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,1000.000,957.000,-4.300,20.260,20.270,130.000,438.000,0.957,0.048,0.145,0.151,1.102,0.813,1.064,0.870,-4.300,0.000,100.000,59.000,0.000
mode longMedium,3,15.000,1000.000,978.000,-2.200,20.300,20.270,130.000,438.000,0.978,0.045,0.135,0.138,1.112,0.843,1.093,0.860,-2.200,0.000,100.000,61.000,0.000
mode longMedium,0,20.000,1000.000,966.000,-3.400,20.210,20.160,130.000,438.000,0.966,0.045,0.134,0.138,1.100,0.832,1.071,0.853,-3.400,0.000,100.000,81.000,0.000
mode longMedium,0,25.000,1000.000,994.000,-0.600,20.590,20.540,130.000,389.000,0.994,0.057,0.171,0.172,1.166,0.823,1.108,0.831,-0.600,0.000,100.000,100.000,0.000
mode longMedium,0,30.000,1000.000,1009.000,0.900,21.150,21.120,130.000,356.000,1.009,0.023,0.069,0.068,1.077,0.940,1.066,0.962,0.900,0.000,100.000,121.000,0.000
mode longMedium,0,35.000,1000.000,1012.000,1.200,21.160,21.150,130.000,335.000,1.012,0.026,0.079,0.078,1.090,0.933,1.084,0.945,1.200,0.000,100.000,136.000,0.000
mode longMedium,0,40.000,1000.000,1011.000,1.100,21.360,21.360,130.000,325.000,1.011,0.023,0.068,0.067,1.079,0.942,1.076,0.957,1.100,0.000,100.000,156.000,0.000
mode longMedium,0,50.000,1000.000,1014.000,1.400,21.540,21.560,130.000,324.000,1.014,0.031,0.092,0.090,1.106,0.922,1.086,0.947,1.400,0.000,100.000,196.000,0.000
mode longMedium,0,60.000,1000.000,1012.000,1.200,21.680,21.700,130.000,331.000,1.012,0.034,0.101,0.100,1.113,0.911,1.074,0.925,1.200,0.000,100.000,222.000,0.000
mode longMedium,0,5.000,1200.000,1136.000,-5.400,23.840,23.850,130.000,447.000,1.136,0.054,0.161,0.142,1.296,0.975,1.267,1.051,-5.400,0.000,100.000,22.000,1.000
mode longMedium,0,6.000,1200.000,1161.000,-3.300,24.170,24.190,130.000,406.000,1.161,0.085,0.256,0.220,1.416,0.905,1.354,0.965,-3.300,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,1200.000,1179.000,-1.700,24.430,24.420,130.000,355.000,1.179,0.022,0.065,0.055,1.244,1.114,1.252,1.108,-1.700,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1200.000,1142.000,-4.800,23.850,23.850,130.000,447.000,1.142,0.046,0.139,0.122,1.281,1.003,1.242,1.012,-4.800,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,1200.000,1180.000,-1.600,24.220,24.190,130.000,406.000,1.180,0.053,0.160,0.135,1.340,1.020,1.317,1.031,-1.600,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,1200.000,1182.000,-1.500,24.430,24.420,130.000,355.000,1.182,0.018,0.054,0.046,1.236,1.128,1.215,1.131,-1.500,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,1200.000,1211.000,0.900,23.860,23.850,130.000,447.000,1.211,0.033,0.098,0.081,1.309,1.113,1.294,1.146,0.900,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1200.000,1220.000,1.700,24.190,24.190,130.000,406.000,1.220,0.035,0.104,0.085,1.324,1.116,1.294,1.141,1.700,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1200.000,1226.000,2.200,24.410,24.420,130.000,355.000,1.226,0.025,0.075,0.061,1.301,1.152,1.284,1.165,2.200,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1200.000,1214.000,1.100,23.850,23.850,130.000,447.000,1.214,0.029,0.088,0.072,1.301,1.126,1.289,1.153,1.100,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1200.000,1208.000,0.700,24.230,24.190,130.000,406.000,1.208,0.054,0.161,0.133,1.369,1.047,1.344,1.086,0.700,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1200.000,1218.000,1.500,24.430,24.420,130.000,355.000,1.218,0.011,0.034,0.028,1.252,1.183,1.252,1.193,1.500,0.000,100.000,32.000,0.000
mode longMedium,0,10.000,1200.000,1146.000,-4.500,23.960,23.990,130.000,447.000,1.146,0.056,0.169,0.147,1.315,0.977,1.289,1.029,-4.500,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,1200.000,1208.000,0.700,23.970,23.990,130.000,447.000,1.208,0.034,0.103,0.085,1.311,1.105,1.284,1.113,0.700,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,1200.000,1166.000,-2.800,23.910,23.920,130.000,447.000,1.166,0.054,0.162,0.139,1.328,1.004,1.346,1.031,-2.800,0.000,100.000,57.000,0.000
mode longMedium,3,15.000,1200.000,1189.000,-0.900,23.950,23.920,130.000,447.000,1.189,0.044,0.133,0.112,1.322,1.056,1.309,1.076,-0.900,0.000,100.000,61.000,0.000
mode longMedium,0,20.000,1200.000,1185.000,-1.300,24.000,23.960,130.000,447.000,1.185,0.059,0.176,0.148,1.360,1.009,1.327,1.002,-1.300,0.000,100.000,82.000,0.000
mode longMedium,0,25.000,1200.000,1208.000,0.700,24.890,24.850,130.000,397.000,1.208,0.048,0.145,0.120,1.353,1.063,1.309,1.061,0.700,0.000,100.000,96.000,0.000
mode longMedium,0,30.000,1200.000,1209.000,0.700,25.050,25.040,130.000,364.000,1.209,0.027,0.081,0.067,1.290,1.128,1.269,1.148,0.700,0.000,100.000,111.000,0.000
mode longMedium,0,35.000,1200.000,1205.000,0.500,24.890,24.900,130.000,345.000,1.205,0.026,0.078,0.065,1.284,1.127,1.269,1.146,0.500,0.000,100.000,133.000,0.000
mode longMedium,0,40.000,1200.000,1212.000,1.000,25.170,25.210,130.000,336.000,1.212,0.027,0.080,0.066,1.292,1.132,1.267,1.141,1.000,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,1200.000,1221.000,1.700,25.530,25.570,130.000,339.000,1.221,0.039,0.116,0.095,1.336,1.105,1.294,1.136,1.700,0.000,100.000,196.000,0.000
mode longMedium,0,60.000,1200.000,1217.000,1.400,25.570,25.420,130.000,348.000,1.217,0.044,0.133,0.110,1.351,1.084,1.294,1.106,1.400,0.000,100.000,231.000,0.000
mode longMedium,0,5.000,1500.000,1453.000,-3.100,29.190,29.190,130.000,459.000,1.453,0.098,0.293,0.202,1.746,1.160,1.768,1.282,-3.100,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,1500.000,1479.000,-1.400,30.160,30.140,130.000,416.000,1.479,0.067,0.202,0.137,1.681,1.277,1.594,1.272,-1.400,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,1500.000,1481.000,-1.300,29.770,29.760,130.000,367.000,1.481,0.018,0.054,0.036,1.535,1.427,1.517,1.411,-1.300,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1500.000,1445.000,-3.700,29.190,29.190,130.000,459.000,1.445,0.050,0.151,0.105,1.596,1.294,1.560,1.319,-3.700,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,1500.000,1496.000,-0.200,30.160,30.140,130.000,416.000,1.496,0.027,0.081,0.054,1.577,1.416,1.557,1.431,-0.200,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,1500.000,1462.000,-2.500,29.770,29.760,130.000,367.000,1.462,0.020,0.060,0.041,1.523,1.402,1.507,1.426,-2.500,0.000,100.000,32.000,0.000
mode longMedium,2,5.000,1500.000,1502.000,0.100,29.180,29.190,130.000,459.000,1.502,0.040,0.119,0.079,1.621,1.383,1.587,1.386,0.100,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1500.000,1531.000,2.100,30.140,30.140,130.000,416.000,1.531,0.031,0.094,0.061,1.625,1.438,1.582,1.371,2.100,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1500.000,1536.000,2.400,29.770,29.760,130.000,367.000,1.536,0.024,0.071,0.047,1.607,1.464,1.597,1.485,2.400,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1500.000,1535.000,2.300,29.240,29.190,130.000,459.000,1.535,0.044,0.133,0.087,1.668,1.402,1.636,1.418,2.300,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1500.000,1529.000,1.900,30.160,30.140,130.000,416.000,1.529,0.024,0.073,0.048,1.602,1.456,1.577,1.465,1.900,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1500.000,1516.000,1.000,29.770,29.760,130.000,367.000,1.516,0.012,0.037,0.025,1.553,1.478,1.557,1.483,1.000,0.000,100.000,32.000,0.000
mode longMedium,0,10.000,1500.000,1456.000,-2.900,29.430,29.390,130.000,459.000,1.456,0.069,0.207,0.142,1.663,1.250,1.619,1.282,-2.900,0.000,100.000,41.000,0.000
mode longMedium,3,10.000,1500.000,1518.000,1.200,29.390,29.390,130.000,459.000,1.518,0.050,0.151,0.099,1.669,1.368,1.674,1.398,1.200,0.000,100.000,41.000,0.000
mode longMedium,0,15.000,1500.000,1480.000,-1.400,29.390,29.340,130.000,459.000,1.480,0.055,0.164,0.111,1.643,1.316,1.587,1.299,-1.400,0.000,100.000,58.000,0.000
mode longMedium,3,15.000,1500.000,1499.000,-0.000,29.390,29.340,130.000,459.000,1.499,0.054,0.161,0.107,1.660,1.339,1.639,1.354,-0.000,0.000,100.000,61.000,0.000
mode longMedium,0,20.000,1500.000,1498.000,-0.100,29.730,29.670,130.000,459.000,1.498,0.065,0.194,0.129,1.692,1.304,1.634,1.317,-0.100,0.000,100.000,76.000,0.000
mode longMedium,0,25.000,1500.000,1516.000,1.100,30.760,30.710,130.000,408.000,1.516,0.035,0.104,0.069,1.620,1.412,1.592,1.401,1.100,0.000,100.000,90.000,0.000
mode longMedium,0,30.000,1500.000,1519.000,1.200,30.580,30.570,130.000,376.000,1.519,0.038,0.114,0.075,1.633,1.405,1.614,1.418,1.200,0.000,100.000,121.000,0.000
mode longMedium,0,35.000,1500.000,1512.000,0.800,30.580,30.580,130.000,359.000,1.512,0.037,0.112,0.074,1.624,1.400,1.594,1.433,0.800,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,1500.000,1517.000,1.100,30.920,30.950,130.000,353.000,1.517,0.034,0.101,0.066,1.617,1.416,1.577,1.436,1.100,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,1500.000,1505.000,0.300,30.950,30.970,130.000,361.000,1.505,0.044,0.133,0.088,1.638,1.372,1.582,1.403,0.300,0.000,100.000,184.000,0.000
mode longMedium,0,5.000,1800.000,1755.000,-2.500,34.680,34.720,130.000,468.000,1.755,0.110,0.329,0.187,2.084,1.426,1.966,1.478,-2.500,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,1800.000,1799.000,-0.000,35.930,35.960,130.000,426.000,1.799,0.050,0.149,0.083,1.948,1.651,1.892,1.686,-0.000,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,1800.000,1782.000,-1.000,35.490,35.500,130.000,380.000,1.782,0.019,0.057,0.032,1.839,1.725,1.835,1.741,-1.000,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1800.000,1759.000,-2.300,34.720,34.720,130.000,468.000,1.759,0.063,0.190,0.108,1.949,1.569,1.919,1.607,-2.300,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,1800.000,1827.000,1.500,35.960,35.960,130.000,426.000,1.827,0.025,0.076,0.041,1.903,1.752,1.899,1.768,1.500,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,1800.000,1782.000,-1.000,35.490,35.500,130.000,380.000,1.782,0.015,0.044,0.025,1.825,1.738,1.820,1.750,-1.000,0.000,100.000,33.000,0.000
mode longMedium,2,5.000,1800.000,1826.000,1.400,34.720,34.720,130.000,468.000,1.826,0.029,0.086,0.047,1.911,1.740,1.904,1.748,1.400,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1800.000,1856.000,3.100,35.950,35.960,130.000,426.000,1.857,0.017,0.052,0.028,1.908,1.805,1.899,1.815,3.100,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1800.000,1856.000,3.100,35.470,35.500,130.000,380.000,1.856,0.018,0.054,0.029,1.909,1.802,1.902,1.802,3.100,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1800.000,1828.000,1.500,34.730,34.720,130.000,468.000,1.828,0.070,0.209,0.115,2.037,1.618,1.961,1.626,1.500,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1800.000,1856.000,3.100,35.970,35.960,130.000,426.000,1.856,0.023,0.069,0.037,1.925,1.786,1.912,1.795,3.100,0.000,100.000,25.000,0.000
mode longMedium,3,8.000,1800.000,1832.000,1.800,35.500,35.500,130.000,380.000,1.832,0.024,0.073,0.040,1.905,1.759,1.902,1.783,1.800,0.000,100.000,31.000,0.000
mode longMedium,0,10.000,1800.000,1755.000,-2.500,34.700,34.820,130.000,468.000,1.755,0.068,0.204,0.116,1.959,1.551,1.941,1.604,-2.500,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,1800.000,1829.000,1.600,34.780,34.820,130.000,468.000,1.829,0.048,0.145,0.079,1.973,1.684,1.926,1.619,1.600,0.000,100.000,41.000,0.000
mode longMedium,0,15.000,1800.000,1790.000,-0.500,35.160,35.120,130.000,468.000,1.790,0.065,0.195,0.109,1.985,1.595,1.929,1.597,-0.500,0.000,100.000,62.000,0.000
mode longMedium,3,15.000,1800.000,1820.000,1.100,35.260,35.120,130.000,468.000,1.820,0.059,0.176,0.097,1.996,1.644,1.924,1.639,1.100,0.000,100.000,61.000,0.000
mode longMedium,0,20.000,1800.000,1804.000,0.200,35.510,35.550,130.000,468.000,1.804,0.069,0.207,0.115,2.011,1.597,1.951,1.602,0.200,0.000,100.000,81.000,0.000
mode longMedium,0,25.000,1800.000,1842.000,2.300,36.560,36.590,130.000,418.000,1.842,0.040,0.120,0.065,1.962,1.723,1.912,1.760,2.300,0.000,100.000,101.000,0.000
mode longMedium,0,30.000,1800.000,1820.000,1.100,36.150,36.070,130.000,387.000,1.820,0.043,0.130,0.072,1.950,1.690,1.921,1.736,1.100,0.000,100.000,120.000,0.000
mode longMedium,0,35.000,1800.000,1819.000,1.000,36.370,36.320,130.000,373.000,1.819,0.046,0.138,0.076,1.956,1.681,1.907,1.716,1.000,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,1800.000,1815.000,0.900,36.550,36.530,130.000,370.000,1.815,0.043,0.130,0.071,1.945,1.686,1.882,1.721,0.900,0.000,100.000,148.000,0.000
mode longMedium,0,50.000,1800.000,1787.000,-0.700,36.330,36.340,130.000,383.000,1.787,0.048,0.144,0.081,1.931,1.643,1.862,1.688,-0.700,0.000,100.000,196.000,0.000
mode longMedium,0,5.000,2000.000,1966.000,-1.700,38.440,38.460,130.000,472.000,1.966,0.090,0.270,0.137,2.237,1.696,2.157,1.738,-1.700,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,2000.000,2014.000,0.700,39.660,39.640,130.000,431.000,2.014,0.069,0.206,0.102,2.220,1.808,2.169,1.860,0.700,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,2000.000,1977.000,-1.100,39.030,39.040,130.000,388.000,1.977,0.014,0.043,0.022,2.021,1.934,2.018,1.946,-1.100,0.000,100.000,33.000,0.000
mode longMedium,1,5.000,2000.000,1974.000,-1.300,38.450,38.460,130.000,472.000,1.974,0.043,0.130,0.066,2.104,1.843,2.073,1.869,-1.300,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,2000.000,2028.000,1.400,39.660,39.640,130.000,431.000,2.028,0.021,0.062,0.031,2.090,1.966,2.080,1.974,1.400,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,2000.000,1990.000,-0.500,39.040,39.040,130.000,388.000,1.990,0.014,0.042,0.021,2.032,1.947,2.021,1.954,-0.500,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,2000.000,2038.000,1.900,38.430,38.460,130.000,472.000,2.038,0.033,0.100,0.049,2.138,1.937,2.117,1.959,1.900,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,2000.000,2082.000,4.100,39.650,39.640,130.000,431.000,2.082,0.014,0.042,0.020,2.124,2.041,2.120,2.050,4.100,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,2000.000,2078.000,3.900,39.040,39.040,130.000,388.000,2.078,0.021,0.063,0.031,2.141,2.014,2.120,2.018,3.900,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,2000.000,2037.000,1.800,38.460,38.460,130.000,472.000,2.037,0.055,0.164,0.081,2.201,1.873,2.157,1.897,1.800,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,2000.000,2060.000,3.000,39.670,39.640,130.000,431.000,2.060,0.020,0.059,0.028,2.119,2.001,2.105,2.003,3.000,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,2000.000,2031.000,1.600,39.040,39.040,130.000,388.000,2.031,0.020,0.061,0.030,2.092,1.970,2.088,1.988,1.600,0.000,100.000,32.000,0.000
mode longMedium,0,10.000,2000.000,1962.000,-1.900,38.470,38.480,130.000,472.000,1.962,0.055,0.166,0.085,2.128,1.796,2.085,1.790,-1.900,0.000,100.000,41.000,0.000
mode longMedium,3,10.000,2000.000,2038.000,1.900,38.450,38.480,130.000,472.000,2.038,0.049,0.147,0.072,2.184,1.891,2.150,1.882,1.900,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,2000.000,2008.000,0.400,39.140,39.140,130.000,472.000,2.008,0.064,0.191,0.095,2.199,1.817,2.117,1.783,0.400,0.000,100.000,58.000,0.000
mode longMedium,3,15.000,2000.000,2030.000,1.500,39.170,39.140,130.000,472.000,2.030,0.051,0.152,0.075,2.182,1.878,2.140,1.897,1.500,0.000,100.000,62.000,0.000
mode longMedium,0,20.000,2000.000,2004.000,0.200,39.020,38.980,130.000,472.000,2.004,0.061,0.182,0.091,2.185,1.822,2.167,1.812,0.200,0.000,100.000,82.000,0.000
mode longMedium,0,25.000,2000.000,2067.000,3.300,40.550,40.530,130.000,423.000,2.067,0.046,0.137,0.066,2.204,1.930,2.184,1.949,3.300,0.000,100.000,91.000,0.000
mode longMedium,0,30.000,2000.000,2055.000,2.700,40.640,40.640,130.000,395.000,2.055,0.047,0.142,0.069,2.197,1.912,2.145,1.951,2.700,0.000,100.000,114.000,0.000
mode longMedium,0,35.000,2000.000,2029.000,1.400,40.460,40.460,130.000,382.000,2.029,0.048,0.145,0.072,2.174,1.884,2.110,1.917,1.400,0.000,100.000,136.000,0.000
mode longMedium,0,40.000,2000.000,2004.000,0.200,40.120,40.090,130.000,381.000,2.004,0.059,0.176,0.088,2.180,1.828,2.115,1.884,0.200,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,2000.000,1961.000,-1.900,39.530,39.490,130.000,398.000,1.961,0.063,0.190,0.097,2.151,1.772,2.075,1.827,-1.900,0.000,100.000,196.000,0.000
