Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode highEnergy,0,20.000,3000.000,3011.000,0.400,46.800,46.750,130.000,648.000,3.011,0.056,0.169,0.056,3.180,2.842,3.126,2.896,0.400,0.000,100.000,82.000,0.000
mode highEnergy,0,5.000,3500.000,3388.000,-3.200,51.670,51.700,130.000,676.000,3.388,0.027,0.082,0.024,3.469,3.306,3.446,3.325,-3.200,0.000,100.000,22.000,0.000
mode highEnergy,1,5.000,3500.000,3461.000,-1.100,51.680,51.700,130.000,676.000,3.461,0.028,0.083,0.024,3.543,3.378,3.521,3.392,-1.100,0.000,100.000,22.000,0.000
mode highEnergy,2,5.000,3500.000,3565.000,1.900,51.680,51.700,130.000,676.000,3.565,0.023,0.070,0.020,3.635,3.495,3.617,3.521,1.900,0.000,100.000,22.000,0.000
mode highEnergy,3,5.000,3500.000,3531.000,0.900,51.670,51.700,130.000,676.000,3.531,0.016,0.049,0.014,3.580,3.482,3.568,3.476,0.900,0.000,100.000,22.000,0.000
mode highEnergy,0,10.000,3500.000,3440.000,-1.700,52.660,52.680,130.000,676.000,3.440,0.037,0.111,0.032,3.551,3.329,3.516,3.342,-1.700,0.000,100.000,42.000,0.000
mode highEnergy,3,10.000,3500.000,3561.000,1.700,52.660,52.680,130.000,676.000,3.561,0.021,0.064,0.018,3.625,3.496,3.615,3.491,1.700,0.000,100.000,42.000,0.000
mode highEnergy,0,15.000,3500.000,3496.000,-0.100,53.030,53.000,130.000,676.000,3.496,0.069,0.208,0.059,3.703,3.288,3.627,3.392,-0.100,0.000,100.000,61.000,0.000
mode highEnergy,3,15.000,3500.000,3526.000,0.700,53.060,53.000,130.000,676.000,3.526,0.059,0.177,0.050,3.703,3.348,3.625,3.404,0.700,0.000,100.000,61.000,0.000
mode highEnergy,0,20.000,3500.000,3516.000,0.500,53.720,53.700,130.000,676.000,3.516,0.071,0.212,0.060,3.729,3.304,3.632,3.369,0.500,0.000,100.000,81.000,0.000
