Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode small,3,8.000,200.000,205.000,2.300,17.620,17.620,130.000,247.000,0.205,0.011,0.033,0.163,0.238,0.171,0.237,0.174,2.300,0.000,100.000,32.000,0.000
mode small,0,10.000,200.000,190.000,-5.200,19.140,19.260,130.000,287.000,0.190,0.005,0.016,0.083,0.205,0.174,0.203,0.176,-5.200,0.000,100.000,39.000,1.000
mode small,3,10.000,200.000,207.000,3.600,19.150,19.260,130.000,287.000,0.207,0.005,0.014,0.065,0.221,0.194,0.218,0.194,3.600,0.000,100.000,42.000,0.000
mode small,0,15.000,200.000,195.000,-2.400,19.180,19.270,130.000,287.000,0.195,0.010,0.030,0.152,0.225,0.166,0.216,0.176,-2.400,0.000,100.000,45.000,0.000
mode small,3,15.000,200.000,203.000,1.600,19.250,19.270,130.000,287.000,0.203,0.008,0.023,0.112,0.226,0.180,0.216,0.189,1.600,0.000,100.000,51.000,0.000
mode small,0,20.000,200.000,201.000,0.400,19.430,19.500,130.000,287.000,0.201,0.010,0.031,0.152,0.231,0.170,0.216,0.182,0.400,0.000,100.000,73.000,0.000
mode small,0,25.000,200.000,200.000,0.200,18.210,18.080,130.000,268.000,0.200,0.012,0.035,0.177,0.236,0.165,0.229,0.174,0.200,0.000,100.000,94.000,0.000
mode small,0,30.000,200.000,199.000,-0.300,17.660,17.710,130.000,252.000,0.199,0.022,0.065,0.324,0.264,0.135,0.277,0.154,-0.300,6.000,100.000,113.000,0.000
mode small,0,35.000,200.000,201.000,0.600,17.530,17.530,130.000,240.000,0.201,0.028,0.084,0.416,0.285,0.118,0.279,0.138,0.600,19.000,100.000,132.000,0.000
mode small,0,40.000,200.000,200.000,0.100,17.950,17.950,130.000,231.000,0.200,0.012,0.037,0.186,0.237,0.163,0.230,0.165,0.100,0.000,100.000,159.000,0.000
mode small,0,50.000,200.000,199.000,-0.300,17.860,17.870,130.000,221.000,0.199,0.005,0.015,0.073,0.214,0.185,0.211,0.187,-0.300,0.000,100.000,179.000,0.000
mode small,0,60.000,200.000,201.000,0.300,18.110,18.110,130.000,217.000,0.201,0.008,0.024,0.119,0.225,0.177,0.218,0.180,0.300,0.000,100.000,208.000,0.000
mode small,0,70.000,200.000,199.000,-0.500,18.130,18.200,130.000,218.000,0.199,0.013,0.038,0.192,0.237,0.161,0.220,0.166,-0.500,0.000,100.000,279.000,0.000
mode small,0,80.000,200.000,198.000,-0.900,18.020,18.180,130.000,221.000,0.198,0.014,0.042,0.214,0.241,0.156,0.221,0.153,-0.900,3.000,100.000,304.000,0.000
mode small,0,5.000,300.000,293.000,-2.400,27.600,27.630,130.000,302.000,0.293,0.008,0.025,0.086,0.318,0.268,0.312,0.277,-2.400,0.000,100.000,22.000,0.000
mode small,0,6.000,300.000,280.000,-6.500,25.900,25.860,130.000,283.000,0.280,0.011,0.034,0.122,0.315,0.246,0.307,0.251,-6.500,0.000,100.000,26.000,1.000
mode small,0,8.000,300.000,286.000,-4.800,24.670,24.750,130.000,254.000,0.286,0.033,0.100,0.350,0.386,0.186,0.393,0.207,-4.800,11.000,100.000,33.000,0.000
mode small,1,5.000,300.000,288.000,-3.900,27.620,27.630,130.000,302.000,0.288,0.007,0.022,0.076,0.310,0.266,0.306,0.264,-3.900,0.000,100.000,22.000,0.000
mode small,1,6.000,300.000,300.000,0.100,25.890,25.860,130.000,283.000,0.300,0.010,0.030,0.098,0.330,0.271,0.336,0.280,0.100,0.000,100.000,26.000,0.000
mode small,1,8.000,300.000,298.000,-0.500,24.730,24.750,130.000,254.000,0.298,0.040,0.119,0.398,0.417,0.180,0.402,0.218,-0.500,14.000,100.000,34.000,0.000
mode small,2,5.000,300.000,307.000,2.400,27.530,27.630,130.000,302.000,0.307,0.008,0.023,0.076,0.331,0.284,0.330,0.287,2.400,0.000,100.000,22.000,0.000
mode small,2,6.000,300.000,317.000,5.700,25.900,25.860,130.000,283.000,0.317,0.007,0.021,0.067,0.338,0.296,0.333,0.296,5.700,0.000,100.000,25.000,1.000
mode small,2,8.000,300.000,311.000,3.700,24.780,24.750,130.000,254.000,0.311,0.040,0.121,0.388,0.432,0.190,0.398,0.230,3.700,16.000,100.000,31.000,0.000
mode small,3,5.000,300.000,310.000,3.200,27.530,27.630,130.000,302.000,0.310,0.007,0.020,0.065,0.330,0.289,0.323,0.293,3.200,0.000,100.000,22.000,0.000
mode small,3,6.000,300.000,306.000,1.800,25.890,25.860,130.000,283.000,0.306,0.008,0.025,0.082,0.331,0.280,0.324,0.288,1.800,0.000,100.000,26.000,0.000
mode small,3,8.000,300.000,302.000,0.500,24.730,24.750,130.000,254.000,0.302,0.011,0.033,0.109,0.334,0.269,0.334,0.256,0.500,0.000,100.000,33.000,0.000
mode small,0,10.000,300.000,295.000,-1.800,27.500,27.540,130.000,302.000,0.295,0.012,0.037,0.125,0.331,0.258,0.326,0.269,-1.800,0.000,100.000,39.000,0.000
mode small,3,10.000,300.000,306.000,1.900,27.440,27.540,130.000,302.000,0.306,0.008,0.023,0.077,0.329,0.282,0.325,0.284,1.900,0.000,100.000,42.000,0.000
mode small,0,15.000,300.000,302.000,0.500,27.770,27.760,130.000,302.000,0.302,0.012,0.036,0.121,0.338,0.265,0.328,0.275,0.500,0.000,100.000,49.000,0.000
mode small,3,15.000,300.000,302.000,0.700,27.790,27.760,130.000,302.000,0.302,0.011,0.034,0.114,0.336,0.268,0.323,0.275,0.700,0.000,100.000,49.000,0.000
mode small,0,20.000,300.000,301.000,0.500,27.740,27.740,130.000,302.000,0.301,0.011,0.033,0.109,0.334,0.269,0.329,0.269,0.500,0.000,100.000,76.000,0.000
mode small,0,25.000,300.000,301.000,0.400,26.010,25.980,130.000,278.000,0.301,0.017,0.052,0.173,0.353,0.249,0.345,0.257,0.400,0.000,100.000,87.000,0.000
mode small,0,30.000,300.000,299.000,-0.300,25.110,25.180,130.000,260.000,0.299,0.026,0.078,0.260,0.377,0.221,0.379,0.231,-0.300,4.000,100.000,120.000,0.000
mode small,0,35.000,300.000,301.000,0.500,25.380,25.280,130.000,246.000,0.301,0.023,0.068,0.224,0.369,0.234,0.352,0.245,0.500,0.000,100.000,132.000,0.000
mode small,0,40.000,300.000,300.000,0.100,25.720,25.700,130.000,236.000,0.300,0.014,0.043,0.142,0.343,0.258,0.330,0.253,0.100,0.000,100.000,159.000,0.000
mode small,0,50.000,300.000,301.000,0.200,25.780,25.760,130.000,226.000,0.301,0.006,0.017,0.057,0.318,0.284,0.315,0.288,0.200,0.000,100.000,198.000,0.000
mode small,0,60.000,300.000,300.000,-0.100,25.930,25.980,130.000,224.000,0.300,0.011,0.034,0.113,0.333,0.266,0.323,0.271,-0.100,0.000,100.000,228.000,0.000
mode small,0,70.000,300.000,300.000,-0.000,26.180,26.230,130.000,226.000,0.300,0.013,0.038,0.128,0.338,0.261,0.324,0.261,-0.000,0.000,100.000,259.000,0.000
mode small,0,80.000,300.000,299.000,-0.200,26.170,26.270,130.000,227.000,0.299,0.017,0.050,0.166,0.349,0.250,0.332,0.251,-0.200,0.000,100.000,323.000,0.000
mode small,0,5.000,400.000,388.000,-2.900,34.640,34.620,130.000,315.000,0.388,0.009,0.028,0.073,0.416,0.360,0.412,0.365,-2.900,0.000,100.000,22.000,0.000
mode small,0,6.000,400.000,378.000,-5.500,33.070,33.090,130.000,293.000,0.378,0.019,0.056,0.148,0.434,0.322,0.419,0.337,-5.500,0.000,100.000,26.000,1.000
mode small,0,8.000,400.000,384.000,-3.900,31.580,31.480,130.000,260.000,0.384,0.039,0.118,0.307,0.502,0.266,0.464,0.265,-3.900,5.000,100.000,33.000,0.000
mode small,1,5.000,400.000,382.000,-4.400,34.630,34.620,130.000,315.000,0.382,0.012,0.036,0.094,0.418,0.346,0.409,0.355,-4.400,0.000,100.000,22.000,0.000
mode small,1,6.000,400.000,392.000,-2.100,33.100,33.090,130.000,293.000,0.392,0.025,0.074,0.190,0.466,0.317,0.449,0.345,-2.100,0.000,100.000,26.000,0.000
mode small,1,8.000,400.000,401.000,0.200,31.720,31.480,130.000,260.000,0.401,0.033,0.100,0.249,0.501,0.301,0.489,0.325,0.200,1.000,100.000,31.000,0.000
mode small,2,5.000,400.000,415.000,3.800,34.440,34.620,130.000,315.000,0.415,0.010,0.029,0.070,0.444,0.386,0.432,0.394,3.800,0.000,100.000,22.000,0.000
mode small,2,6.000,400.000,423.000,5.900,33.100,33.090,130.000,293.000,0.423,0.015,0.046,0.109,0.470,0.377,0.464,0.389,5.900,0.000,100.000,25.000,1.000
mode small,2,8.000,400.000,414.000,3.600,31.620,31.480,130.000,260.000,0.414,0.041,0.123,0.297,0.537,0.292,0.491,0.280,3.600,9.000,100.000,34.000,0.000
mode small,3,5.000,400.000,413.000,3.100,34.570,34.620,130.000,315.000,0.413,0.008,0.025,0.060,0.437,0.388,0.429,0.397,3.100,0.000,100.000,22.000,0.000
mode small,3,6.000,400.000,408.000,2.000,33.100,33.090,130.000,293.000,0.408,0.013,0.039,0.097,0.447,0.368,0.432,0.375,2.000,0.000,100.000,26.000,0.000
mode small,3,8.000,400.000,406.000,1.400,31.650,31.480,130.000,260.000,0.406,0.030,0.091,0.225,0.497,0.315,0.521,0.352,1.400,1.000,100.000,34.000,0.000
mode small,0,10.000,400.000,383.000,-4.400,34.680,34.680,130.000,315.000,0.383,0.018,0.053,0.139,0.436,0.329,0.432,0.355,-4.400,0.000,100.000,42.000,0.000
mode small,3,10.000,400.000,415.000,3.700,34.560,34.680,130.000,315.000,0.415,0.008,0.023,0.055,0.438,0.392,0.432,0.397,3.700,0.000,100.000,41.000,0.000
mode small,0,15.000,400.000,394.000,-1.400,34.520,34.540,130.000,315.000,0.394,0.023,0.068,0.172,0.462,0.327,0.432,0.352,-1.400,0.000,100.000,48.000,0.000
mode small,3,15.000,400.000,407.000,1.800,34.610,34.540,130.000,315.000,0.407,0.020,0.059,0.145,0.466,0.348,0.436,0.362,1.800,0.000,100.000,61.000,0.000
mode small,0,20.000,400.000,400.000,-0.000,34.610,34.540,130.000,315.000,0.400,0.022,0.066,0.164,0.466,0.334,0.439,0.355,-0.000,0.000,100.000,81.000,0.000
mode small,0,25.000,400.000,400.000,-0.000,33.050,32.880,130.000,288.000,0.400,0.026,0.078,0.195,0.478,0.322,0.471,0.315,-0.000,1.000,100.000,99.000,0.000
mode small,0,30.000,400.000,397.000,-0.700,31.970,32.060,130.000,267.000,0.397,0.037,0.110,0.277,0.507,0.287,0.551,0.318,-0.700,3.000,100.000,122.000,0.000
mode small,0,35.000,400.000,399.000,-0.200,32.700,32.720,130.000,252.000,0.399,0.022,0.065,0.163,0.464,0.334,0.481,0.337,-0.200,1.000,100.000,137.000,0.000
mode small,0,40.000,400.000,400.000,0.100,32.940,32.880,130.000,241.000,0.400,0.016,0.049,0.124,0.450,0.351,0.439,0.352,0.100,0.000,100.000,158.000,0.000
mode small,0,50.000,400.000,399.000,-0.200,32.860,32.900,130.000,231.000,0.399,0.009,0.027,0.067,0.426,0.372,0.422,0.377,-0.200,0.000,100.000,197.000,0.000
mode small,0,60.000,400.000,401.000,0.200,33.290,33.370,130.000,231.000,0.401,0.015,0.046,0.115,0.447,0.355,0.432,0.362,0.200,0.000,100.000,232.000,0.000
mode small,0,70.000,400.000,401.000,0.300,33.540,33.670,130.000,234.000,0.401,0.018,0.055,0.137,0.456,0.346,0.429,0.345,0.300,0.000,100.000,279.000,0.000
mode small,0,80.000,400.000,398.000,-0.500,33.470,33.530,130.000,234.000,0.398,0.019,0.057,0.143,0.455,0.341,0.434,0.337,-0.500,0.000,100.000,322.000,0.000
mode small,0,5.000,500.000,471.000,-5.800,41.950,41.950,130.000,327.000,0.471,0.018,0.054,0.115,0.525,0.417,0.516,0.439,-5.800,0.000,100.000,22.000,1.000
mode small,0,6.000,500.000,485.000,-2.900,39.910,39.870,130.000,302.000,0.485,0.015,0.045,0.093,0.530,0.440,0.526,0.456,-2.900,0.000,100.000,26.000,0.000
mode small,0,8.000,500.000,486.000,-2.800,39.060,39.050,130.000,267.000,0.486,0.041,0.122,0.250,0.608,0.364,0.575,0.389,-2.800,1.000,100.000,34.000,0.000
mode small,1,5.000,500.000,487.000,-2.600,41.890,41.950,130.000,327.000,0.487,0.011,0.032,0.065,0.519,0.455,0.516,0.466,-2.600,0.000,100.000,22.000,0.000
mode small,1,6.000,500.000,478.000,-4.400,40.050,39.870,130.000,302.000,0.478,0.034,0.103,0.215,0.581,0.375,0.558,0.402,-4.400,0.000,100.000,26.000,0.000
mode small,1,8.000,500.000,502.000,0.300,39.110,39.050,130.000,267.000,0.502,0.023,0.069,0.138,0.570,0.433,0.548,0.432,0.300,0.000,100.000,34.000,0.000
mode small,2,5.000,500.000,538.000,7.600,41.950,41.950,130.000,327.000,0.538,0.014,0.043,0.080,0.581,0.495,0.570,0.503,7.600,0.000,100.000,22.000,1.000
mode small,2,6.000,500.000,529.000,5.800,39.990,39.870,130.000,302.000,0.529,0.022,0.066,0.125,0.595,0.463,0.583,0.486,5.800,0.000,100.000,25.000,1.000
mode small,2,8.000,500.000,513.000,2.600,39.070,39.050,130.000,267.000,0.513,0.036,0.107,0.209,0.620,0.406,0.585,0.424,2.600,0.000,100.000,34.000,0.000
mode small,3,5.000,500.000,504.000,0.900,41.870,41.950,130.000,327.000,0.504,0.009,0.026,0.051,0.530,0.478,0.526,0.481,0.900,0.000,100.000,22.000,0.000
mode small,3,6.000,500.000,514.000,2.800,39.890,39.870,130.000,302.000,0.514,0.016,0.047,0.092,0.561,0.466,0.543,0.476,2.800,0.000,100.000,26.000,0.000
mode small,3,8.000,500.000,504.000,0.800,38.990,39.050,130.000,267.000,0.504,0.037,0.112,0.223,0.616,0.392,0.605,0.409,0.800,1.000,100.000,34.000,0.000
mode small,0,10.000,500.000,477.000,-4.600,41.730,41.810,130.000,327.000,0.477,0.013,0.040,0.084,0.518,0.437,0.511,0.449,-4.600,0.000,100.000,42.000,0.000
mode small,3,10.000,500.000,521.000,4.100,41.760,41.810,130.000,327.000,0.521,0.017,0.050,0.096,0.570,0.471,0.555,0.491,4.100,0.000,100.000,42.000,0.000
mode small,0,15.000,500.000,494.000,-1.300,41.750,41.760,130.000,327.000,0.494,0.030,0.090,0.183,0.584,0.403,0.548,0.441,-1.300,0.000,100.000,61.000,0.000
mode small,3,15.000,500.000,503.000,0.700,41.750,41.760,130.000,327.000,0.503,0.022,0.065,0.129,0.568,0.439,0.555,0.456,0.700,0.000,100.000,61.000,0.000
mode small,0,20.000,500.000,501.000,0.200,42.110,42.060,130.000,327.000,0.501,0.025,0.074,0.148,0.575,0.427,0.555,0.451,0.200,0.000,100.000,81.000,0.000
mode small,0,25.000,500.000,500.000,-0.000,40.300,40.280,130.000,297.000,0.500,0.036,0.108,0.217,0.608,0.391,0.600,0.424,-0.000,0.000,100.000,101.000,0.000
mode small,0,30.000,500.000,495.000,-1.000,39.160,39.370,130.000,274.000,0.495,0.059,0.178,0.359,0.673,0.317,0.630,0.320,-1.000,8.000,100.000,119.000,0.000
mode small,0,35.000,500.000,499.000,-0.100,40.480,40.540,130.000,258.000,0.499,0.017,0.052,0.104,0.551,0.448,0.548,0.449,-0.100,0.000,100.000,137.000,0.000
mode small,0,40.000,500.000,500.000,0.000,40.380,40.410,130.000,247.000,0.500,0.016,0.047,0.094,0.547,0.453,0.551,0.461,0.000,0.000,100.000,158.000,0.000
mode small,0,50.000,500.000,500.000,0.100,40.480,40.580,130.000,237.000,0.500,0.009,0.028,0.057,0.529,0.472,0.526,0.476,0.100,0.000,100.000,197.000,0.000
mode small,0,60.000,500.000,499.000,-0.200,40.690,40.760,130.000,237.000,0.499,0.017,0.051,0.101,0.549,0.448,0.533,0.461,-0.200,0.000,100.000,230.000,0.000
mode small,0,70.000,500.000,499.000,-0.200,41.060,41.160,130.000,241.000,0.499,0.020,0.059,0.118,0.558,0.440,0.533,0.444,-0.200,0.000,100.000,280.000,0.000
mode small,0,80.000,500.000,497.000,-0.600,40.990,41.130,130.000,240.000,0.497,0.021,0.064,0.130,0.561,0.432,0.533,0.432,-0.600,0.000,100.000,325.000,0.000
mode small,0,5.000,600.000,561.000,-6.400,48.950,48.940,130.000,337.000,0.561,0.018,0.053,0.095,0.615,0.508,0.600,0.526,-6.400,0.000,100.000,22.000,1.000
mode small,0,6.000,600.000,580.000,-3.400,47.120,47.140,130.000,311.000,0.580,0.023,0.070,0.121,0.650,0.510,0.632,0.533,-3.400,0.000,100.000,26.000,0.000
mode small,0,8.000,600.000,582.000,-3.000,46.440,46.660,130.000,274.000,0.582,0.043,0.129,0.223,0.711,0.452,0.684,0.461,-3.000,3.000,100.000,34.000,0.000
mode small,1,5.000,600.000,599.000,-0.100,48.960,48.940,130.000,337.000,0.599,0.016,0.047,0.078,0.647,0.552,0.627,0.563,-0.100,0.000,100.000,22.000,0.000
mode small,1,6.000,600.000,577.000,-3.800,47.230,47.140,130.000,311.000,0.577,0.045,0.134,0.232,0.711,0.443,0.684,0.474,-3.800,2.000,100.000,26.000,0.000
mode small,1,8.000,600.000,599.000,-0.100,46.640,46.660,130.000,274.000,0.599,0.014,0.042,0.070,0.641,0.557,0.632,0.558,-0.100,0.000,100.000,34.000,0.000
mode small,2,5.000,600.000,632.000,5.300,48.890,48.940,130.000,337.000,0.632,0.012,0.037,0.058,0.668,0.595,0.657,0.603,5.300,0.000,100.000,22.000,1.000
mode small,2,6.000,600.000,631.000,5.100,47.270,47.140,130.000,311.000,0.631,0.049,0.146,0.232,0.777,0.484,0.729,0.508,5.100,2.000,100.000,26.000,1.000
mode small,2,8.000,600.000,613.000,2.200,46.600,46.660,130.000,274.000,0.613,0.023,0.069,0.113,0.682,0.544,0.670,0.551,2.200,0.000,100.000,34.000,0.000
mode small,3,5.000,600.000,611.000,1.800,48.870,48.940,130.000,337.000,0.611,0.007,0.021,0.034,0.632,0.590,0.627,0.588,1.800,0.000,100.000,22.000,0.000
mode small,3,6.000,600.000,615.000,2.500,47.160,47.140,130.000,311.000,0.615,0.024,0.071,0.116,0.686,0.544,0.682,0.570,2.500,0.000,100.000,26.000,0.000
mode small,3,8.000,600.000,599.000,-0.100,46.570,46.660,130.000,274.000,0.599,0.037,0.110,0.184,0.709,0.489,0.699,0.508,-0.100,0.000,100.000,34.000,0.000
mode small,0,10.000,600.000,586.000,-2.400,48.570,48.570,130.000,337.000,0.586,0.018,0.054,0.092,0.639,0.532,0.630,0.548,-2.400,0.000,100.000,42.000,0.000
mode small,3,10.000,600.000,615.000,2.500,48.510,48.570,130.000,337.000,0.615,0.014,0.043,0.069,0.658,0.573,0.652,0.588,2.500,0.000,100.000,42.000,0.000
mode small,0,15.000,600.000,596.000,-0.700,48.610,48.480,130.000,337.000,0.596,0.023,0.068,0.115,0.664,0.528,0.635,0.558,-0.700,0.000,100.000,60.000,0.000
mode small,3,15.000,600.000,606.000,1.000,48.630,48.480,130.000,337.000,0.606,0.017,0.052,0.085,0.657,0.554,0.637,0.555,1.000,0.000,100.000,61.000,0.000
mode small,0,20.000,600.000,601.000,0.200,48.980,48.890,130.000,337.000,0.601,0.022,0.067,0.111,0.668,0.534,0.647,0.558,0.200,0.000,100.000,81.000,0.000
mode small,0,25.000,600.000,601.000,0.200,47.480,47.390,130.000,305.000,0.601,0.041,0.124,0.207,0.726,0.477,0.712,0.469,0.200,1.000,100.000,99.000,0.000
mode small,0,30.000,600.000,599.000,-0.200,46.640,46.600,130.000,281.000,0.599,0.046,0.139,0.233,0.738,0.459,0.719,0.459,-0.200,1.000,100.000,122.000,0.000
mode small,0,35.000,600.000,600.000,0.100,47.570,47.530,130.000,264.000,0.600,0.023,0.070,0.117,0.671,0.530,0.652,0.538,0.100,0.000,100.000,137.000,0.000
mode small,0,40.000,600.000,599.000,-0.100,47.270,47.300,130.000,253.000,0.599,0.016,0.047,0.078,0.646,0.553,0.645,0.565,-0.100,0.000,100.000,158.000,0.000
mode small,0,50.000,600.000,600.000,0.100,47.840,47.850,130.000,243.000,0.600,0.011,0.033,0.056,0.634,0.567,0.627,0.575,0.100,0.000,100.000,196.000,0.000
mode small,0,60.000,600.000,598.000,-0.300,48.010,48.060,130.000,244.000,0.598,0.021,0.063,0.106,0.661,0.535,0.635,0.551,-0.300,0.000,100.000,225.000,0.000
mode small,0,70.000,600.000,603.000,0.500,48.380,48.340,130.000,247.000,0.603,0.026,0.077,0.128,0.680,0.526,0.657,0.533,0.500,0.000,100.000,278.000,0.000
