Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longLarge,0,35.000,2500.000,2497.000,-0.100,47.850,47.830,130.000,483.000,2.497,0.067,0.202,0.081,2.698,2.295,2.608,2.365,-0.100,0.000,100.000,124.000,0.000
mode longLarge,0,40.000,2500.000,2485.000,-0.600,48.040,48.020,130.000,498.000,2.485,0.069,0.208,0.084,2.693,2.277,2.611,2.340,-0.600,0.000,100.000,156.000,0.000
mode longLarge,0,5.000,3000.000,2901.000,-3.300,53.130,53.180,130.000,584.000,2.901,0.052,0.156,0.054,3.057,2.744,3.005,2.769,-3.300,0.000,100.000,22.000,0.000
mode longLarge,0,6.000,3000.000,2941.000,-2.000,53.350,53.360,130.000,550.000,2.941,0.025,0.074,0.025,3.015,2.867,3.002,2.883,-2.000,0.000,100.000,26.000,0.000
mode longLarge,0,8.000,3000.000,2884.000,-3.900,54.090,54.090,130.000,515.000,2.884,0.027,0.082,0.028,2.966,2.802,2.973,2.814,-3.900,0.000,100.000,34.000,0.000
mode longLarge,1,5.000,3000.000,2972.000,-0.900,53.190,53.180,130.000,584.000,2.972,0.025,0.076,0.026,3.049,2.896,3.037,2.911,-0.900,0.000,100.000,22.000,0.000
mode longLarge,1,6.000,3000.000,2962.000,-1.300,53.370,53.360,130.000,550.000,2.962,0.025,0.075,0.025,3.036,2.887,3.015,2.869,-1.300,0.000,100.000,26.000,0.000
mode longLarge,1,8.000,3000.000,2941.000,-2.000,54.060,54.090,130.000,515.000,2.941,0.016,0.049,0.017,2.991,2.892,2.980,2.893,-2.000,0.000,100.000,34.000,0.000
mode longLarge,2,5.000,3000.000,3051.000,1.700,53.180,53.180,130.000,584.000,3.051,0.022,0.066,0.022,3.117,2.985,3.107,2.992,1.700,0.000,100.000,22.000,0.000
mode longLarge,2,6.000,3000.000,3030.000,1.000,53.360,53.360,130.000,550.000,3.030,0.021,0.062,0.020,3.092,2.968,3.089,2.965,1.000,0.000,100.000,26.000,0.000
mode longLarge,2,8.000,3000.000,3059.000,2.000,54.080,54.090,130.000,515.000,3.059,0.020,0.061,0.020,3.121,2.998,3.104,3.020,2.000,0.000,100.000,34.000,0.000
mode longLarge,3,5.000,3000.000,2996.000,-0.100,53.160,53.180,130.000,584.000,2.996,0.021,0.063,0.021,3.059,2.933,3.049,2.945,-0.100,0.000,100.000,22.000,0.000
mode longLarge,3,6.000,3000.000,3012.000,0.400,53.360,53.360,130.000,550.000,3.012,0.026,0.078,0.026,3.090,2.934,3.077,2.955,0.400,0.000,100.000,26.000,0.000
mode longLarge,3,8.000,3000.000,3003.000,0.100,54.080,54.090,130.000,515.000,3.003,0.017,0.050,0.017,3.054,2.953,3.035,2.965,0.100,0.000,100.000,34.000,0.000
mode longLarge,0,10.000,3000.000,2961.000,-1.300,54.210,54.210,130.000,584.000,2.961,0.031,0.092,0.031,3.053,2.869,3.042,2.871,-1.300,0.000,100.000,39.000,0.000
mode longLarge,3,10.000,3000.000,3044.000,1.500,54.200,54.210,130.000,584.000,3.044,0.030,0.091,0.030,3.135,2.953,3.126,2.978,1.500,0.000,100.000,42.000,0.000
mode longLarge,0,15.000,3000.000,2991.000,-0.300,54.330,54.310,130.000,584.000,2.991,0.061,0.183,0.061,3.173,2.808,3.102,2.866,-0.300,0.000,100.000,61.000,0.000
mode longLarge,3,15.000,3000.000,3010.000,0.300,54.340,54.310,130.000,584.000,3.010,0.042,0.127,0.042,3.137,2.883,3.094,2.913,0.300,0.000,100.000,58.000,0.000
mode longLarge,0,20.000,3000.000,3015.000,0.500,55.190,55.150,130.000,584.000,3.015,0.054,0.161,0.053,3.176,2.855,3.126,2.898,0.500,0.000,100.000,80.000,0.000
mode longLarge,0,25.000,3000.000,3015.000,0.500,55.740,55.710,130.000,543.000,3.015,0.057,0.171,0.057,3.186,2.845,3.136,2.901,0.500,0.000,100.000,101.000,0.000
mode longLarge,0,30.000,3000.000,3007.000,0.200,56.450,56.420,130.000,519.000,3.007,0.070,0.210,0.070,3.217,2.798,3.126,2.861,0.200,0.000,100.000,122.000,0.000
mode longLarge,0,5.000,3500.000,3366.000,-3.800,60.600,60.620,130.000,605.000,3.366,0.048,0.144,0.043,3.509,3.222,3.478,3.250,-3.800,0.000,100.000,21.000,0.000
mode longLarge,0,6.000,3500.000,3389.000,-3.200,61.230,61.260,130.000,577.000,3.389,0.033,0.100,0.029,3.489,3.289,3.463,3.312,-3.200,0.000,100.000,26.000,0.000
mode longLarge,0,8.000,3500.000,3352.000,-4.200,62.180,62.220,130.000,549.000,3.352,0.031,0.093,0.028,3.445,3.260,3.426,3.278,-4.200,0.000,100.000,34.000,0.000
mode longLarge,1,5.000,3500.000,3436.000,-1.800,60.620,60.620,130.000,605.000,3.436,0.022,0.067,0.020,3.504,3.369,3.483,3.372,-1.800,0.000,100.000,22.000,0.000
mode longLarge,1,6.000,3500.000,3423.000,-2.200,61.260,61.260,130.000,577.000,3.423,0.027,0.081,0.024,3.504,3.342,3.486,3.342,-2.200,0.000,100.000,26.000,0.000
mode longLarge,1,8.000,3500.000,3424.000,-2.200,62.200,62.220,130.000,549.000,3.424,0.019,0.056,0.016,3.480,3.367,3.466,3.382,-2.200,0.000,100.000,33.000,0.000
mode longLarge,2,5.000,3500.000,3556.000,1.600,60.600,60.620,130.000,605.000,3.556,0.019,0.057,0.016,3.613,3.500,3.622,3.513,1.600,0.000,100.000,20.000,0.000
mode longLarge,2,6.000,3500.000,3561.000,1.700,61.260,61.260,130.000,577.000,3.561,0.021,0.064,0.018,3.625,3.496,3.607,3.513,1.700,0.000,100.000,26.000,0.000
mode longLarge,2,8.000,3500.000,3594.000,2.700,62.200,62.220,130.000,549.000,3.594,0.019,0.057,0.016,3.650,3.537,3.635,3.545,2.700,0.000,100.000,34.000,0.000
mode longLarge,3,5.000,3500.000,3501.000,0.000,60.610,60.620,130.000,605.000,3.501,0.016,0.048,0.014,3.549,3.453,3.535,3.459,0.000,0.000,100.000,22.000,0.000
mode longLarge,3,6.000,3500.000,3527.000,0.800,61.250,61.260,130.000,577.000,3.527,0.027,0.082,0.023,3.608,3.445,3.597,3.471,0.800,0.000,100.000,26.000,0.000
mode longLarge,3,8.000,3500.000,3511.000,0.300,62.200,62.220,130.000,549.000,3.511,0.016,0.048,0.014,3.559,3.464,3.548,3.478,0.300,0.000,100.000,34.000,0.000
mode longLarge,0,10.000,3500.000,3435.000,-1.900,61.910,61.890,130.000,605.000,3.435,0.037,0.110,0.032,3.545,3.325,3.511,3.322,-1.900,0.000,100.000,42.000,0.000
mode longLarge,3,10.000,3500.000,3540.000,1.100,61.880,61.890,130.000,605.000,3.540,0.030,0.089,0.025,3.629,3.450,3.612,3.483,1.100,0.000,100.000,42.000,0.000
mode longLarge,0,15.000,3500.000,3490.000,-0.300,62.560,62.530,130.000,605.000,3.490,0.067,0.202,0.058,3.692,3.287,3.625,3.335,-0.300,0.000,100.000,61.000,0.000
mode longLarge,3,15.000,3500.000,3511.000,0.300,62.580,62.530,130.000,605.000,3.511,0.052,0.157,0.045,3.669,3.354,3.607,3.384,0.300,0.000,100.000,62.000,0.000
mode longLarge,0,20.000,3500.000,3508.000,0.200,63.060,62.990,130.000,605.000,3.508,0.059,0.177,0.051,3.685,3.330,3.620,3.367,0.200,0.000,100.000,82.000,0.000
mode longLarge,0,25.000,3500.000,3513.000,0.400,64.340,64.260,130.000,572.000,3.513,0.083,0.250,0.071,3.762,3.263,3.667,3.352,0.400,0.000,100.000,91.000,0.000
