Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longSmall,0,20.000,200.000,199.000,-0.500,19.120,19.170,130.000,322.000,0.199,0.009,0.027,0.134,0.226,0.172,0.219,0.178,-0.500,0.000,100.000,81.000,0.000
mode longSmall,0,25.000,200.000,201.000,0.700,18.230,18.180,130.000,299.000,0.201,0.013,0.038,0.189,0.240,0.163,0.236,0.177,0.700,0.000,100.000,95.000,0.000
mode longSmall,0,30.000,200.000,199.000,-0.500,17.270,17.370,130.000,281.000,0.199,0.022,0.066,0.333,0.265,0.133,0.268,0.159,-0.500,6.000,100.000,120.000,0.000
mode longSmall,0,35.000,200.000,201.000,0.600,17.330,17.250,130.000,267.000,0.201,0.028,0.085,0.421,0.286,0.116,0.267,0.123,0.600,16.000,100.000,137.000,0.000
mode longSmall,0,40.000,200.000,199.000,-0.300,17.890,17.960,130.000,256.000,0.199,0.010,0.030,0.152,0.230,0.169,0.225,0.176,-0.300,0.000,100.000,158.000,0.000
mode longSmall,0,50.000,200.000,200.000,-0.200,17.860,17.910,130.000,242.000,0.200,0.006,0.018,0.091,0.218,0.181,0.215,0.185,-0.200,0.000,100.000,188.000,0.000
mode longSmall,0,60.000,200.000,201.000,0.300,18.140,18.140,130.000,237.000,0.201,0.008,0.023,0.115,0.223,0.178,0.215,0.178,0.300,0.000,100.000,231.000,0.000
mode longSmall,0,70.000,200.000,199.000,-0.500,18.130,18.120,130.000,237.000,0.199,0.013,0.038,0.191,0.237,0.161,0.220,0.165,-0.500,0.000,100.000,279.000,0.000
mode longSmall,0,80.000,200.000,202.000,1.000,18.280,18.300,130.000,240.000,0.202,0.014,0.043,0.213,0.245,0.159,0.229,0.166,1.000,0.000,100.000,297.000,0.000
mode longSmall,0,5.000,300.000,290.000,-3.500,27.570,27.620,130.000,337.000,0.290,0.008,0.023,0.078,0.312,0.267,0.325,0.278,-3.500,0.000,100.000,22.000,0.000
mode longSmall,0,6.000,300.000,284.000,-5.200,25.790,25.830,130.000,316.000,0.284,0.015,0.045,0.159,0.330,0.239,0.321,0.255,-5.200,0.000,100.000,26.000,1.000
mode longSmall,0,8.000,300.000,291.000,-3.100,24.480,24.440,130.000,283.000,0.291,0.033,0.098,0.337,0.389,0.193,0.400,0.234,-3.100,8.000,100.000,34.000,0.000
mode longSmall,1,5.000,300.000,290.000,-3.500,27.580,27.620,130.000,337.000,0.290,0.009,0.027,0.093,0.317,0.263,0.310,0.263,-3.500,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,300.000,300.000,-0.100,25.810,25.830,130.000,316.000,0.300,0.014,0.041,0.136,0.341,0.259,0.351,0.277,-0.100,0.000,100.000,26.000,0.000
mode longSmall,1,8.000,300.000,304.000,1.500,24.470,24.440,130.000,283.000,0.304,0.035,0.105,0.344,0.409,0.200,0.398,0.240,1.500,8.000,100.000,34.000,0.000
mode longSmall,2,5.000,300.000,308.000,2.500,27.590,27.620,130.000,337.000,0.308,0.004,0.013,0.044,0.321,0.294,0.320,0.297,2.500,0.000,100.000,22.000,0.000
mode longSmall,2,6.000,300.000,317.000,5.800,25.850,25.830,130.000,316.000,0.317,0.006,0.017,0.055,0.335,0.300,0.332,0.302,5.800,0.000,100.000,26.000,1.000
mode longSmall,2,8.000,300.000,314.000,4.800,24.410,24.440,130.000,283.000,0.314,0.040,0.120,0.381,0.434,0.194,0.413,0.225,4.800,17.000,100.000,34.000,0.000
mode longSmall,3,5.000,300.000,314.000,4.700,27.540,27.620,130.000,337.000,0.314,0.006,0.019,0.062,0.334,0.295,0.334,0.302,4.700,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,300.000,301.000,0.400,25.820,25.830,130.000,316.000,0.301,0.007,0.021,0.071,0.323,0.280,0.314,0.278,0.400,0.000,100.000,26.000,0.000
mode longSmall,3,8.000,300.000,299.000,-0.400,24.450,24.440,130.000,283.000,0.299,0.014,0.042,0.141,0.341,0.256,0.349,0.256,-0.400,0.000,100.000,34.000,0.000
mode longSmall,0,10.000,300.000,295.000,-1.600,27.150,27.180,130.000,337.000,0.295,0.011,0.032,0.109,0.327,0.263,0.327,0.277,-1.600,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,300.000,304.000,1.300,27.130,27.180,130.000,337.000,0.304,0.007,0.020,0.066,0.324,0.284,0.324,0.281,1.300,0.000,100.000,40.000,0.000
mode longSmall,0,15.000,300.000,300.000,0.100,27.400,27.460,130.000,337.000,0.300,0.011,0.033,0.108,0.333,0.268,0.324,0.283,0.100,0.000,100.000,61.000,0.000
mode longSmall,3,15.000,300.000,300.000,-0.100,27.480,27.460,130.000,337.000,0.300,0.012,0.035,0.117,0.335,0.265,0.322,0.272,-0.100,0.000,100.000,62.000,0.000
mode longSmall,0,20.000,300.000,300.000,-0.200,27.360,27.390,130.000,337.000,0.300,0.012,0.037,0.123,0.336,0.263,0.323,0.274,-0.200,0.000,100.000,75.000,0.000
mode longSmall,0,25.000,300.000,299.000,-0.400,25.650,25.730,130.000,311.000,0.299,0.019,0.058,0.194,0.357,0.241,0.359,0.259,-0.400,0.000,100.000,101.000,0.000
mode longSmall,0,30.000,300.000,303.000,0.900,24.980,25.000,130.000,290.000,0.303,0.027,0.080,0.265,0.383,0.222,0.379,0.251,0.900,2.000,100.000,121.000,0.000
mode longSmall,0,35.000,300.000,297.000,-0.800,25.010,25.190,130.000,274.000,0.297,0.027,0.081,0.271,0.378,0.217,0.347,0.225,-0.800,3.000,100.000,137.000,0.000
mode longSmall,0,40.000,300.000,301.000,0.400,25.800,25.750,130.000,262.000,0.301,0.013,0.040,0.134,0.342,0.261,0.341,0.272,0.400,0.000,100.000,158.000,0.000
mode longSmall,0,50.000,300.000,301.000,0.300,25.800,25.790,130.000,248.000,0.301,0.007,0.021,0.069,0.322,0.280,0.319,0.288,0.300,0.000,100.000,197.000,0.000
mode longSmall,0,60.000,300.000,301.000,0.300,26.000,26.040,130.000,244.000,0.301,0.012,0.035,0.115,0.336,0.266,0.323,0.268,0.300,0.000,100.000,232.000,0.000
mode longSmall,0,70.000,300.000,300.000,-0.100,26.240,26.280,130.000,245.000,0.300,0.013,0.039,0.129,0.339,0.261,0.331,0.261,-0.100,0.000,100.000,277.000,0.000
mode longSmall,0,80.000,300.000,298.000,-0.700,26.150,26.130,130.000,248.000,0.298,0.016,0.047,0.158,0.345,0.251,0.332,0.247,-0.700,0.000,100.000,326.000,0.000
mode longSmall,0,5.000,400.000,389.000,-2.800,34.600,34.580,130.000,351.000,0.389,0.012,0.037,0.095,0.426,0.352,0.417,0.355,-2.800,0.000,100.000,22.000,0.000
mode longSmall,0,6.000,400.000,380.000,-4.900,32.510,32.500,130.000,326.000,0.380,0.019,0.057,0.149,0.437,0.324,0.419,0.337,-4.900,0.000,100.000,26.000,0.000
mode longSmall,0,8.000,400.000,389.000,-2.700,31.450,31.190,130.000,290.000,0.389,0.043,0.129,0.333,0.518,0.260,0.494,0.293,-2.700,7.000,100.000,34.000,0.000
mode longSmall,1,5.000,400.000,380.000,-5.000,34.600,34.580,130.000,351.000,0.380,0.011,0.034,0.089,0.414,0.346,0.404,0.355,-5.000,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,400.000,387.000,-3.400,32.530,32.500,130.000,326.000,0.387,0.021,0.063,0.164,0.450,0.323,0.439,0.332,-3.400,0.000,100.000,26.000,0.000
mode longSmall,1,8.000,400.000,407.000,1.800,31.290,31.190,130.000,290.000,0.407,0.034,0.103,0.253,0.510,0.304,0.476,0.315,1.800,2.000,100.000,34.000,0.000
mode longSmall,2,5.000,400.000,415.000,3.800,34.460,34.580,130.000,351.000,0.415,0.007,0.022,0.053,0.437,0.393,0.432,0.392,3.800,0.000,100.000,22.000,0.000
mode longSmall,2,6.000,400.000,421.000,5.300,32.530,32.500,130.000,326.000,0.421,0.014,0.042,0.100,0.464,0.379,0.454,0.389,5.300,0.000,100.000,26.000,1.000
mode longSmall,2,8.000,400.000,415.000,3.600,31.300,31.190,130.000,290.000,0.415,0.034,0.103,0.248,0.517,0.312,0.486,0.327,3.600,1.000,100.000,34.000,0.000
mode longSmall,3,5.000,400.000,414.000,3.400,34.550,34.580,130.000,351.000,0.414,0.007,0.021,0.050,0.434,0.393,0.434,0.399,3.400,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,400.000,410.000,2.500,32.530,32.500,130.000,326.000,0.410,0.016,0.047,0.115,0.457,0.363,0.446,0.379,2.500,0.000,100.000,26.000,0.000
mode longSmall,3,8.000,400.000,402.000,0.500,31.350,31.190,130.000,290.000,0.402,0.028,0.083,0.205,0.485,0.320,0.471,0.335,0.500,0.000,100.000,33.000,0.000
mode longSmall,0,10.000,400.000,386.000,-3.500,34.370,34.390,130.000,351.000,0.386,0.018,0.053,0.137,0.439,0.333,0.417,0.352,-3.500,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,400.000,413.000,3.200,34.270,34.390,130.000,351.000,0.413,0.007,0.020,0.049,0.433,0.393,0.432,0.399,3.200,0.000,100.000,42.000,0.000
mode longSmall,0,15.000,400.000,397.000,-0.700,34.520,34.530,130.000,351.000,0.397,0.024,0.071,0.178,0.468,0.327,0.439,0.342,-0.700,0.000,100.000,62.000,0.000
mode longSmall,3,15.000,400.000,403.000,0.800,34.550,34.530,130.000,351.000,0.403,0.022,0.065,0.162,0.469,0.338,0.434,0.350,0.800,0.000,100.000,61.000,0.000
mode longSmall,0,20.000,400.000,399.000,-0.400,34.360,34.350,130.000,351.000,0.399,0.021,0.063,0.159,0.462,0.335,0.434,0.345,-0.400,0.000,100.000,74.000,0.000
mode longSmall,0,25.000,400.000,399.000,-0.200,32.470,32.410,130.000,321.000,0.399,0.023,0.069,0.174,0.469,0.330,0.444,0.330,-0.200,0.000,100.000,100.000,0.000
mode longSmall,0,30.000,400.000,404.000,1.100,32.100,31.550,130.000,298.000,0.404,0.046,0.137,0.339,0.541,0.267,0.521,0.288,1.100,9.000,100.000,120.000,0.000
mode longSmall,0,35.000,400.000,401.000,0.100,32.530,32.540,130.000,280.000,0.401,0.019,0.057,0.142,0.458,0.343,0.441,0.340,0.100,0.000,100.000,138.000,0.000
mode longSmall,0,40.000,400.000,399.000,-0.300,32.870,32.890,130.000,268.000,0.399,0.020,0.059,0.147,0.458,0.340,0.439,0.342,-0.300,0.000,100.000,158.000,0.000
mode longSmall,0,50.000,400.000,400.000,0.100,32.980,32.960,130.000,254.000,0.400,0.008,0.025,0.062,0.425,0.376,0.427,0.382,0.100,0.000,100.000,197.000,0.000
mode longSmall,0,60.000,400.000,401.000,0.200,33.280,33.330,130.000,251.000,0.401,0.016,0.047,0.117,0.448,0.354,0.436,0.370,0.200,0.000,100.000,230.000,0.000
mode longSmall,0,70.000,400.000,399.000,-0.300,33.560,33.580,130.000,253.000,0.399,0.018,0.054,0.135,0.453,0.345,0.434,0.350,-0.300,0.000,100.000,278.000,0.000
mode longSmall,0,80.000,400.000,398.000,-0.500,33.460,33.510,130.000,255.000,0.398,0.021,0.064,0.161,0.462,0.334,0.434,0.337,-0.500,0.000,100.000,323.000,0.000
mode longSmall,0,5.000,500.000,477.000,-4.500,41.350,41.330,130.000,363.000,0.477,0.016,0.049,0.102,0.526,0.429,0.508,0.436,-4.500,0.000,100.000,22.000,0.000
mode longSmall,0,6.000,500.000,484.000,-3.200,39.220,39.180,130.000,336.000,0.484,0.024,0.073,0.150,0.557,0.411,0.563,0.434,-3.200,0.000,100.000,26.000,0.000
mode longSmall,0,8.000,500.000,483.000,-3.300,38.790,38.700,130.000,296.000,0.483,0.033,0.098,0.204,0.582,0.385,0.565,0.419,-3.300,0.000,100.000,34.000,0.000
mode longSmall,1,5.000,500.000,480.000,-4.000,41.290,41.330,130.000,363.000,0.480,0.014,0.041,0.085,0.521,0.439,0.523,0.456,-4.000,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,500.000,478.000,-4.300,39.330,39.180,130.000,336.000,0.478,0.030,0.089,0.186,0.567,0.389,0.573,0.407,-4.300,0.000,100.000,26.000,0.000
mode longSmall,1,8.000,500.000,504.000,0.700,38.750,38.700,130.000,296.000,0.504,0.026,0.078,0.154,0.581,0.426,0.551,0.422,0.700,0.000,100.000,34.000,0.000
mode longSmall,2,5.000,500.000,535.000,7.000,41.320,41.330,130.000,363.000,0.535,0.015,0.046,0.086,0.581,0.489,0.575,0.494,7.000,0.000,100.000,22.000,1.000
mode longSmall,2,6.000,500.000,526.000,5.100,39.280,39.180,130.000,336.000,0.526,0.030,0.090,0.172,0.616,0.435,0.608,0.459,5.100,2.000,100.000,26.000,1.000
mode longSmall,2,8.000,500.000,517.000,3.400,38.770,38.700,130.000,296.000,0.517,0.037,0.112,0.216,0.628,0.405,0.590,0.434,3.400,0.000,100.000,33.000,0.000
mode longSmall,3,5.000,500.000,505.000,1.100,41.300,41.330,130.000,363.000,0.505,0.008,0.023,0.045,0.528,0.483,0.523,0.489,1.100,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,500.000,513.000,2.500,39.240,39.180,130.000,336.000,0.513,0.017,0.050,0.098,0.563,0.462,0.551,0.471,2.500,0.000,100.000,3.000,0.000
mode longSmall,3,8.000,500.000,501.000,0.200,38.740,38.700,130.000,296.000,0.501,0.027,0.082,0.163,0.582,0.419,0.590,0.441,0.200,0.000,100.000,34.000,0.000
mode longSmall,0,10.000,500.000,479.000,-4.100,41.070,41.110,130.000,363.000,0.479,0.014,0.043,0.089,0.522,0.437,0.508,0.439,-4.100,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,500.000,519.000,3.900,41.100,41.110,130.000,363.000,0.519,0.019,0.058,0.111,0.577,0.461,0.570,0.484,3.900,0.000,100.000,42.000,0.000
mode longSmall,0,15.000,500.000,497.000,-0.600,41.300,41.250,130.000,363.000,0.497,0.029,0.088,0.176,0.585,0.409,0.565,0.446,-0.600,0.000,100.000,61.000,0.000
mode longSmall,3,15.000,500.000,504.000,0.800,41.290,41.250,130.000,363.000,0.504,0.025,0.075,0.150,0.579,0.429,0.560,0.449,0.800,0.000,100.000,62.000,0.000
mode longSmall,0,20.000,500.000,501.000,0.100,41.530,41.470,130.000,363.000,0.501,0.023,0.068,0.136,0.569,0.432,0.553,0.451,0.100,0.000,100.000,82.000,0.000
mode longSmall,0,25.000,500.000,501.000,0.300,39.900,39.900,130.000,330.000,0.501,0.038,0.114,0.227,0.615,0.388,0.593,0.419,0.300,0.000,100.000,101.000,0.000
mode longSmall,0,30.000,500.000,508.000,1.600,39.440,39.610,130.000,305.000,0.508,0.050,0.151,0.297,0.659,0.357,0.627,0.360,1.600,5.000,100.000,123.000,0.000
mode longSmall,0,35.000,500.000,499.000,-0.100,40.260,40.300,130.000,286.000,0.499,0.017,0.050,0.101,0.550,0.449,0.536,0.469,-0.100,0.000,100.000,139.000,0.000
mode longSmall,0,40.000,500.000,500.000,-0.100,40.140,40.090,130.000,273.000,0.500,0.017,0.051,0.102,0.551,0.449,0.541,0.449,-0.100,0.000,100.000,162.000,0.000
mode longSmall,0,50.000,500.000,499.000,-0.200,40.380,40.420,130.000,260.000,0.499,0.012,0.037,0.075,0.537,0.462,0.533,0.469,-0.200,0.000,100.000,201.000,0.000
mode longSmall,0,60.000,500.000,498.000,-0.300,40.620,40.660,130.000,259.000,0.498,0.015,0.046,0.092,0.544,0.452,0.536,0.466,-0.300,0.000,100.000,236.000,0.000
mode longSmall,0,70.000,500.000,499.000,-0.300,41.040,41.000,130.000,262.000,0.499,0.021,0.063,0.126,0.561,0.436,0.543,0.446,-0.300,0.000,100.000,286.000,0.000
mode longSmall,0,80.000,500.000,501.000,0.100,41.300,41.350,130.000,261.000,0.501,0.023,0.070,0.139,0.570,0.431,0.543,0.439,0.100,0.000,100.000,333.000,0.000
mode longSmall,0,5.000,600.000,558.000,-6.900,48.080,48.040,130.000,375.000,0.558,0.023,0.068,0.121,0.626,0.491,0.610,0.508,-6.900,0.000,100.000,22.000,1.000
mode longSmall,0,6.000,600.000,579.000,-3.500,46.340,46.310,130.000,344.000,0.579,0.024,0.072,0.123,0.651,0.508,0.637,0.508,-3.500,0.000,100.000,26.000,0.000
mode longSmall,0,8.000,600.000,586.000,-2.400,46.390,46.460,130.000,301.000,0.586,0.040,0.121,0.207,0.707,0.465,0.655,0.454,-2.400,2.000,100.000,34.000,0.000
mode longSmall,1,5.000,600.000,598.000,-0.400,48.110,48.040,130.000,375.000,0.598,0.018,0.053,0.089,0.651,0.544,0.637,0.538,-0.400,0.000,100.000,22.000,0.000
mode longSmall,1,6.000,600.000,580.000,-3.400,46.380,46.310,130.000,344.000,0.580,0.046,0.138,0.238,0.718,0.442,0.702,0.486,-3.400,0.000,100.000,26.000,0.000
mode longSmall,1,8.000,600.000,601.000,0.200,46.430,46.460,130.000,301.000,0.601,0.019,0.058,0.096,0.659,0.543,0.650,0.548,0.200,0.000,100.000,33.000,0.000
mode longSmall,2,5.000,600.000,628.000,4.600,48.010,48.040,130.000,375.000,0.628,0.012,0.037,0.059,0.665,0.591,0.657,0.593,4.600,0.000,100.000,22.000,0.000
mode longSmall,2,6.000,600.000,626.000,4.300,46.280,46.310,130.000,344.000,0.626,0.045,0.136,0.218,0.762,0.489,0.734,0.528,4.300,2.000,100.000,26.000,0.000
mode longSmall,2,8.000,600.000,615.000,2.500,46.370,46.460,130.000,301.000,0.615,0.021,0.063,0.103,0.678,0.551,0.662,0.565,2.500,0.000,100.000,34.000,0.000
mode longSmall,3,5.000,600.000,607.000,1.100,48.030,48.040,130.000,375.000,0.607,0.009,0.028,0.046,0.635,0.579,0.625,0.588,1.100,0.000,100.000,22.000,0.000
mode longSmall,3,6.000,600.000,616.000,2.600,46.340,46.310,130.000,344.000,0.616,0.020,0.061,0.099,0.677,0.555,0.679,0.573,2.600,0.000,100.000,26.000,0.000
mode longSmall,3,8.000,600.000,600.000,-0.100,46.390,46.460,130.000,301.000,0.600,0.030,0.089,0.149,0.689,0.510,0.687,0.521,-0.100,0.000,100.000,34.000,0.000
mode longSmall,0,10.000,600.000,583.000,-2.800,47.850,47.830,130.000,375.000,0.583,0.021,0.064,0.109,0.647,0.520,0.632,0.546,-2.800,0.000,100.000,42.000,0.000
mode longSmall,3,10.000,600.000,612.000,2.000,47.820,47.830,130.000,375.000,0.612,0.012,0.036,0.059,0.648,0.576,0.647,0.588,2.000,0.000,100.000,42.000,0.000
mode longSmall,0,15.000,600.000,595.000,-0.800,47.980,47.920,130.000,375.000,0.595,0.023,0.069,0.116,0.664,0.526,0.642,0.548,-0.800,0.000,100.000,61.000,0.000
mode longSmall,3,15.000,600.000,604.000,0.700,48.030,47.920,130.000,375.000,0.604,0.017,0.051,0.085,0.655,0.553,0.637,0.565,0.700,0.000,100.000,62.000,0.000
mode longSmall,0,20.000,600.000,600.000,0.000,48.490,48.370,130.000,375.000,0.600,0.021,0.063,0.105,0.663,0.537,0.647,0.560,0.000,0.000,100.000,81.000,0.000
mode longSmall,0,25.000,600.000,598.000,-0.300,46.900,46.770,130.000,338.000,0.598,0.041,0.124,0.208,0.722,0.474,0.692,0.501,-0.300,0.000,100.000,91.000,0.000
mode longSmall,0,30.000,600.000,603.000,0.500,46.490,46.250,130.000,310.000,0.603,0.048,0.144,0.238,0.747,0.460,0.687,0.377,0.500,1.000,100.000,120.000,0.000
mode longSmall,0,35.000,600.000,602.000,0.300,47.490,47.440,130.000,290.000,0.602,0.019,0.058,0.096,0.659,0.544,0.662,0.563,0.300,0.000,100.000,130.000,0.000
mode longSmall,0,40.000,600.000,602.000,0.300,47.270,47.280,130.000,277.000,0.602,0.016,0.047,0.078,0.649,0.555,0.640,0.558,0.300,0.000,100.000,158.000,0.000
mode longSmall,0,50.000,600.000,600.000,0.000,47.820,47.840,130.000,266.000,0.600,0.014,0.041,0.068,0.641,0.559,0.635,0.568,0.000,0.000,100.000,197.000,0.000
mode longSmall,0,60.000,600.000,600.000,-0.000,48.150,48.160,130.000,266.000,0.600,0.021,0.063,0.106,0.663,0.537,0.647,0.548,-0.000,0.000,100.000,229.000,0.000
mode longSmall,0,70.000,600.000,599.000,-0.100,48.400,48.400,130.000,270.000,0.599,0.026,0.079,0.131,0.678,0.521,0.652,0.541,-0.100,0.000,100.000,279.000,0.000
