Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode small,0,50.000,200.000,195.000,-2.400,17.630,17.940,130.000,221.000,0.195,0.063,0.189,0.970,0.385,0.006,0.322,0.019,-2.400,22.000,74.000,4.000,0.000
mode small,0,60.000,200.000,201.000,0.600,18.080,18.030,130.000,217.000,0.201,0.007,0.020,0.099,0.221,0.181,0.215,0.180,0.600,0.000,100.000,234.000,0.000
mode small,0,70.000,200.000,201.000,0.600,18.160,18.210,130.000,218.000,0.201,0.012,0.037,0.183,0.238,0.164,0.225,0.164,0.600,0.000,100.000,286.000,0.000
mode small,0,80.000,200.000,199.000,-0.500,18.150,18.190,130.000,221.000,0.199,0.014,0.043,0.217,0.242,0.156,0.225,0.157,-0.500,1.000,100.000,333.000,0.000
mode small,0,5.000,300.000,288.000,-4.000,27.500,27.610,130.000,302.000,0.288,0.008,0.025,0.087,0.313,0.263,0.315,0.277,-4.000,0.000,100.000,22.000,0.000
mode small,0,6.000,300.000,283.000,-5.800,25.880,25.830,130.000,283.000,0.283,0.016,0.047,0.166,0.330,0.236,0.321,0.250,-5.800,0.000,100.000,25.000,1.000
mode small,0,8.000,300.000,289.000,-3.600,24.720,24.790,130.000,254.000,0.289,0.031,0.093,0.323,0.383,0.196,0.398,0.234,-3.600,7.000,100.000,34.000,0.000
mode small,1,5.000,300.000,289.000,-3.800,27.600,27.610,130.000,302.000,0.289,0.009,0.028,0.099,0.317,0.260,0.311,0.263,-3.800,0.000,100.000,22.000,0.000
mode small,1,6.000,300.000,298.000,-0.500,25.890,25.830,130.000,283.000,0.298,0.009,0.028,0.093,0.326,0.271,0.332,0.276,-0.500,0.000,100.000,26.000,0.000
mode small,1,8.000,300.000,301.000,0.200,24.720,24.790,130.000,254.000,0.301,0.036,0.107,0.357,0.408,0.193,0.395,0.209,0.200,7.000,100.000,34.000,0.000
mode small,2,5.000,300.000,308.000,2.600,27.560,27.610,130.000,302.000,0.308,0.005,0.016,0.053,0.324,0.292,0.321,0.294,2.600,0.000,100.000,22.000,0.000
mode small,2,6.000,300.000,316.000,5.300,25.860,25.830,130.000,283.000,0.316,0.007,0.022,0.070,0.338,0.294,0.339,0.300,5.300,0.000,100.000,26.000,1.000
mode small,2,8.000,300.000,311.000,3.600,24.710,24.790,130.000,254.000,0.311,0.041,0.122,0.393,0.433,0.189,0.404,0.231,3.600,15.000,100.000,34.000,0.000
mode small,3,5.000,300.000,309.000,3.200,27.510,27.610,130.000,302.000,0.309,0.007,0.020,0.065,0.330,0.289,0.328,0.295,3.200,0.000,100.000,22.000,0.000
mode small,3,6.000,300.000,306.000,1.900,25.870,25.830,130.000,283.000,0.306,0.006,0.019,0.063,0.325,0.286,0.320,0.293,1.900,0.000,100.000,26.000,0.000
mode small,3,8.000,300.000,302.000,0.700,24.790,24.790,130.000,254.000,0.302,0.012,0.036,0.118,0.338,0.266,0.339,0.270,0.700,0.000,100.000,34.000,0.000
mode small,0,10.000,300.000,294.000,-2.000,27.360,27.430,130.000,302.000,0.294,0.011,0.033,0.113,0.327,0.261,0.314,0.272,-2.000,0.000,100.000,42.000,0.000
mode small,3,10.000,300.000,306.000,2.000,27.430,27.430,130.000,302.000,0.306,0.005,0.016,0.053,0.322,0.290,0.320,0.294,2.000,0.000,100.000,42.000,0.000
mode small,0,15.000,300.000,299.000,-0.300,27.520,27.610,130.000,302.000,0.299,0.012,0.036,0.119,0.335,0.263,0.323,0.273,-0.300,0.000,100.000,62.000,0.000
mode small,3,15.000,300.000,301.000,0.400,27.600,27.610,130.000,302.000,0.301,0.012,0.036,0.118,0.337,0.266,0.326,0.272,0.400,0.000,100.000,62.000,0.000
mode small,0,20.000,300.000,302.000,0.700,27.710,27.660,130.000,302.000,0.302,0.012,0.036,0.120,0.339,0.266,0.323,0.267,0.700,0.000,100.000,82.000,0.000
mode small,0,25.000,300.000,302.000,0.600,25.950,25.930,130.000,278.000,0.302,0.019,0.058,0.191,0.359,0.244,0.361,0.249,0.600,1.000,100.000,102.000,0.000
mode small,0,30.000,300.000,300.000,0.100,25.120,25.190,130.000,260.000,0.300,0.028,0.084,0.279,0.384,0.217,0.382,0.225,0.100,5.000,100.000,123.000,0.000
mode small,0,35.000,300.000,299.000,-0.400,25.270,25.300,130.000,246.000,0.299,0.026,0.078,0.263,0.377,0.220,0.353,0.203,-0.400,3.000,100.000,139.000,0.000
mode small,0,40.000,300.000,299.000,-0.200,25.730,25.720,130.000,236.000,0.299,0.013,0.040,0.132,0.339,0.260,0.330,0.247,-0.200,0.000,100.000,162.000,0.000
mode small,0,50.000,300.000,299.000,-0.200,25.720,25.700,130.000,226.000,0.299,0.007,0.022,0.072,0.321,0.278,0.325,0.287,-0.200,0.000,100.000,200.000,0.000
mode small,0,60.000,300.000,299.000,-0.200,25.850,25.930,130.000,224.000,0.299,0.012,0.035,0.117,0.334,0.264,0.322,0.267,-0.200,0.000,100.000,236.000,0.000
mode small,0,70.000,300.000,299.000,-0.200,26.130,26.180,130.000,226.000,0.299,0.015,0.044,0.146,0.343,0.256,0.324,0.257,-0.200,0.000,100.000,286.000,0.000
mode small,0,80.000,300.000,297.000,-1.000,26.080,26.250,130.000,227.000,0.297,0.019,0.056,0.189,0.353,0.241,0.324,0.248,-1.000,0.000,100.000,333.000,0.000
mode small,0,5.000,400.000,386.000,-3.400,34.650,34.610,130.000,315.000,0.386,0.010,0.031,0.081,0.418,0.355,0.409,0.362,-3.400,0.000,100.000,22.000,0.000
mode small,0,6.000,400.000,380.000,-5.000,33.040,33.070,130.000,293.000,0.380,0.021,0.062,0.162,0.441,0.318,0.414,0.337,-5.000,0.000,100.000,26.000,0.000
mode small,0,8.000,400.000,385.000,-3.800,31.590,31.540,130.000,260.000,0.385,0.039,0.116,0.301,0.501,0.269,0.469,0.278,-3.800,6.000,100.000,34.000,0.000
mode small,1,5.000,400.000,380.000,-4.900,34.610,34.610,130.000,315.000,0.380,0.012,0.036,0.095,0.416,0.344,0.407,0.355,-4.900,0.000,100.000,22.000,0.000
mode small,1,6.000,400.000,391.000,-2.300,33.030,33.070,130.000,293.000,0.391,0.027,0.080,0.205,0.471,0.311,0.459,0.342,-2.300,0.000,100.000,26.000,0.000
mode small,1,8.000,400.000,402.000,0.600,31.730,31.540,130.000,260.000,0.402,0.036,0.107,0.265,0.509,0.296,0.466,0.315,0.600,2.000,100.000,34.000,0.000
mode small,2,5.000,400.000,411.000,2.700,34.550,34.610,130.000,315.000,0.411,0.009,0.027,0.066,0.438,0.384,0.429,0.387,2.700,0.000,100.000,22.000,0.000
mode small,2,6.000,400.000,423.000,5.900,33.060,33.070,130.000,293.000,0.423,0.017,0.050,0.119,0.474,0.373,0.466,0.389,5.900,0.000,100.000,26.000,1.000
mode small,2,8.000,400.000,412.000,3.100,31.620,31.540,130.000,260.000,0.412,0.032,0.096,0.232,0.508,0.316,0.494,0.327,3.100,4.000,100.000,34.000,0.000
mode small,3,5.000,400.000,411.000,2.800,34.560,34.610,130.000,315.000,0.411,0.007,0.021,0.052,0.432,0.390,0.432,0.397,2.800,0.000,100.000,22.000,0.000
mode small,3,6.000,400.000,407.000,1.800,33.160,33.070,130.000,293.000,0.407,0.016,0.048,0.118,0.455,0.359,0.444,0.377,1.800,0.000,100.000,26.000,0.000
mode small,3,8.000,400.000,407.000,1.800,31.580,31.540,130.000,260.000,0.407,0.029,0.087,0.213,0.494,0.320,0.508,0.350,1.800,2.000,100.000,34.000,0.000
mode small,0,10.000,400.000,383.000,-4.200,34.700,34.700,130.000,315.000,0.383,0.019,0.056,0.146,0.439,0.327,0.434,0.350,-4.200,0.000,100.000,42.000,0.000
mode small,3,10.000,400.000,414.000,3.400,34.590,34.700,130.000,315.000,0.414,0.009,0.027,0.064,0.440,0.387,0.434,0.392,3.400,0.000,100.000,40.000,0.000
mode small,0,15.000,400.000,396.000,-1.000,34.560,34.520,130.000,315.000,0.396,0.021,0.063,0.160,0.460,0.333,0.434,0.357,-1.000,0.000,100.000,49.000,0.000
mode small,3,15.000,400.000,403.000,0.700,34.580,34.520,130.000,315.000,0.403,0.020,0.061,0.152,0.464,0.342,0.439,0.347,0.700,0.000,100.000,43.000,0.000
mode small,0,20.000,400.000,400.000,0.000,34.610,34.610,130.000,315.000,0.400,0.020,0.061,0.151,0.461,0.339,0.432,0.360,0.000,0.000,100.000,77.000,0.000
mode small,0,25.000,400.000,403.000,0.700,33.270,33.050,130.000,288.000,0.403,0.023,0.069,0.172,0.472,0.334,0.444,0.337,0.700,0.000,100.000,92.000,0.000
mode small,0,30.000,400.000,404.000,0.900,32.280,32.220,130.000,267.000,0.404,0.039,0.116,0.287,0.520,0.288,0.496,0.303,0.900,7.000,100.000,120.000,0.000
mode small,0,35.000,400.000,400.000,0.000,32.780,32.780,130.000,252.000,0.400,0.020,0.061,0.152,0.461,0.339,0.451,0.342,0.000,0.000,100.000,135.000,0.000
mode small,0,40.000,400.000,401.000,0.300,32.990,32.940,130.000,241.000,0.401,0.016,0.047,0.116,0.448,0.355,0.436,0.355,0.300,0.000,100.000,145.000,0.000
mode small,0,50.000,400.000,401.000,0.100,32.940,32.940,130.000,231.000,0.401,0.009,0.026,0.066,0.427,0.374,0.427,0.379,0.100,0.000,100.000,196.000,0.000
mode small,0,60.000,400.000,398.000,-0.400,33.160,33.210,130.000,231.000,0.398,0.015,0.046,0.114,0.444,0.353,0.427,0.357,-0.400,0.000,100.000,220.000,0.000
mode small,0,70.000,400.000,398.000,-0.600,33.350,33.460,130.000,234.000,0.398,0.019,0.056,0.140,0.453,0.342,0.439,0.352,-0.600,0.000,100.000,275.000,0.000
mode small,0,80.000,400.000,398.000,-0.500,33.550,33.640,130.000,234.000,0.398,0.020,0.060,0.149,0.458,0.339,0.434,0.340,-0.500,0.000,100.000,309.000,0.000
mode small,0,5.000,500.000,477.000,-4.600,41.920,41.910,130.000,327.000,0.477,0.017,0.051,0.107,0.528,0.426,0.516,0.436,-4.600,0.000,100.000,22.000,0.000
mode small,0,6.000,500.000,487.000,-2.600,39.900,39.840,130.000,302.000,0.487,0.024,0.071,0.145,0.558,0.416,0.570,0.444,-2.600,0.000,100.000,25.000,0.000
mode small,0,8.000,500.000,485.000,-3.000,38.990,38.950,130.000,267.000,0.485,0.036,0.109,0.226,0.594,0.375,0.558,0.365,-3.000,2.000,100.000,34.000,0.000
mode small,1,5.000,500.000,482.000,-3.600,41.800,41.910,130.000,327.000,0.482,0.012,0.037,0.077,0.519,0.445,0.513,0.459,-3.600,0.000,100.000,22.000,0.000
mode small,1,6.000,500.000,479.000,-4.300,39.950,39.840,130.000,302.000,0.479,0.031,0.094,0.197,0.573,0.385,0.541,0.394,-4.300,2.000,100.000,26.000,0.000
mode small,1,8.000,500.000,501.000,0.100,39.030,38.950,130.000,267.000,0.501,0.026,0.077,0.153,0.577,0.424,0.555,0.404,0.100,0.000,100.000,34.000,0.000
mode small,2,5.000,500.000,536.000,7.200,41.840,41.910,130.000,327.000,0.536,0.014,0.042,0.079,0.578,0.494,0.568,0.503,7.200,0.000,100.000,22.000,1.000
mode small,2,6.000,500.000,527.000,5.400,39.930,39.840,130.000,302.000,0.527,0.020,0.060,0.113,0.587,0.467,0.583,0.479,5.400,0.000,100.000,26.000,1.000
mode small,2,8.000,500.000,512.000,2.400,39.110,38.950,130.000,267.000,0.512,0.032,0.096,0.187,0.608,0.416,0.580,0.422,2.400,0.000,100.000,34.000,0.000
mode small,3,5.000,500.000,504.000,0.800,41.850,41.910,130.000,327.000,0.504,0.008,0.025,0.049,0.529,0.479,0.523,0.484,0.800,0.000,100.000,22.000,0.000
mode small,3,6.000,500.000,512.000,2.500,39.940,39.840,130.000,302.000,0.512,0.017,0.051,0.099,0.563,0.462,0.555,0.471,2.500,0.000,100.000,26.000,0.000
mode small,3,8.000,500.000,503.000,0.500,38.950,38.950,130.000,267.000,0.503,0.032,0.096,0.192,0.599,0.406,0.573,0.419,0.500,0.000,100.000,34.000,0.000
mode small,0,10.000,500.000,479.000,-4.300,41.730,41.830,130.000,327.000,0.479,0.014,0.042,0.088,0.521,0.437,0.526,0.449,-4.300,0.000,100.000,42.000,0.000
mode small,3,10.000,500.000,519.000,3.800,41.830,41.830,130.000,327.000,0.519,0.020,0.059,0.114,0.578,0.460,0.563,0.484,3.800,0.000,100.000,42.000,0.000
mode small,0,15.000,500.000,495.000,-1.000,41.840,41.870,130.000,327.000,0.495,0.030,0.091,0.183,0.586,0.404,0.563,0.439,-1.000,0.000,100.000,62.000,0.000
mode small,3,15.000,500.000,505.000,1.000,41.920,41.870,130.000,327.000,0.505,0.024,0.071,0.140,0.576,0.435,0.551,0.456,1.000,0.000,100.000,62.000,0.000
mode small,0,20.000,500.000,498.000,-0.300,41.970,42.030,130.000,327.000,0.498,0.022,0.067,0.135,0.565,0.431,0.553,0.449,-0.300,0.000,100.000,81.000,0.000
mode small,0,25.000,500.000,502.000,0.400,40.390,40.300,130.000,297.000,0.502,0.038,0.113,0.224,0.614,0.389,0.600,0.424,0.400,0.000,100.000,100.000,0.000
mode small,0,30.000,500.000,504.000,0.700,39.720,39.570,130.000,274.000,0.504,0.053,0.159,0.316,0.663,0.345,0.617,0.325,0.700,8.000,100.000,121.000,0.000
mode small,0,35.000,500.000,500.000,-0.000,40.460,40.560,130.000,258.000,0.500,0.016,0.047,0.095,0.547,0.452,0.533,0.444,-0.000,0.000,100.000,137.000,0.000
mode small,0,40.000,500.000,501.000,0.200,40.370,40.380,130.000,247.000,0.501,0.016,0.049,0.098,0.550,0.452,0.548,0.451,0.200,0.000,100.000,157.000,0.000
mode small,0,50.000,500.000,499.000,-0.100,40.490,40.480,130.000,237.000,0.499,0.010,0.029,0.059,0.529,0.470,0.528,0.476,-0.100,0.000,100.000,197.000,0.000
mode small,0,60.000,500.000,497.000,-0.600,40.680,40.770,130.000,237.000,0.497,0.017,0.052,0.104,0.549,0.445,0.541,0.464,-0.600,0.000,100.000,230.000,0.000
mode small,0,70.000,500.000,498.000,-0.400,41.000,41.140,130.000,241.000,0.498,0.020,0.061,0.123,0.559,0.437,0.551,0.451,-0.400,0.000,100.000,278.000,0.000
mode small,0,80.000,500.000,502.000,0.400,41.170,41.240,130.000,240.000,0.502,0.021,0.064,0.127,0.566,0.438,0.546,0.441,0.400,0.000,100.000,324.000,0.000
mode small,0,5.000,600.000,561.000,-6.500,48.880,48.860,130.000,337.000,0.561,0.025,0.074,0.132,0.635,0.487,0.622,0.521,-6.500,0.000,100.000,22.000,1.000
mode small,0,6.000,600.000,584.000,-2.700,47.160,47.130,130.000,311.000,0.584,0.025,0.074,0.127,0.658,0.510,0.647,0.528,-2.700,0.000,100.000,26.000,0.000
mode small,0,8.000,600.000,581.000,-3.200,46.680,46.710,130.000,274.000,0.581,0.035,0.105,0.181,0.686,0.476,0.662,0.489,-3.200,0.000,100.000,34.000,0.000
mode small,1,5.000,600.000,601.000,0.200,48.850,48.860,130.000,337.000,0.601,0.017,0.052,0.087,0.653,0.549,0.640,0.551,0.200,0.000,100.000,22.000,0.000
mode small,1,6.000,600.000,581.000,-3.200,47.180,47.130,130.000,311.000,0.581,0.038,0.113,0.195,0.694,0.468,0.660,0.484,-3.200,0.000,100.000,26.000,0.000
mode small,1,8.000,600.000,601.000,0.200,46.690,46.710,130.000,274.000,0.601,0.018,0.053,0.088,0.654,0.548,0.645,0.543,0.200,0.000,100.000,34.000,0.000
mode small,2,5.000,600.000,631.000,5.100,48.760,48.860,130.000,337.000,0.631,0.014,0.041,0.064,0.671,0.590,0.670,0.595,5.100,0.000,100.000,22.000,1.000
mode small,2,6.000,600.000,633.000,5.500,47.260,47.130,130.000,311.000,0.633,0.044,0.132,0.209,0.765,0.501,0.724,0.526,5.500,1.000,100.000,26.000,1.000
mode small,2,8.000,600.000,614.000,2.300,46.660,46.710,130.000,274.000,0.614,0.022,0.067,0.109,0.680,0.547,0.670,0.553,2.300,0.000,100.000,34.000,0.000
mode small,3,5.000,600.000,607.000,1.200,48.780,48.860,130.000,337.000,0.607,0.008,0.025,0.042,0.632,0.582,0.630,0.590,1.200,0.000,100.000,22.000,0.000
mode small,3,6.000,600.000,613.000,2.200,47.190,47.130,130.000,311.000,0.613,0.019,0.057,0.093,0.670,0.556,0.702,0.580,2.200,0.000,100.000,26.000,0.000
mode small,3,8.000,600.000,602.000,0.300,46.640,46.710,130.000,274.000,0.602,0.032,0.097,0.161,0.699,0.505,0.692,0.526,0.300,0.000,100.000,34.000,0.000
mode small,0,10.000,600.000,587.000,-2.200,48.560,48.500,130.000,337.000,0.587,0.018,0.053,0.090,0.640,0.534,0.627,0.558,-2.200,0.000,100.000,42.000,0.000
mode small,3,10.000,600.000,614.000,2.300,48.490,48.500,130.000,337.000,0.614,0.015,0.044,0.071,0.658,0.570,0.652,0.588,2.300,0.000,100.000,42.000,0.000
mode small,0,15.000,600.000,597.000,-0.500,48.690,48.540,130.000,337.000,0.597,0.025,0.075,0.125,0.672,0.522,0.645,0.548,-0.500,0.000,100.000,61.000,0.000
mode small,3,15.000,600.000,606.000,1.000,48.620,48.540,130.000,337.000,0.606,0.015,0.044,0.073,0.650,0.562,0.637,0.568,1.000,0.000,100.000,62.000,0.000
mode small,0,20.000,600.000,602.000,0.400,49.070,48.900,130.000,337.000,0.602,0.020,0.061,0.101,0.663,0.541,0.645,0.565,0.400,0.000,100.000,81.000,0.000
mode small,0,25.000,600.000,602.000,0.400,47.550,47.400,130.000,305.000,0.602,0.042,0.127,0.211,0.729,0.475,0.786,0.501,0.400,1.000,100.000,100.000,0.000
mode small,0,30.000,600.000,602.000,0.300,46.730,46.720,130.000,281.000,0.602,0.048,0.144,0.239,0.746,0.458,0.702,0.414,0.300,2.000,100.000,122.000,0.000
mode small,0,35.000,600.000,601.000,0.100,47.630,47.570,130.000,264.000,0.601,0.018,0.055,0.092,0.656,0.545,0.650,0.543,0.100,0.000,100.000,137.000,0.000
mode small,0,40.000,600.000,599.000,-0.200,47.370,47.350,130.000,253.000,0.599,0.018,0.053,0.088,0.652,0.546,0.645,0.558,-0.200,0.000,100.000,158.000,0.000
mode small,0,50.000,600.000,597.000,-0.400,47.770,47.840,130.000,243.000,0.597,0.013,0.039,0.065,0.636,0.558,0.630,0.568,-0.400,0.000,100.000,196.000,0.000
mode small,0,60.000,600.000,601.000,0.200,48.140,48.180,130.000,244.000,0.601,0.021,0.062,0.102,0.663,0.540,0.650,0.543,0.200,0.000,100.000,230.000,0.000
mode small,0,70.000,600.000,599.000,-0.200,48.160,48.130,130.000,247.000,0.599,0.026,0.079,0.132,0.678,0.520,0.665,0.533,-0.200,0.000,100.000,278.000,0.000
