Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode medium,0,5.000,800.000,707.000,-11.600,16.590,16.550,130.000,365.000,0.707,0.024,0.071,0.100,0.778,0.637,0.759,0.650,-11.600,0.000,100.000,22.000,1.000
mode medium,0,6.000,800.000,724.000,-9.400,16.310,16.320,130.000,333.000,0.724,0.028,0.083,0.115,0.808,0.641,0.813,0.632,-9.400,1.000,100.000,26.000,1.000
mode medium,0,8.000,800.000,786.000,-1.700,17.110,17.100,130.000,291.000,0.786,0.039,0.118,0.150,0.905,0.668,0.875,0.640,-1.700,1.000,100.000,34.000,0.000
mode medium,1,5.000,800.000,730.000,-8.800,16.510,16.550,130.000,365.000,0.730,0.013,0.040,0.055,0.770,0.690,0.764,0.699,-8.800,0.000,100.000,22.000,1.000
mode medium,1,6.000,800.000,744.000,-7.000,16.300,16.320,130.000,333.000,0.744,0.039,0.118,0.158,0.862,0.626,0.875,0.657,-7.000,0.000,100.000,26.000,1.000
mode medium,1,8.000,800.000,800.000,0.100,17.100,17.100,130.000,291.000,0.800,0.026,0.079,0.099,0.880,0.721,0.863,0.739,0.100,0.000,100.000,34.000,0.000
mode medium,2,5.000,800.000,780.000,-2.500,16.520,16.550,130.000,365.000,0.780,0.022,0.067,0.086,0.847,0.713,0.826,0.724,-2.500,0.000,100.000,22.000,0.000
mode medium,2,6.000,800.000,781.000,-2.400,16.310,16.320,130.000,333.000,0.781,0.042,0.125,0.160,0.905,0.656,0.905,0.692,-2.400,0.000,100.000,26.000,0.000
mode medium,2,8.000,800.000,824.000,3.000,17.090,17.100,130.000,291.000,0.824,0.018,0.054,0.066,0.878,0.770,0.870,0.786,3.000,0.000,100.000,34.000,0.000
mode medium,3,5.000,800.000,767.000,-4.100,16.520,16.550,130.000,365.000,0.767,0.012,0.037,0.048,0.804,0.730,0.803,0.739,-4.100,0.000,100.000,22.000,0.000
mode medium,3,6.000,800.000,787.000,-1.600,16.320,16.320,130.000,333.000,0.787,0.021,0.062,0.078,0.849,0.726,0.836,0.739,-1.600,0.000,100.000,26.000,0.000
mode medium,3,8.000,800.000,808.000,1.000,17.100,17.100,130.000,291.000,0.808,0.013,0.039,0.048,0.847,0.769,0.836,0.761,1.000,0.000,100.000,34.000,0.000
mode medium,0,10.000,800.000,735.000,-8.100,16.710,16.730,130.000,365.000,0.735,0.018,0.054,0.074,0.790,0.681,0.779,0.679,-8.100,0.000,100.000,42.000,1.000
mode medium,3,10.000,800.000,778.000,-2.700,16.690,16.730,130.000,365.000,0.778,0.018,0.053,0.068,0.831,0.725,0.823,0.736,-2.700,0.000,100.000,42.000,0.000
mode medium,0,15.000,800.000,752.000,-6.000,16.790,16.790,130.000,365.000,0.752,0.028,0.083,0.111,0.835,0.669,0.813,0.699,-6.000,0.000,100.000,62.000,1.000
mode medium,3,15.000,800.000,765.000,-4.400,16.770,16.790,130.000,365.000,0.765,0.024,0.072,0.094,0.837,0.693,0.811,0.714,-4.400,0.000,100.000,62.000,0.000
mode medium,0,20.000,800.000,763.000,-4.700,16.980,16.960,130.000,365.000,0.763,0.029,0.086,0.113,0.849,0.677,0.836,0.704,-4.700,0.000,100.000,80.000,0.000
mode medium,0,25.000,800.000,774.000,-3.200,16.610,16.700,130.000,326.000,0.774,0.054,0.162,0.209,0.937,0.612,0.888,0.610,-3.200,5.000,100.000,100.000,0.000
mode medium,0,30.000,800.000,802.000,0.200,17.100,17.070,130.000,299.000,0.802,0.028,0.085,0.106,0.887,0.717,0.880,0.739,0.200,0.000,100.000,121.000,0.000
mode medium,0,35.000,800.000,811.000,1.400,17.340,17.380,130.000,282.000,0.811,0.028,0.083,0.102,0.893,0.728,0.865,0.717,1.400,0.000,100.000,137.000,0.000
mode medium,0,40.000,800.000,811.000,1.400,17.330,17.350,130.000,271.000,0.811,0.019,0.056,0.069,0.867,0.755,0.860,0.769,1.400,0.000,100.000,159.000,0.000
mode medium,0,50.000,800.000,792.000,-1.000,17.090,17.090,130.000,267.000,0.792,0.018,0.054,0.068,0.846,0.738,0.848,0.761,-1.000,0.000,100.000,197.000,0.000
mode medium,0,60.000,800.000,777.000,-2.900,16.890,16.910,130.000,271.000,0.777,0.025,0.074,0.095,0.850,0.703,0.818,0.709,-2.900,0.000,100.000,231.000,0.000
mode medium,0,70.000,800.000,793.000,-0.800,17.310,17.300,130.000,268.000,0.793,0.029,0.087,0.110,0.880,0.706,0.858,0.714,-0.800,0.000,100.000,278.000,0.000
mode medium,0,5.000,1000.000,921.000,-7.900,20.430,20.430,130.000,376.000,0.921,0.030,0.091,0.098,1.012,0.831,1.036,0.855,-7.900,0.000,100.000,22.000,1.000
mode medium,0,6.000,1000.000,938.000,-6.200,20.190,20.230,130.000,341.000,0.938,0.071,0.213,0.227,1.151,0.725,1.133,0.774,-6.200,2.000,100.000,26.000,1.000
mode medium,0,8.000,1000.000,972.000,-2.800,20.610,20.610,130.000,298.000,0.972,0.049,0.147,0.152,1.119,0.825,1.113,0.873,-2.800,0.000,100.000,34.000,0.000
mode medium,1,5.000,1000.000,943.000,-5.700,20.430,20.430,130.000,376.000,0.943,0.036,0.108,0.114,1.050,0.835,1.034,0.878,-5.700,0.000,100.000,22.000,1.000
mode medium,1,6.000,1000.000,957.000,-4.300,20.250,20.230,130.000,341.000,0.957,0.066,0.198,0.207,1.155,0.759,1.108,0.808,-4.300,0.000,100.000,26.000,0.000
mode medium,1,8.000,1000.000,988.000,-1.200,20.630,20.610,130.000,298.000,0.988,0.026,0.077,0.078,1.065,0.911,1.064,0.915,-1.200,0.000,100.000,34.000,0.000
mode medium,2,5.000,1000.000,1009.000,0.900,20.440,20.430,130.000,376.000,1.009,0.049,0.147,0.145,1.156,0.862,1.106,0.893,0.900,0.000,100.000,22.000,0.000
mode medium,2,6.000,1000.000,990.000,-1.000,20.210,20.230,130.000,341.000,0.990,0.046,0.139,0.140,1.129,0.851,1.103,0.893,-1.000,0.000,100.000,26.000,0.000
mode medium,2,8.000,1000.000,1012.000,1.200,20.620,20.610,130.000,298.000,1.012,0.020,0.060,0.059,1.072,0.952,1.049,0.952,1.200,0.000,100.000,34.000,0.000
mode medium,3,5.000,1000.000,985.000,-1.500,20.420,20.430,130.000,376.000,0.985,0.016,0.049,0.050,1.034,0.936,1.027,0.942,-1.500,0.000,100.000,22.000,0.000
mode medium,3,6.000,1000.000,995.000,-0.500,20.220,20.230,130.000,341.000,0.995,0.046,0.139,0.140,1.135,0.856,1.089,0.898,-0.500,0.000,100.000,26.000,0.000
mode medium,3,8.000,1000.000,1005.000,0.500,20.630,20.610,130.000,298.000,1.005,0.014,0.042,0.042,1.047,0.962,1.034,0.960,0.500,0.000,100.000,34.000,0.000
mode medium,0,10.000,1000.000,933.000,-6.700,20.530,20.570,130.000,376.000,0.933,0.035,0.104,0.111,1.037,0.829,1.039,0.818,-6.700,0.000,100.000,42.000,1.000
mode medium,3,10.000,1000.000,996.000,-0.400,20.560,20.570,130.000,376.000,0.996,0.038,0.115,0.115,1.110,0.881,1.096,0.905,-0.400,0.000,100.000,42.000,0.000
mode medium,0,15.000,1000.000,959.000,-4.100,20.560,20.520,130.000,376.000,0.959,0.048,0.145,0.152,1.104,0.813,1.081,0.883,-4.100,0.000,100.000,61.000,0.000
mode medium,3,15.000,1000.000,975.000,-2.500,20.550,20.520,130.000,376.000,0.975,0.045,0.136,0.139,1.111,0.840,1.081,0.878,-2.500,0.000,100.000,62.000,0.000
mode medium,0,20.000,1000.000,959.000,-4.100,20.480,20.440,130.000,376.000,0.959,0.046,0.137,0.143,1.096,0.822,1.091,0.865,-4.100,0.000,100.000,80.000,0.000
mode medium,0,25.000,1000.000,981.000,-1.900,20.430,20.380,130.000,334.000,0.981,0.063,0.190,0.194,1.171,0.791,1.118,0.751,-1.900,3.000,100.000,101.000,0.000
mode medium,0,30.000,1000.000,1002.000,0.200,21.090,21.090,130.000,306.000,1.002,0.028,0.083,0.083,1.086,0.919,1.066,0.942,0.200,0.000,100.000,121.000,0.000
mode medium,0,35.000,1000.000,1012.000,1.200,21.200,21.170,130.000,289.000,1.012,0.031,0.094,0.093,1.107,0.918,1.086,0.947,1.200,0.000,100.000,137.000,0.000
mode medium,0,40.000,1000.000,1016.000,1.600,21.420,21.420,130.000,281.000,1.016,0.024,0.072,0.071,1.088,0.943,1.071,0.974,1.600,0.000,100.000,158.000,0.000
mode medium,0,50.000,1000.000,1018.000,1.800,21.610,21.620,130.000,282.000,1.018,0.028,0.085,0.084,1.104,0.933,1.081,0.962,1.800,0.000,100.000,127.000,0.000
mode medium,0,60.000,1000.000,1016.000,1.600,21.720,21.760,130.000,288.000,1.016,0.030,0.090,0.088,1.106,0.926,1.074,0.955,1.600,0.000,100.000,230.000,0.000
mode medium,0,5.000,1200.000,1123.000,-6.400,24.230,24.210,130.000,386.000,1.123,0.048,0.145,0.129,1.268,0.978,1.232,1.031,-6.400,0.000,100.000,22.000,1.000
mode medium,0,6.000,1200.000,1146.000,-4.500,24.180,24.100,130.000,349.000,1.146,0.091,0.272,0.237,1.418,0.874,1.341,0.903,-4.500,2.000,100.000,26.000,0.000
mode medium,0,8.000,1200.000,1160.000,-3.300,24.290,24.320,130.000,305.000,1.160,0.033,0.098,0.084,1.258,1.062,1.250,1.098,-3.300,0.000,100.000,34.000,0.000
mode medium,1,5.000,1200.000,1135.000,-5.400,24.210,24.210,130.000,386.000,1.135,0.048,0.144,0.127,1.280,0.991,1.255,1.039,-5.400,0.000,100.000,22.000,1.000
mode medium,1,6.000,1200.000,1164.000,-3.000,24.150,24.100,130.000,349.000,1.164,0.057,0.172,0.148,1.336,0.992,1.284,1.007,-3.000,0.000,100.000,26.000,0.000
mode medium,1,8.000,1200.000,1180.000,-1.700,24.330,24.320,130.000,305.000,1.180,0.015,0.045,0.038,1.225,1.135,1.217,1.133,-1.700,0.000,100.000,34.000,0.000
mode medium,2,5.000,1200.000,1215.000,1.300,24.200,24.210,130.000,386.000,1.215,0.027,0.082,0.068,1.297,1.133,1.277,1.136,1.300,0.000,100.000,22.000,0.000
mode medium,2,6.000,1200.000,1207.000,0.600,24.160,24.100,130.000,349.000,1.207,0.055,0.164,0.136,1.371,1.042,1.314,1.039,0.600,0.000,100.000,25.000,0.000
mode medium,2,8.000,1200.000,1205.000,0.400,24.330,24.320,130.000,305.000,1.205,0.027,0.081,0.067,1.286,1.124,1.269,1.155,0.400,0.000,100.000,34.000,0.000
mode medium,3,5.000,1200.000,1207.000,0.600,24.210,24.210,130.000,386.000,1.207,0.017,0.051,0.042,1.258,1.156,1.245,1.160,0.600,0.000,100.000,22.000,0.000
mode medium,3,6.000,1200.000,1195.000,-0.400,24.130,24.100,130.000,349.000,1.195,0.050,0.149,0.125,1.344,1.046,1.309,1.079,-0.400,0.000,100.000,26.000,0.000
mode medium,3,8.000,1200.000,1209.000,0.800,24.330,24.320,130.000,305.000,1.209,0.012,0.037,0.030,1.246,1.172,1.240,1.178,0.800,0.000,100.000,34.000,0.000
mode medium,0,10.000,1200.000,1139.000,-5.100,24.310,24.310,130.000,386.000,1.139,0.065,0.195,0.171,1.333,0.944,1.319,0.999,-5.100,0.000,100.000,42.000,1.000
mode medium,3,10.000,1200.000,1206.000,0.500,24.300,24.310,130.000,386.000,1.206,0.027,0.081,0.067,1.287,1.125,1.277,1.111,0.500,0.000,100.000,42.000,0.000
mode medium,0,15.000,1200.000,1156.000,-3.700,24.180,24.220,130.000,386.000,1.156,0.065,0.196,0.169,1.352,0.960,1.322,1.009,-3.700,0.000,100.000,62.000,0.000
mode medium,3,15.000,1200.000,1184.000,-1.400,24.240,24.220,130.000,386.000,1.184,0.050,0.149,0.126,1.332,1.035,1.274,0.970,-1.400,0.000,100.000,61.000,0.000
mode medium,0,20.000,1200.000,1176.000,-2.000,24.260,24.150,130.000,386.000,1.176,0.058,0.173,0.147,1.350,1.003,1.334,1.044,-2.000,0.000,100.000,81.000,0.000
mode medium,0,25.000,1200.000,1200.000,0.000,24.780,24.720,130.000,342.000,1.200,0.053,0.160,0.133,1.360,1.040,1.314,1.044,0.000,0.000,100.000,99.000,0.000
mode medium,0,30.000,1200.000,1210.000,0.800,25.130,25.110,130.000,313.000,1.210,0.031,0.092,0.076,1.302,1.118,1.265,1.136,0.800,0.000,100.000,120.000,0.000
mode medium,0,35.000,1200.000,1211.000,1.000,24.930,24.950,130.000,297.000,1.211,0.031,0.093,0.076,1.304,1.119,1.329,1.160,1.000,0.000,100.000,137.000,0.000
mode medium,0,40.000,1200.000,1221.000,1.800,25.240,25.260,130.000,291.000,1.221,0.030,0.089,0.073,1.310,1.133,1.284,1.158,1.800,0.000,100.000,158.000,0.000
mode medium,0,50.000,1200.000,1237.000,3.100,25.680,25.720,130.000,296.000,1.237,0.040,0.119,0.096,1.356,1.118,1.312,1.155,3.100,0.000,100.000,196.000,0.000
mode medium,0,60.000,1200.000,1232.000,2.700,25.700,25.500,130.000,305.000,1.232,0.044,0.131,0.106,1.363,1.101,1.304,1.128,2.700,0.000,100.000,230.000,0.000
mode medium,0,5.000,1500.000,1446.000,-3.600,29.820,29.840,130.000,397.000,1.446,0.078,0.235,0.163,1.681,1.211,1.629,1.257,-3.600,0.000,100.000,22.000,0.000
mode medium,0,6.000,1500.000,1463.000,-2.500,30.310,30.370,130.000,359.000,1.463,0.070,0.211,0.144,1.674,1.252,1.599,1.247,-2.500,0.000,100.000,26.000,0.000
mode medium,0,8.000,1500.000,1467.000,-2.200,29.760,29.750,130.000,317.000,1.467,0.020,0.060,0.041,1.526,1.407,1.517,1.416,-2.200,0.000,100.000,34.000,0.000
mode medium,1,5.000,1500.000,1447.000,-3.600,29.850,29.840,130.000,397.000,1.447,0.047,0.140,0.097,1.586,1.307,1.564,1.324,-3.600,0.000,100.000,22.000,0.000
mode medium,1,6.000,1500.000,1489.000,-0.700,30.390,30.370,130.000,359.000,1.489,0.036,0.107,0.072,1.596,1.382,1.574,1.396,-0.700,0.000,100.000,26.000,0.000
mode medium,1,8.000,1500.000,1459.000,-2.700,29.770,29.750,130.000,317.000,1.459,0.020,0.060,0.041,1.519,1.399,1.498,1.406,-2.700,0.000,100.000,34.000,0.000
