Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode medium,0,6.000,1000.000,1002.000,0.200,21.350,21.410,130.000,341.000,1.002,0.084,0.252,0.252,1.254,0.750,1.232,0.846,0.200,2.000,100.000,26.000,0.000
mode medium,0,8.000,1000.000,990.000,-1.000,20.900,20.800,130.000,298.000,0.990,0.087,0.261,0.263,1.250,0.729,1.205,0.543,-1.000,4.000,95.000,3.000,0.000
mode medium,1,5.000,1000.000,1019.000,1.900,21.890,21.860,130.000,376.000,1.019,0.049,0.146,0.144,1.165,0.873,1.118,0.935,1.900,0.000,100.000,22.000,0.000
mode medium,1,6.000,1000.000,1020.000,2.000,21.400,21.410,130.000,341.000,1.020,0.068,0.203,0.199,1.223,0.817,1.178,0.791,2.000,1.000,100.000,26.000,0.000
mode medium,1,8.000,1000.000,998.000,-0.200,20.800,20.800,130.000,298.000,0.998,0.026,0.078,0.078,1.076,0.920,1.051,0.915,-0.200,0.000,100.000,34.000,0.000
mode medium,2,5.000,1000.000,1091.000,9.100,21.870,21.860,130.000,376.000,1.091,0.044,0.133,0.122,1.224,0.957,1.170,0.942,9.100,0.000,100.000,22.000,1.000
mode medium,2,6.000,1000.000,1054.000,5.400,21.390,21.410,130.000,341.000,1.054,0.057,0.172,0.164,1.227,0.882,1.220,0.898,5.400,2.000,100.000,26.000,1.000
mode medium,2,8.000,1000.000,1018.000,1.800,20.780,20.800,130.000,298.000,1.018,0.019,0.057,0.056,1.075,0.961,1.056,0.970,1.800,0.000,100.000,34.000,0.000
mode medium,3,5.000,1000.000,1067.000,6.700,21.860,21.860,130.000,376.000,1.067,0.020,0.061,0.057,1.128,1.007,1.116,1.009,6.700,0.000,100.000,22.000,1.000
mode medium,3,6.000,1000.000,1061.000,6.100,21.420,21.410,130.000,341.000,1.061,0.047,0.140,0.132,1.202,0.921,1.200,0.927,6.100,0.000,100.000,26.000,1.000
mode medium,3,8.000,1000.000,1019.000,1.900,20.800,20.800,130.000,298.000,1.019,0.010,0.031,0.030,1.050,0.988,1.046,0.992,1.900,0.000,100.000,34.000,0.000
mode medium,0,10.000,1000.000,1007.000,0.700,21.840,21.860,130.000,376.000,1.007,0.045,0.134,0.133,1.141,0.873,1.138,0.910,0.700,0.000,100.000,42.000,0.000
mode medium,3,10.000,1000.000,1069.000,6.900,21.880,21.860,130.000,376.000,1.069,0.043,0.130,0.121,1.199,0.939,1.173,0.974,6.900,0.000,100.000,42.000,1.000
mode medium,0,15.000,1000.000,1032.000,3.200,21.910,21.860,130.000,376.000,1.032,0.055,0.166,0.161,1.198,0.866,1.138,0.905,3.200,0.000,100.000,61.000,0.000
mode medium,3,15.000,1000.000,1048.000,4.800,21.850,21.860,130.000,376.000,1.048,0.049,0.147,0.140,1.196,0.901,1.148,0.915,4.800,0.000,100.000,61.000,0.000
mode medium,0,20.000,1000.000,1044.000,4.400,21.940,21.860,130.000,376.000,1.044,0.053,0.160,0.153,1.204,0.884,1.160,0.905,4.400,0.000,100.000,82.000,0.000
mode medium,0,25.000,1000.000,1029.000,2.900,21.370,21.310,130.000,334.000,1.029,0.063,0.190,0.185,1.219,0.839,1.153,0.826,2.900,0.000,100.000,102.000,0.000
mode medium,0,30.000,1000.000,995.000,-0.500,20.920,20.920,130.000,306.000,0.995,0.028,0.083,0.084,1.078,0.911,1.066,0.927,-0.500,0.000,100.000,124.000,0.000
mode medium,0,35.000,1000.000,985.000,-1.500,20.660,20.670,130.000,289.000,0.985,0.030,0.091,0.093,1.077,0.894,1.071,0.912,-1.500,0.000,100.000,140.000,0.000
mode medium,0,40.000,1000.000,974.000,-2.600,20.540,20.530,130.000,281.000,0.974,0.022,0.065,0.067,1.039,0.909,1.024,0.912,-2.600,0.000,100.000,162.000,0.000
mode medium,0,50.000,1000.000,969.000,-3.100,20.570,20.570,130.000,282.000,0.969,0.029,0.088,0.091,1.058,0.881,1.027,0.915,-3.100,0.000,100.000,201.000,0.000
mode medium,0,60.000,1000.000,975.000,-2.500,20.910,20.910,130.000,288.000,0.975,0.032,0.096,0.098,1.070,0.879,1.039,0.885,-2.500,0.000,100.000,236.000,0.000
mode medium,0,5.000,1200.000,1188.000,-1.000,25.320,25.290,130.000,386.000,1.188,0.051,0.153,0.129,1.341,1.036,1.292,1.079,-1.000,0.000,100.000,22.000,0.000
mode medium,0,6.000,1200.000,1196.000,-0.300,25.050,25.080,130.000,349.000,1.196,0.084,0.253,0.212,1.449,0.943,1.428,1.024,-0.300,0.000,100.000,26.000,0.000
mode medium,0,8.000,1200.000,1181.000,-1.600,24.640,24.660,130.000,305.000,1.181,0.026,0.077,0.065,1.258,1.104,1.247,1.126,-1.600,0.000,100.000,34.000,0.000
mode medium,1,5.000,1200.000,1199.000,-0.100,25.290,25.290,130.000,386.000,1.199,0.042,0.126,0.105,1.325,1.072,1.322,1.111,-0.100,0.000,100.000,22.000,0.000
mode medium,1,6.000,1200.000,1212.000,1.000,25.110,25.080,130.000,349.000,1.212,0.057,0.171,0.141,1.383,1.042,1.361,1.076,1.000,0.000,100.000,25.000,0.000
mode medium,1,8.000,1200.000,1196.000,-0.300,24.670,24.660,130.000,305.000,1.196,0.015,0.045,0.038,1.242,1.151,1.237,1.153,-0.300,0.000,100.000,34.000,0.000
mode medium,2,5.000,1200.000,1274.000,6.200,25.310,25.290,130.000,386.000,1.274,0.038,0.113,0.089,1.387,1.161,1.379,1.170,6.200,0.000,100.000,22.000,1.000
mode medium,2,6.000,1200.000,1259.000,4.900,25.030,25.080,130.000,349.000,1.259,0.051,0.152,0.120,1.411,1.108,1.406,1.118,4.900,0.000,100.000,26.000,0.000
mode medium,2,8.000,1200.000,1231.000,2.600,24.670,24.660,130.000,305.000,1.231,0.027,0.081,0.066,1.312,1.150,1.297,1.165,2.600,0.000,100.000,34.000,0.000
mode medium,3,5.000,1200.000,1267.000,5.600,25.290,25.290,130.000,386.000,1.267,0.020,0.060,0.047,1.327,1.207,1.336,1.227,5.600,0.000,100.000,22.000,1.000
mode medium,3,6.000,1200.000,1248.000,4.000,25.100,25.080,130.000,349.000,1.248,0.052,0.155,0.124,1.404,1.093,1.369,1.143,4.000,0.000,100.000,26.000,0.000
mode medium,3,8.000,1200.000,1232.000,2.600,24.670,24.660,130.000,305.000,1.232,0.011,0.034,0.028,1.266,1.198,1.260,1.205,2.600,0.000,100.000,34.000,0.000
mode medium,0,10.000,1200.000,1196.000,-0.400,25.330,25.290,130.000,386.000,1.196,0.062,0.186,0.156,1.382,1.009,1.408,1.059,-0.400,0.000,100.000,42.000,0.000
mode medium,3,10.000,1200.000,1262.000,5.200,25.270,25.290,130.000,386.000,1.262,0.035,0.104,0.082,1.366,1.159,1.339,1.183,5.200,0.000,100.000,42.000,1.000
mode medium,0,15.000,1200.000,1220.000,1.600,25.330,25.290,130.000,386.000,1.220,0.061,0.182,0.149,1.402,1.038,1.354,1.079,1.600,0.000,100.000,61.000,0.000
mode medium,3,15.000,1200.000,1245.000,3.800,25.320,25.290,130.000,386.000,1.245,0.049,0.148,0.119,1.394,1.097,1.351,1.036,3.800,0.000,100.000,62.000,0.000
mode medium,0,20.000,1200.000,1233.000,2.700,25.270,25.290,130.000,386.000,1.233,0.064,0.191,0.155,1.424,1.042,1.396,1.103,2.700,0.000,100.000,82.000,0.000
mode medium,0,25.000,1200.000,1208.000,0.700,24.990,25.020,130.000,342.000,1.208,0.054,0.161,0.133,1.370,1.047,1.312,1.074,0.700,0.000,100.000,102.000,0.000
mode medium,0,30.000,1200.000,1190.000,-0.800,24.770,24.760,130.000,313.000,1.190,0.030,0.090,0.075,1.280,1.101,1.252,1.131,-0.800,0.000,100.000,123.000,0.000
mode medium,0,35.000,1200.000,1187.000,-1.100,24.510,24.520,130.000,297.000,1.187,0.028,0.083,0.070,1.270,1.104,1.265,1.133,-1.100,0.000,100.000,140.000,0.000
mode medium,0,40.000,1200.000,1172.000,-2.300,24.310,24.320,130.000,291.000,1.173,0.028,0.083,0.071,1.256,1.089,1.242,1.096,-2.300,0.000,100.000,162.000,0.000
mode medium,0,50.000,1200.000,1153.000,-3.900,24.120,24.130,130.000,296.000,1.153,0.033,0.099,0.086,1.252,1.054,1.222,1.079,-3.900,0.000,100.000,201.000,0.000
mode medium,0,60.000,1200.000,1175.000,-2.100,24.650,24.350,130.000,305.000,1.175,0.039,0.116,0.099,1.291,1.059,1.250,1.093,-2.100,0.000,100.000,236.000,0.000
mode medium,0,5.000,1500.000,1483.000,-1.100,30.450,30.460,130.000,397.000,1.483,0.082,0.247,0.167,1.730,1.236,1.683,1.312,-1.100,0.000,100.000,22.000,0.000
mode medium,0,6.000,1500.000,1463.000,-2.500,30.290,30.330,130.000,359.000,1.463,0.069,0.207,0.142,1.670,1.256,1.582,1.274,-2.500,0.000,100.000,26.000,0.000
mode medium,0,8.000,1500.000,1487.000,-0.900,30.140,30.150,130.000,317.000,1.487,0.024,0.071,0.048,1.558,1.415,1.540,1.423,-0.900,0.000,100.000,34.000,0.000
mode medium,1,5.000,1500.000,1481.000,-1.300,30.490,30.460,130.000,397.000,1.481,0.047,0.142,0.096,1.623,1.339,1.609,1.344,-1.300,0.000,100.000,22.000,0.000
mode medium,1,6.000,1500.000,1483.000,-1.100,30.330,30.330,130.000,359.000,1.483,0.039,0.118,0.080,1.601,1.365,1.562,1.386,-1.100,0.000,100.000,26.000,0.000
mode medium,1,8.000,1500.000,1478.000,-1.500,30.160,30.150,130.000,317.000,1.478,0.019,0.056,0.038,1.534,1.422,1.525,1.438,-1.500,0.000,100.000,34.000,0.000
mode medium,2,5.000,1500.000,1542.000,2.800,30.460,30.460,130.000,397.000,1.542,0.032,0.096,0.062,1.638,1.446,1.604,1.428,2.800,0.000,100.000,22.000,0.000
mode medium,2,6.000,1500.000,1529.000,1.900,30.320,30.330,130.000,359.000,1.529,0.038,0.115,0.075,1.644,1.414,1.622,1.450,1.900,0.000,100.000,26.000,0.000
mode medium,2,8.000,1500.000,1561.000,4.100,30.140,30.150,130.000,317.000,1.561,0.023,0.069,0.044,1.630,1.493,1.622,1.512,4.100,0.000,100.000,34.000,0.000
mode medium,3,5.000,1500.000,1568.000,4.500,30.460,30.460,130.000,397.000,1.568,0.054,0.161,0.103,1.729,1.407,1.721,1.411,4.500,0.000,100.000,22.000,0.000
mode medium,3,6.000,1500.000,1519.000,1.300,30.330,30.330,130.000,359.000,1.519,0.032,0.095,0.062,1.614,1.424,1.602,1.445,1.300,0.000,100.000,26.000,0.000
mode medium,3,8.000,1500.000,1521.000,1.400,30.170,30.150,130.000,317.000,1.521,0.011,0.034,0.022,1.554,1.487,1.547,1.488,1.400,0.000,100.000,34.000,0.000
mode medium,0,10.000,1500.000,1476.000,-1.600,30.510,30.460,130.000,397.000,1.476,0.071,0.213,0.144,1.689,1.264,1.753,1.257,-1.600,0.000,100.000,42.000,0.000
mode medium,3,10.000,1500.000,1552.000,3.500,30.470,30.460,130.000,397.000,1.552,0.045,0.134,0.087,1.686,1.417,1.651,1.403,3.500,0.000,100.000,42.000,0.000
mode medium,0,15.000,1500.000,1506.000,0.400,30.500,30.460,130.000,397.000,1.506,0.069,0.207,0.137,1.713,1.299,1.636,1.289,0.400,0.000,100.000,62.000,0.000
mode medium,3,15.000,1500.000,1535.000,2.400,30.520,30.460,130.000,397.000,1.535,0.054,0.162,0.105,1.697,1.373,1.654,1.398,2.400,0.000,100.000,62.000,0.000
mode medium,0,20.000,1500.000,1507.000,0.500,30.520,30.460,130.000,397.000,1.507,0.069,0.206,0.137,1.713,1.301,1.659,1.361,0.500,0.000,100.000,82.000,0.000
mode medium,0,25.000,1500.000,1481.000,-1.300,30.300,30.300,130.000,352.000,1.481,0.036,0.109,0.073,1.589,1.372,1.547,1.388,-1.300,0.000,100.000,102.000,0.000
mode medium,0,30.000,1500.000,1481.000,-1.200,30.180,30.180,130.000,324.000,1.481,0.046,0.138,0.093,1.620,1.343,1.562,1.361,-1.200,0.000,100.000,123.000,0.000
mode medium,0,35.000,1500.000,1487.000,-0.900,30.120,30.110,130.000,310.000,1.487,0.039,0.117,0.079,1.604,1.370,1.562,1.401,-0.900,0.000,100.000,139.000,0.000
mode medium,0,40.000,1500.000,1476.000,-1.600,30.070,30.070,130.000,306.000,1.476,0.032,0.095,0.064,1.571,1.381,1.542,1.391,-1.600,0.000,100.000,162.000,0.000
mode medium,0,50.000,1500.000,1467.000,-2.200,30.140,30.140,130.000,315.000,1.467,0.041,0.124,0.084,1.591,1.344,1.535,1.374,-2.200,0.000,100.000,202.000,0.000
mode medium,0,5.000,1800.000,1771.000,-1.600,35.670,35.660,130.000,404.000,1.771,0.087,0.262,0.148,2.033,1.508,1.974,1.584,-1.600,0.000,100.000,22.000,0.000
mode medium,0,6.000,1800.000,1737.000,-3.500,35.250,35.280,130.000,368.000,1.737,0.063,0.190,0.109,1.927,1.547,1.855,1.582,-3.500,0.000,100.000,26.000,0.000
mode medium,0,8.000,1800.000,1758.000,-2.300,35.240,35.270,130.000,328.000,1.758,0.022,0.066,0.037,1.824,1.692,1.842,1.701,-2.300,0.000,100.000,34.000,0.000
mode medium,1,5.000,1800.000,1769.000,-1.700,35.680,35.660,130.000,404.000,1.769,0.045,0.135,0.076,1.904,1.634,1.899,1.626,-1.700,0.000,100.000,22.000,0.000
mode medium,1,6.000,1800.000,1765.000,-1.900,35.290,35.280,130.000,368.000,1.765,0.025,0.075,0.042,1.840,1.691,1.822,1.691,-1.900,0.000,100.000,26.000,0.000
mode medium,1,8.000,1800.000,1758.000,-2.300,35.270,35.270,130.000,328.000,1.758,0.018,0.053,0.030,1.812,1.705,1.800,1.711,-2.300,0.000,100.000,34.000,0.000
mode medium,2,5.000,1800.000,1837.000,2.000,35.690,35.660,130.000,404.000,1.837,0.040,0.120,0.065,1.956,1.717,1.936,1.731,2.000,0.000,100.000,22.000,0.000
mode medium,2,6.000,1800.000,1797.000,-0.200,35.270,35.280,130.000,368.000,1.797,0.026,0.079,0.044,1.876,1.718,1.864,1.741,-0.200,0.000,100.000,26.000,0.000
mode medium,2,8.000,1800.000,1842.000,2.300,35.250,35.270,130.000,328.000,1.842,0.024,0.072,0.039,1.913,1.770,1.892,1.763,2.300,0.000,100.000,34.000,0.000
mode medium,3,5.000,1800.000,1850.000,2.800,35.670,35.660,130.000,404.000,1.850,0.085,0.255,0.138,2.105,1.595,2.080,1.626,2.800,0.000,100.000,22.000,0.000
mode medium,3,6.000,1800.000,1783.000,-0.900,35.290,35.280,130.000,368.000,1.783,0.031,0.093,0.052,1.876,1.690,1.862,1.686,-0.900,0.000,100.000,26.000,0.000
mode medium,3,8.000,1800.000,1810.000,0.500,35.270,35.270,130.000,328.000,1.810,0.019,0.058,0.032,1.868,1.752,1.864,1.770,0.500,0.000,100.000,34.000,0.000
mode medium,0,10.000,1800.000,1760.000,-2.200,35.680,35.660,130.000,404.000,1.760,0.066,0.197,0.112,1.956,1.563,1.889,1.569,-2.200,0.000,100.000,42.000,0.000
mode medium,3,10.000,1800.000,1845.000,2.500,35.700,35.660,130.000,404.000,1.845,0.054,0.163,0.088,2.008,1.682,1.983,1.676,2.500,0.000,100.000,42.000,0.000
mode medium,0,15.000,1800.000,1785.000,-0.800,35.760,35.660,130.000,404.000,1.785,0.073,0.219,0.122,2.004,1.567,1.914,1.562,-0.800,0.000,100.000,61.000,0.000
mode medium,3,15.000,1800.000,1818.000,1.000,35.770,35.660,130.000,404.000,1.818,0.061,0.182,0.100,2.000,1.636,2.023,1.688,1.000,0.000,100.000,62.000,0.000
mode medium,0,20.000,1800.000,1781.000,-1.000,35.720,35.660,130.000,404.000,1.781,0.064,0.192,0.108,1.973,1.589,1.917,1.564,-1.000,0.000,100.000,82.000,0.000
mode medium,0,25.000,1800.000,1757.000,-2.400,35.210,35.230,130.000,360.000,1.757,0.039,0.116,0.066,1.873,1.642,1.832,1.666,-2.400,0.000,100.000,102.000,0.000
mode medium,0,30.000,1800.000,1764.000,-2.000,35.190,35.190,130.000,335.000,1.764,0.045,0.135,0.077,1.899,1.629,1.867,1.649,-2.000,0.000,100.000,124.000,0.000
mode medium,0,35.000,1800.000,1771.000,-1.600,35.490,35.450,130.000,322.000,1.771,0.047,0.141,0.079,1.912,1.631,1.867,1.674,-1.600,0.000,100.000,140.000,0.000
mode medium,0,40.000,1800.000,1783.000,-0.900,35.930,35.900,130.000,321.000,1.783,0.042,0.125,0.070,1.908,1.658,1.864,1.713,-0.900,0.000,100.000,162.000,0.000
mode medium,0,50.000,1800.000,1827.000,1.500,36.990,36.960,130.000,334.000,1.827,0.049,0.148,0.081,1.976,1.679,1.904,1.701,1.500,0.000,100.000,201.000,0.000
mode medium,0,5.000,2000.000,1957.000,-2.200,39.160,39.150,130.000,406.000,1.957,0.085,0.254,0.130,2.211,1.703,2.162,1.770,-2.200,0.000,100.000,22.000,0.000
mode medium,0,6.000,2000.000,1914.000,-4.300,38.390,38.410,130.000,372.000,1.914,0.069,0.208,0.109,2.121,1.706,2.048,1.728,-4.300,0.000,100.000,26.000,0.000
mode medium,0,8.000,2000.000,1936.000,-3.200,38.460,38.480,130.000,336.000,1.936,0.019,0.056,0.029,1.992,1.880,1.979,1.899,-3.200,0.000,100.000,34.000,0.000
mode medium,1,5.000,2000.000,1966.000,-1.700,39.150,39.150,130.000,406.000,1.966,0.039,0.116,0.059,2.082,1.850,2.065,1.860,-1.700,0.000,100.000,22.000,0.000
mode medium,1,6.000,2000.000,1939.000,-3.000,38.430,38.410,130.000,372.000,1.939,0.027,0.080,0.041,2.019,1.859,2.006,1.879,-3.000,0.000,100.000,26.000,0.000
mode medium,1,8.000,2000.000,1946.000,-2.700,38.480,38.480,130.000,336.000,1.946,0.019,0.058,0.030,2.004,1.888,1.991,1.904,-2.700,0.000,100.000,34.000,0.000
mode medium,2,5.000,2000.000,2037.000,1.800,39.150,39.150,130.000,406.000,2.037,0.037,0.112,0.055,2.148,1.925,2.137,1.951,1.800,0.000,100.000,22.000,0.000
mode medium,2,6.000,2000.000,1986.000,-0.700,38.400,38.410,130.000,372.000,1.986,0.021,0.063,0.032,2.049,1.923,2.038,1.926,-0.700,0.000,100.000,26.000,0.000
mode medium,2,8.000,2000.000,2035.000,1.800,38.460,38.480,130.000,336.000,2.035,0.020,0.060,0.029,2.095,1.975,2.078,1.993,1.800,0.000,100.000,34.000,0.000
mode medium,3,5.000,2000.000,2050.000,2.500,39.210,39.150,130.000,406.000,2.050,0.087,0.262,0.128,2.311,1.788,2.288,1.827,2.500,0.000,100.000,22.000,0.000
mode medium,3,6.000,2000.000,1970.000,-1.500,38.410,38.410,130.000,372.000,1.970,0.024,0.071,0.036,2.041,1.899,2.026,1.897,-1.500,0.000,100.000,26.000,0.000
mode medium,3,8.000,2000.000,1998.000,-0.100,38.470,38.480,130.000,336.000,1.998,0.022,0.067,0.033,2.065,1.931,2.050,1.921,-0.100,0.000,100.000,34.000,0.000
mode medium,0,10.000,2000.000,1952.000,-2.400,39.120,39.150,130.000,406.000,1.952,0.063,0.190,0.097,2.142,1.762,2.093,1.758,-2.400,0.000,100.000,42.000,0.000
mode medium,3,10.000,2000.000,2048.000,2.400,39.190,39.150,130.000,406.000,2.048,0.062,0.185,0.090,2.233,1.863,2.212,1.822,2.400,0.000,100.000,42.000,0.000
mode medium,0,15.000,2000.000,1969.000,-1.600,39.170,39.150,130.000,406.000,1.969,0.074,0.223,0.113,2.192,1.746,2.105,1.780,-1.600,0.000,100.000,62.000,0.000
mode medium,3,15.000,2000.000,1999.000,-0.100,39.210,39.150,130.000,406.000,1.999,0.063,0.190,0.095,2.188,1.809,2.199,1.855,-0.100,0.000,100.000,62.000,0.000
mode medium,0,20.000,2000.000,1973.000,-1.300,39.170,39.150,130.000,406.000,1.973,0.072,0.217,0.110,2.190,1.756,2.130,1.780,-1.300,0.000,100.000,82.000,0.000
mode medium,0,25.000,2000.000,1926.000,-3.700,38.360,38.320,130.000,365.000,1.926,0.040,0.119,0.062,2.045,1.807,1.996,1.840,-3.700,0.000,100.000,102.000,0.000
mode medium,0,30.000,2000.000,1925.000,-3.800,38.300,38.300,130.000,342.000,1.925,0.049,0.148,0.077,2.073,1.777,2.038,1.815,-3.800,0.000,100.000,123.000,0.000
mode medium,0,35.000,2000.000,1953.000,-2.300,38.910,38.890,130.000,331.000,1.953,0.048,0.145,0.074,2.098,1.808,2.031,1.847,-2.300,0.000,100.000,140.000,0.000
mode medium,0,40.000,2000.000,1994.000,-0.300,39.850,39.840,130.000,331.000,1.994,0.061,0.183,0.092,2.177,1.811,2.110,1.867,-0.300,0.000,100.000,162.000,0.000
mode medium,0,50.000,2000.000,2103.000,5.200,41.980,41.950,130.000,345.000,2.103,0.065,0.195,0.093,2.298,1.908,2.219,1.983,5.200,0.000,100.000,201.000,1.000
