Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode longMedium,0,10.000,1000.000,929.000,-7.100,20.110,20.140,130.000,438.000,0.929,0.037,0.111,0.119,1.040,0.818,1.056,0.851,-7.100,0.000,100.000,42.000,1.000
mode longMedium,3,10.000,1000.000,985.000,-1.500,20.110,20.140,130.000,438.000,0.985,0.036,0.107,0.109,1.092,0.877,1.061,0.865,-1.500,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,1000.000,953.000,-4.700,20.190,20.150,130.000,438.000,0.953,0.051,0.154,0.162,1.107,0.798,1.061,0.860,-4.700,0.000,100.000,61.000,0.000
mode longMedium,3,15.000,1000.000,968.000,-3.200,20.160,20.150,130.000,438.000,0.968,0.049,0.148,0.153,1.115,0.820,1.066,0.848,-3.200,0.000,100.000,58.000,0.000
mode longMedium,0,20.000,1000.000,959.000,-4.100,20.120,20.030,130.000,438.000,0.959,0.043,0.128,0.134,1.087,0.830,1.046,0.841,-4.100,0.000,100.000,82.000,0.000
mode longMedium,0,25.000,1000.000,987.000,-1.300,20.510,20.430,130.000,389.000,0.987,0.059,0.177,0.179,1.163,0.810,1.121,0.813,-1.300,0.000,100.000,99.000,0.000
mode longMedium,0,30.000,1000.000,1009.000,0.900,21.160,21.120,130.000,356.000,1.009,0.027,0.080,0.080,1.089,0.928,1.071,0.947,0.900,0.000,100.000,120.000,0.000
mode longMedium,0,35.000,1000.000,1015.000,1.500,21.210,21.200,130.000,335.000,1.015,0.027,0.082,0.080,1.096,0.933,1.076,0.950,1.500,0.000,100.000,136.000,0.000
mode longMedium,0,40.000,1000.000,1022.000,2.200,21.560,21.570,130.000,325.000,1.022,0.024,0.071,0.070,1.093,0.951,1.081,0.972,2.200,0.000,100.000,157.000,0.000
mode longMedium,0,50.000,1000.000,1028.000,2.800,21.820,21.830,130.000,324.000,1.028,0.033,0.098,0.096,1.127,0.930,1.101,0.965,2.800,0.000,100.000,196.000,0.000
mode longMedium,0,60.000,1000.000,1020.000,2.000,21.850,21.900,130.000,331.000,1.020,0.033,0.100,0.098,1.120,0.920,1.079,0.930,2.000,0.000,100.000,228.000,0.000
mode longMedium,0,5.000,1200.000,1128.000,-6.000,23.720,23.750,130.000,447.000,1.128,0.057,0.172,0.152,1.300,0.956,1.274,1.009,-6.000,0.000,100.000,22.000,1.000
mode longMedium,0,6.000,1200.000,1152.000,-4.000,23.990,24.020,130.000,406.000,1.152,0.080,0.240,0.208,1.392,0.912,1.277,0.920,-4.000,2.000,100.000,25.000,0.000
mode longMedium,0,8.000,1200.000,1175.000,-2.100,24.370,24.360,130.000,355.000,1.175,0.022,0.067,0.057,1.242,1.107,1.242,1.121,-2.100,0.000,100.000,32.000,0.000
mode longMedium,1,5.000,1200.000,1135.000,-5.400,23.770,23.750,130.000,447.000,1.135,0.042,0.126,0.111,1.261,1.008,1.245,1.046,-5.400,0.000,100.000,22.000,1.000
mode longMedium,1,6.000,1200.000,1172.000,-2.400,24.050,24.020,130.000,406.000,1.172,0.057,0.170,0.145,1.342,1.002,1.299,1.044,-2.400,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,1200.000,1178.000,-1.800,24.370,24.360,130.000,355.000,1.178,0.017,0.050,0.043,1.228,1.128,1.230,1.138,-1.800,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,1200.000,1203.000,0.300,23.740,23.750,130.000,447.000,1.203,0.035,0.105,0.087,1.308,1.099,1.287,1.118,0.300,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1200.000,1211.000,0.900,24.030,24.020,130.000,406.000,1.211,0.036,0.107,0.088,1.318,1.104,1.292,1.106,0.900,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1200.000,1227.000,2.200,24.360,24.360,130.000,355.000,1.227,0.022,0.065,0.053,1.292,1.162,1.302,1.175,2.200,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1200.000,1206.000,0.500,23.750,23.750,130.000,447.000,1.206,0.024,0.073,0.061,1.279,1.133,1.287,1.143,0.500,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1200.000,1204.000,0.300,24.080,24.020,130.000,406.000,1.204,0.050,0.150,0.125,1.354,1.054,1.307,1.069,0.300,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1200.000,1214.000,1.200,24.360,24.360,130.000,355.000,1.214,0.011,0.032,0.027,1.247,1.182,1.240,1.188,1.200,0.000,100.000,34.000,0.000
mode longMedium,0,10.000,1200.000,1141.000,-4.900,23.890,23.860,130.000,447.000,1.141,0.066,0.198,0.174,1.339,0.943,1.359,1.029,-4.900,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,1200.000,1202.000,0.200,23.880,23.860,130.000,447.000,1.202,0.036,0.109,0.090,1.310,1.093,1.287,1.123,0.200,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,1200.000,1158.000,-3.500,23.780,23.760,130.000,447.000,1.158,0.053,0.158,0.137,1.316,1.000,1.257,1.034,-3.500,0.000,100.000,60.000,0.000
mode longMedium,3,15.000,1200.000,1182.000,-1.500,23.760,23.760,130.000,447.000,1.182,0.050,0.151,0.128,1.333,1.030,1.274,0.987,-1.500,0.000,100.000,62.000,0.000
mode longMedium,0,20.000,1200.000,1181.000,-1.600,23.920,23.810,130.000,447.000,1.181,0.063,0.189,0.160,1.369,0.992,1.371,0.989,-1.600,0.000,100.000,81.000,0.000
mode longMedium,0,25.000,1200.000,1202.000,0.100,24.780,24.810,130.000,397.000,1.202,0.047,0.142,0.118,1.343,1.060,1.312,1.091,0.100,0.000,100.000,99.000,0.000
mode longMedium,0,30.000,1200.000,1216.000,1.300,25.230,25.200,130.000,364.000,1.216,0.028,0.085,0.070,1.301,1.130,1.274,1.146,1.300,0.000,100.000,121.000,0.000
mode longMedium,0,35.000,1200.000,1213.000,1.100,25.040,25.070,130.000,345.000,1.213,0.028,0.085,0.070,1.299,1.128,1.279,1.131,1.100,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,1200.000,1226.000,2.200,25.460,25.480,130.000,336.000,1.226,0.027,0.081,0.066,1.307,1.145,1.277,1.183,2.200,0.000,100.000,157.000,0.000
mode longMedium,0,50.000,1200.000,1236.000,3.000,25.820,25.880,130.000,339.000,1.236,0.037,0.111,0.090,1.347,1.125,1.309,1.146,3.000,0.000,100.000,197.000,0.000
mode longMedium,0,60.000,1200.000,1226.000,2.200,25.780,25.620,130.000,348.000,1.226,0.044,0.133,0.108,1.359,1.094,1.304,1.103,2.200,0.000,100.000,231.000,0.000
mode longMedium,0,5.000,1500.000,1447.000,-3.500,29.140,29.150,130.000,459.000,1.447,0.090,0.270,0.186,1.717,1.178,1.688,1.255,-3.500,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,1500.000,1477.000,-1.500,30.120,30.150,130.000,416.000,1.477,0.062,0.185,0.125,1.663,1.292,1.612,1.274,-1.500,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,1500.000,1478.000,-1.500,29.770,29.770,130.000,367.000,1.478,0.019,0.056,0.038,1.534,1.422,1.532,1.418,-1.500,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1500.000,1441.000,-3.900,29.170,29.150,130.000,459.000,1.441,0.052,0.155,0.108,1.596,1.286,1.569,1.312,-3.900,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,1500.000,1496.000,-0.300,30.160,30.150,130.000,416.000,1.496,0.029,0.086,0.057,1.582,1.410,1.572,1.413,-0.300,0.000,100.000,25.000,0.000
mode longMedium,1,8.000,1500.000,1465.000,-2.300,29.800,29.770,130.000,367.000,1.465,0.025,0.075,0.051,1.540,1.390,1.512,1.403,-2.300,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,1500.000,1501.000,0.000,29.160,29.150,130.000,459.000,1.501,0.040,0.121,0.080,1.621,1.380,1.617,1.354,0.000,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1500.000,1530.000,2.000,30.140,30.150,130.000,416.000,1.530,0.032,0.095,0.062,1.626,1.435,1.589,1.413,2.000,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1500.000,1535.000,2.300,29.790,29.770,130.000,367.000,1.535,0.025,0.074,0.048,1.609,1.460,1.604,1.483,2.300,0.000,100.000,33.000,0.000
mode longMedium,3,5.000,1500.000,1529.000,2.000,29.190,29.150,130.000,459.000,1.529,0.052,0.157,0.103,1.687,1.372,1.669,1.411,2.000,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,1500.000,1528.000,1.900,30.140,30.150,130.000,416.000,1.528,0.026,0.078,0.051,1.606,1.450,1.604,1.475,1.900,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1500.000,1515.000,1.000,29.790,29.770,130.000,367.000,1.515,0.014,0.041,0.027,1.556,1.475,1.540,1.468,1.000,0.000,100.000,34.000,0.000
mode longMedium,0,10.000,1500.000,1449.000,-3.400,29.280,29.340,130.000,459.000,1.449,0.068,0.205,0.141,1.654,1.245,1.641,1.274,-3.400,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,1500.000,1517.000,1.100,29.320,29.340,130.000,459.000,1.517,0.051,0.152,0.100,1.669,1.365,1.738,1.386,1.100,0.000,100.000,38.000,0.000
mode longMedium,0,15.000,1500.000,1472.000,-1.900,29.290,29.200,130.000,459.000,1.472,0.070,0.211,0.143,1.683,1.261,1.617,1.272,-1.900,0.000,100.000,61.000,0.000
mode longMedium,3,15.000,1500.000,1495.000,-0.300,29.230,29.200,130.000,459.000,1.495,0.050,0.149,0.100,1.644,1.346,1.626,1.359,-0.300,0.000,100.000,55.000,0.000
mode longMedium,0,20.000,1500.000,1497.000,-0.200,29.760,29.710,130.000,459.000,1.497,0.070,0.210,0.140,1.708,1.287,1.631,1.237,-0.200,0.000,100.000,81.000,0.000
mode longMedium,0,25.000,1500.000,1525.000,1.700,30.970,30.980,130.000,408.000,1.525,0.033,0.100,0.065,1.625,1.426,1.582,1.438,1.700,0.000,100.000,100.000,0.000
mode longMedium,0,30.000,1500.000,1521.000,1.400,30.660,30.650,130.000,376.000,1.521,0.040,0.119,0.078,1.640,1.402,1.617,1.403,1.400,0.000,100.000,121.000,0.000
mode longMedium,0,35.000,1500.000,1519.000,1.300,30.720,30.740,130.000,359.000,1.519,0.041,0.122,0.080,1.641,1.397,1.597,1.418,1.300,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,1500.000,1531.000,2.100,31.200,31.190,130.000,353.000,1.531,0.033,0.100,0.065,1.631,1.431,1.607,1.436,2.100,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,1500.000,1526.000,1.700,31.380,31.400,130.000,361.000,1.526,0.044,0.133,0.087,1.658,1.393,1.607,1.426,1.700,0.000,100.000,187.000,0.000
mode longMedium,0,5.000,1800.000,1755.000,-2.500,34.730,34.720,130.000,468.000,1.755,0.090,0.269,0.153,2.025,1.486,1.976,1.453,-2.500,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,1800.000,1798.000,-0.100,35.980,36.010,130.000,426.000,1.798,0.049,0.148,0.082,1.946,1.649,1.897,1.589,-0.100,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,1800.000,1783.000,-1.000,35.530,35.570,130.000,380.000,1.783,0.018,0.054,0.030,1.837,1.729,1.822,1.733,-1.000,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,1800.000,1756.000,-2.400,34.730,34.720,130.000,468.000,1.756,0.053,0.159,0.090,1.915,1.597,1.912,1.646,-2.400,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,1800.000,1829.000,1.600,36.010,36.010,130.000,426.000,1.829,0.026,0.078,0.042,1.906,1.751,1.921,1.765,1.600,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,1800.000,1783.000,-0.900,35.560,35.570,130.000,380.000,1.783,0.015,0.044,0.025,1.828,1.739,1.815,1.738,-0.900,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,1800.000,1823.000,1.300,34.720,34.720,130.000,468.000,1.823,0.031,0.094,0.051,1.917,1.730,1.894,1.726,1.300,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,1800.000,1859.000,3.300,36.010,36.010,130.000,426.000,1.859,0.019,0.056,0.030,1.915,1.803,1.914,1.812,3.300,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,1800.000,1859.000,3.300,35.530,35.570,130.000,380.000,1.859,0.019,0.057,0.031,1.916,1.802,1.914,1.807,3.300,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,1800.000,1826.000,1.500,34.700,34.720,130.000,468.000,1.826,0.068,0.203,0.111,2.029,1.623,2.008,1.636,1.500,0.000,100.000,21.000,0.000
mode longMedium,3,6.000,1800.000,1860.000,3.300,36.040,36.010,130.000,426.000,1.860,0.026,0.078,0.042,1.938,1.783,1.919,1.783,3.300,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,1800.000,1837.000,2.000,35.580,35.570,130.000,380.000,1.837,0.025,0.076,0.041,1.912,1.761,1.902,1.770,2.000,0.000,100.000,33.000,0.000
mode longMedium,0,10.000,1800.000,1753.000,-2.600,34.740,34.760,130.000,468.000,1.753,0.062,0.186,0.106,1.940,1.567,1.869,1.589,-2.600,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,1800.000,1829.000,1.600,34.760,34.760,130.000,468.000,1.829,0.058,0.174,0.095,2.003,1.655,1.991,1.661,1.600,0.000,100.000,42.000,0.000
mode longMedium,0,15.000,1800.000,1798.000,-0.100,35.230,35.240,130.000,468.000,1.798,0.071,0.214,0.119,2.011,1.584,1.946,1.577,-0.100,0.000,100.000,62.000,0.000
mode longMedium,3,15.000,1800.000,1819.000,1.100,35.250,35.240,130.000,468.000,1.819,0.058,0.175,0.096,1.995,1.644,2.028,1.631,1.100,0.000,100.000,59.000,0.000
mode longMedium,0,20.000,1800.000,1816.000,0.900,35.670,35.650,130.000,468.000,1.816,0.063,0.190,0.105,2.007,1.626,1.944,1.666,0.900,0.000,100.000,75.000,0.000
mode longMedium,0,25.000,1800.000,1858.000,3.200,36.870,36.830,130.000,418.000,1.858,0.040,0.120,0.064,1.978,1.738,1.929,1.763,3.200,0.000,100.000,101.000,0.000
mode longMedium,0,30.000,1800.000,1842.000,2.300,36.580,36.470,130.000,387.000,1.842,0.043,0.130,0.071,1.972,1.711,1.919,1.741,2.300,0.000,100.000,120.000,0.000
mode longMedium,0,35.000,1800.000,1835.000,1.900,36.710,36.620,130.000,373.000,1.835,0.047,0.142,0.077,1.976,1.693,1.934,1.750,1.900,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,1800.000,1822.000,1.200,36.770,36.770,130.000,370.000,1.822,0.049,0.147,0.081,1.969,1.674,1.914,1.711,1.200,0.000,100.000,159.000,0.000
mode longMedium,0,50.000,1800.000,1781.000,-1.100,36.250,36.300,130.000,383.000,1.781,0.049,0.147,0.082,1.927,1.634,1.869,1.661,-1.100,0.000,100.000,197.000,0.000
mode longMedium,0,5.000,2000.000,1956.000,-2.200,38.350,38.380,130.000,472.000,1.956,0.084,0.251,0.128,2.207,1.705,2.105,1.716,-2.200,0.000,100.000,22.000,0.000
mode longMedium,0,6.000,2000.000,2021.000,1.100,39.820,39.760,130.000,431.000,2.021,0.065,0.194,0.096,2.215,1.827,2.164,1.869,1.100,0.000,100.000,26.000,0.000
mode longMedium,0,8.000,2000.000,1979.000,-1.100,39.130,39.130,130.000,388.000,1.979,0.018,0.055,0.028,2.034,1.924,2.021,1.929,-1.100,0.000,100.000,34.000,0.000
mode longMedium,1,5.000,2000.000,1970.000,-1.500,38.380,38.380,130.000,472.000,1.970,0.044,0.132,0.067,2.102,1.838,2.073,1.872,-1.500,0.000,100.000,22.000,0.000
mode longMedium,1,6.000,2000.000,2033.000,1.700,39.780,39.760,130.000,431.000,2.033,0.021,0.062,0.030,2.095,1.971,2.095,1.981,1.700,0.000,100.000,26.000,0.000
mode longMedium,1,8.000,2000.000,1993.000,-0.300,39.120,39.130,130.000,388.000,1.993,0.017,0.051,0.026,2.044,1.942,2.028,1.949,-0.300,0.000,100.000,34.000,0.000
mode longMedium,2,5.000,2000.000,2033.000,1.700,38.370,38.380,130.000,472.000,2.033,0.038,0.115,0.057,2.148,1.918,2.152,1.926,1.700,0.000,100.000,22.000,0.000
mode longMedium,2,6.000,2000.000,2086.000,4.300,39.770,39.760,130.000,431.000,2.086,0.013,0.040,0.019,2.126,2.046,2.120,2.053,4.300,0.000,100.000,26.000,0.000
mode longMedium,2,8.000,2000.000,2082.000,4.100,39.110,39.130,130.000,388.000,2.082,0.018,0.055,0.027,2.137,2.026,2.127,2.023,4.100,0.000,100.000,34.000,0.000
mode longMedium,3,5.000,2000.000,2034.000,1.700,38.420,38.380,130.000,472.000,2.034,0.050,0.151,0.074,2.185,1.883,2.130,1.869,1.700,0.000,100.000,22.000,0.000
mode longMedium,3,6.000,2000.000,2067.000,3.400,39.790,39.760,130.000,431.000,2.067,0.028,0.083,0.040,2.150,1.985,2.127,1.971,3.400,0.000,100.000,26.000,0.000
mode longMedium,3,8.000,2000.000,2036.000,1.800,39.140,39.130,130.000,388.000,2.036,0.022,0.065,0.032,2.101,1.971,2.093,1.993,1.800,0.000,100.000,34.000,0.000
mode longMedium,0,10.000,2000.000,1959.000,-2.000,38.480,38.540,130.000,472.000,1.959,0.061,0.182,0.093,2.141,1.778,2.137,1.785,-2.000,0.000,100.000,42.000,0.000
mode longMedium,3,10.000,2000.000,2045.000,2.300,38.550,38.540,130.000,472.000,2.045,0.051,0.152,0.075,2.198,1.893,2.142,1.884,2.300,0.000,100.000,41.000,0.000
mode longMedium,0,15.000,2000.000,2005.000,0.300,39.160,39.140,130.000,472.000,2.005,0.064,0.192,0.096,2.197,1.813,2.127,1.825,0.300,0.000,100.000,62.000,0.000
mode longMedium,3,15.000,2000.000,2030.000,1.500,39.150,39.140,130.000,472.000,2.030,0.053,0.160,0.079,2.191,1.870,2.152,1.926,1.500,0.000,100.000,58.000,0.000
mode longMedium,0,20.000,2000.000,2013.000,0.700,39.260,39.210,130.000,472.000,2.013,0.061,0.184,0.092,2.198,1.829,2.135,1.845,0.700,0.000,100.000,82.000,0.000
mode longMedium,0,25.000,2000.000,2087.000,4.400,40.920,40.860,130.000,423.000,2.087,0.050,0.149,0.071,2.236,1.938,2.212,1.914,4.400,0.000,100.000,100.000,0.000
mode longMedium,0,30.000,2000.000,2064.000,3.200,40.920,40.950,130.000,395.000,2.064,0.049,0.147,0.071,2.211,1.917,2.150,1.936,3.200,0.000,100.000,120.000,0.000
mode longMedium,0,35.000,2000.000,2044.000,2.200,40.750,40.740,130.000,382.000,2.044,0.053,0.158,0.077,2.201,1.886,2.140,1.931,2.200,0.000,100.000,137.000,0.000
mode longMedium,0,40.000,2000.000,2011.000,0.600,40.330,40.320,130.000,381.000,2.011,0.060,0.180,0.089,2.191,1.831,2.140,1.894,0.600,0.000,100.000,158.000,0.000
mode longMedium,0,50.000,2000.000,1938.000,-3.100,39.050,39.000,130.000,398.000,1.938,0.062,0.186,0.096,2.124,1.753,2.050,1.827,-3.100,0.000,100.000,197.000,0.000
