Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode small,0,30.000,200.000,211.000,5.700,18.760,18.770,130.000,252.000,0.211,0.019,0.057,0.271,0.269,0.154,0.257,0.162,5.700,3.000,100.000,123.000,1.000
mode small,0,35.000,200.000,211.000,5.400,18.310,18.270,130.000,240.000,0.211,0.031,0.092,0.436,0.303,0.119,0.281,0.131,5.400,23.000,100.000,140.000,1.000
mode small,0,40.000,200.000,199.000,-0.500,17.870,17.920,130.000,231.000,0.199,0.015,0.045,0.225,0.244,0.154,0.236,0.156,-0.500,1.000,100.000,162.000,0.000
mode small,0,50.000,200.000,197.000,-1.700,17.640,17.640,130.000,221.000,0.197,0.006,0.017,0.089,0.214,0.179,0.214,0.175,-1.700,0.000,100.000,201.000,0.000
mode small,0,60.000,200.000,196.000,-1.800,17.700,17.750,130.000,217.000,0.196,0.009,0.026,0.130,0.222,0.171,0.213,0.173,-1.800,0.000,100.000,236.000,0.000
mode small,0,70.000,200.000,199.000,-0.400,18.110,18.090,130.000,218.000,0.199,0.013,0.038,0.191,0.237,0.161,0.219,0.166,-0.400,0.000,100.000,286.000,0.000
mode small,0,80.000,200.000,202.000,1.100,18.420,18.510,130.000,221.000,0.202,0.015,0.046,0.227,0.248,0.156,0.224,0.163,1.100,0.000,100.000,327.000,0.000
mode small,0,5.000,300.000,291.000,-2.900,28.060,28.160,130.000,302.000,0.291,0.011,0.033,0.115,0.325,0.258,0.320,0.265,-2.900,0.000,100.000,22.000,0.000
mode small,0,6.000,300.000,284.000,-5.400,27.000,26.990,130.000,283.000,0.284,0.010,0.031,0.109,0.315,0.253,0.305,0.248,-5.400,0.000,100.000,26.000,1.000
mode small,0,8.000,300.000,305.000,1.800,25.530,25.450,130.000,254.000,0.305,0.035,0.106,0.346,0.411,0.200,0.397,0.232,1.800,9.000,100.000,34.000,0.000
mode small,1,5.000,300.000,300.000,-0.100,28.230,28.160,130.000,302.000,0.300,0.006,0.017,0.058,0.317,0.282,0.320,0.287,-0.100,0.000,100.000,22.000,0.000
mode small,1,6.000,300.000,307.000,2.500,27.020,26.990,130.000,283.000,0.307,0.007,0.021,0.069,0.329,0.286,0.325,0.293,2.500,0.000,100.000,26.000,0.000
mode small,1,8.000,300.000,302.000,0.600,25.520,25.450,130.000,254.000,0.302,0.033,0.098,0.323,0.399,0.204,0.397,0.239,0.600,8.000,100.000,34.000,0.000
mode small,2,5.000,300.000,312.000,3.900,28.160,28.160,130.000,302.000,0.312,0.006,0.019,0.062,0.331,0.292,0.330,0.295,3.900,0.000,100.000,22.000,0.000
mode small,2,6.000,300.000,336.000,11.900,27.050,26.990,130.000,283.000,0.336,0.008,0.025,0.073,0.360,0.311,0.365,0.319,11.900,1.000,100.000,26.000,1.000
mode small,2,8.000,300.000,323.000,7.600,25.500,25.450,130.000,254.000,0.323,0.043,0.129,0.399,0.452,0.194,0.428,0.243,7.600,18.000,99.000,34.000,1.000
mode small,3,5.000,300.000,308.000,2.600,27.960,28.160,130.000,302.000,0.308,0.008,0.025,0.082,0.333,0.282,0.327,0.286,2.600,0.000,100.000,22.000,0.000
mode small,3,6.000,300.000,324.000,7.900,26.990,26.990,130.000,283.000,0.324,0.015,0.045,0.140,0.369,0.279,0.366,0.294,7.900,1.000,100.000,26.000,1.000
mode small,3,8.000,300.000,307.000,2.400,25.510,25.450,130.000,254.000,0.307,0.014,0.042,0.136,0.349,0.265,0.371,0.276,2.400,1.000,100.000,34.000,0.000
mode small,0,10.000,300.000,296.000,-1.200,28.150,28.160,130.000,302.000,0.296,0.007,0.022,0.075,0.318,0.274,0.314,0.275,-1.200,0.000,100.000,42.000,0.000
mode small,3,10.000,300.000,310.000,3.300,27.970,28.160,130.000,302.000,0.310,0.009,0.026,0.083,0.336,0.284,0.323,0.283,3.300,0.000,100.000,42.000,0.000
mode small,0,15.000,300.000,304.000,1.400,28.270,28.160,130.000,302.000,0.304,0.010,0.031,0.102,0.335,0.273,0.327,0.284,1.400,0.000,100.000,62.000,0.000
mode small,3,15.000,300.000,306.000,2.000,28.040,28.160,130.000,302.000,0.306,0.009,0.028,0.090,0.334,0.278,0.328,0.284,2.000,0.000,100.000,62.000,0.000
mode small,0,20.000,300.000,305.000,1.600,28.070,28.160,130.000,302.000,0.305,0.010,0.029,0.095,0.334,0.276,0.325,0.281,1.600,0.000,100.000,81.000,0.000
mode small,0,25.000,300.000,307.000,2.400,26.710,26.740,130.000,278.000,0.307,0.021,0.063,0.207,0.371,0.244,0.374,0.264,2.400,1.000,100.000,102.000,0.000
mode small,0,30.000,300.000,304.000,1.300,25.940,25.740,130.000,260.000,0.304,0.027,0.082,0.269,0.386,0.222,0.363,0.250,1.300,1.000,100.000,123.000,0.000
mode small,0,35.000,300.000,295.000,-1.500,25.170,25.120,130.000,246.000,0.295,0.025,0.076,0.258,0.372,0.219,0.358,0.239,-1.500,1.000,100.000,140.000,0.000
mode small,0,40.000,300.000,289.000,-3.500,24.810,24.790,130.000,236.000,0.289,0.012,0.036,0.125,0.326,0.253,0.316,0.241,-3.500,0.000,100.000,160.000,0.000
mode small,0,50.000,300.000,289.000,-3.800,24.830,24.820,130.000,226.000,0.289,0.006,0.019,0.064,0.307,0.270,0.303,0.272,-3.800,0.000,100.000,202.000,0.000
mode small,0,60.000,300.000,292.000,-2.700,25.270,25.330,130.000,224.000,0.292,0.010,0.031,0.107,0.323,0.261,0.309,0.269,-2.700,0.000,100.000,236.000,0.000
mode small,0,70.000,300.000,296.000,-1.400,25.820,25.830,130.000,226.000,0.296,0.014,0.042,0.143,0.338,0.253,0.322,0.258,-1.400,0.000,100.000,286.000,0.000
mode small,0,80.000,300.000,295.000,-1.700,25.850,25.830,130.000,227.000,0.295,0.017,0.052,0.176,0.347,0.243,0.330,0.257,-1.700,0.000,100.000,333.000,0.000
mode small,0,5.000,400.000,403.000,0.900,36.290,36.310,130.000,315.000,0.403,0.005,0.015,0.038,0.419,0.388,0.419,0.392,0.900,0.000,100.000,22.000,0.000
mode small,0,6.000,400.000,402.000,0.400,34.630,34.740,130.000,293.000,0.402,0.013,0.039,0.096,0.440,0.363,0.429,0.365,0.400,0.000,100.000,26.000,0.000
mode small,0,8.000,400.000,405.000,1.100,32.750,32.730,130.000,260.000,0.405,0.040,0.121,0.299,0.526,0.283,0.508,0.315,1.100,6.000,100.000,34.000,0.000
mode small,1,5.000,400.000,420.000,5.000,36.350,36.310,130.000,315.000,0.420,0.009,0.026,0.063,0.446,0.394,0.444,0.402,5.000,0.000,100.000,22.000,0.000
mode small,1,6.000,400.000,421.000,5.300,34.790,34.740,130.000,293.000,0.421,0.014,0.042,0.099,0.463,0.380,0.461,0.392,5.300,0.000,100.000,26.000,1.000
mode small,1,8.000,400.000,408.000,1.900,32.860,32.730,130.000,260.000,0.408,0.032,0.095,0.234,0.503,0.312,0.484,0.332,1.900,1.000,100.000,26.000,0.000
mode small,2,5.000,400.000,445.000,11.300,36.260,36.310,130.000,315.000,0.445,0.008,0.023,0.051,0.468,0.423,0.469,0.424,11.300,0.000,100.000,22.000,1.000
mode small,2,6.000,400.000,445.000,11.100,34.810,34.740,130.000,293.000,0.445,0.027,0.082,0.185,0.527,0.362,0.523,0.375,11.100,11.000,100.000,26.000,1.000
mode small,2,8.000,400.000,431.000,7.700,32.810,32.730,130.000,260.000,0.431,0.036,0.108,0.250,0.538,0.323,0.503,0.340,7.700,12.000,100.000,32.000,1.000
mode small,3,5.000,400.000,425.000,6.200,35.990,36.310,130.000,315.000,0.425,0.009,0.027,0.063,0.451,0.398,0.444,0.399,6.200,0.000,100.000,21.000,1.000
mode small,3,6.000,400.000,428.000,7.100,34.760,34.740,130.000,293.000,0.428,0.013,0.039,0.092,0.468,0.389,0.466,0.394,7.100,0.000,100.000,26.000,1.000
mode small,3,8.000,400.000,411.000,2.700,32.700,32.730,130.000,260.000,0.411,0.038,0.115,0.280,0.526,0.296,0.513,0.337,2.700,3.000,100.000,33.000,0.000
mode small,0,10.000,400.000,409.000,2.300,36.370,36.310,130.000,315.000,0.409,0.010,0.030,0.075,0.440,0.379,0.436,0.379,2.300,0.000,100.000,42.000,0.000
mode small,3,10.000,400.000,432.000,7.900,36.070,36.310,130.000,315.000,0.432,0.015,0.046,0.106,0.477,0.386,0.464,0.399,7.900,0.000,100.000,40.000,1.000
mode small,0,15.000,400.000,422.000,5.500,36.420,36.310,130.000,315.000,0.422,0.018,0.055,0.130,0.477,0.367,0.466,0.387,5.500,0.000,100.000,49.000,1.000
mode small,3,15.000,400.000,427.000,6.700,36.150,36.310,130.000,315.000,0.427,0.014,0.043,0.101,0.470,0.383,0.466,0.397,6.700,0.000,100.000,52.000,1.000
mode small,0,20.000,400.000,424.000,6.000,36.300,36.310,130.000,315.000,0.424,0.019,0.057,0.134,0.481,0.367,0.466,0.382,6.000,0.000,100.000,76.000,1.000
mode small,0,25.000,400.000,417.000,4.300,34.460,34.410,130.000,288.000,0.417,0.022,0.065,0.157,0.482,0.352,0.484,0.355,4.300,1.000,100.000,78.000,0.000
mode small,0,30.000,400.000,405.000,1.400,33.060,33.100,130.000,267.000,0.405,0.032,0.097,0.239,0.503,0.308,0.498,0.327,1.400,1.000,100.000,107.000,0.000
mode small,0,35.000,400.000,395.000,-1.300,32.370,32.310,130.000,252.000,0.395,0.032,0.097,0.246,0.492,0.298,0.486,0.303,-1.300,5.000,100.000,121.000,0.000
mode small,0,40.000,400.000,387.000,-3.300,31.890,31.930,130.000,241.000,0.387,0.013,0.039,0.101,0.426,0.348,0.417,0.357,-3.300,0.000,100.000,157.000,0.000
mode small,0,50.000,400.000,388.000,-2.900,32.060,32.090,130.000,231.000,0.388,0.008,0.024,0.061,0.412,0.365,0.407,0.365,-2.900,0.000,100.000,197.000,0.000
mode small,0,60.000,400.000,397.000,-0.800,32.840,32.880,130.000,231.000,0.397,0.013,0.040,0.100,0.436,0.357,0.424,0.355,-0.800,0.000,100.000,222.000,0.000
mode small,0,70.000,400.000,400.000,0.100,33.560,33.590,130.000,234.000,0.400,0.018,0.054,0.136,0.455,0.346,0.441,0.357,0.100,0.000,100.000,279.000,0.000
mode small,0,80.000,400.000,399.000,-0.400,33.420,33.500,130.000,234.000,0.399,0.020,0.061,0.154,0.460,0.337,0.441,0.357,-0.400,0.000,100.000,313.000,0.000
mode small,0,5.000,500.000,507.000,1.500,44.770,44.790,130.000,327.000,0.507,0.014,0.041,0.080,0.548,0.467,0.546,0.476,1.500,0.000,100.000,22.000,0.000
mode small,0,6.000,500.000,516.000,3.100,42.910,42.870,130.000,302.000,0.516,0.020,0.059,0.114,0.574,0.457,0.575,0.469,3.100,0.000,100.000,26.000,0.000
mode small,0,8.000,500.000,506.000,1.200,40.400,40.380,130.000,267.000,0.506,0.048,0.143,0.283,0.649,0.363,0.627,0.404,1.200,2.000,100.000,34.000,0.000
mode small,1,5.000,500.000,542.000,8.400,44.810,44.790,130.000,327.000,0.542,0.009,0.027,0.050,0.569,0.515,0.563,0.513,8.400,0.000,100.000,21.000,1.000
mode small,1,6.000,500.000,532.000,6.300,42.990,42.870,130.000,302.000,0.532,0.015,0.045,0.085,0.577,0.486,0.573,0.494,6.300,0.000,100.000,26.000,1.000
mode small,1,8.000,500.000,512.000,2.500,40.480,40.380,130.000,267.000,0.512,0.019,0.058,0.113,0.570,0.455,0.543,0.451,2.500,0.000,100.000,33.000,0.000
mode small,2,5.000,500.000,580.000,16.000,44.750,44.790,130.000,327.000,0.580,0.010,0.031,0.054,0.612,0.549,0.605,0.558,16.000,1.000,100.000,22.000,1.000
mode small,2,6.000,500.000,561.000,12.300,42.950,42.870,130.000,302.000,0.561,0.023,0.068,0.121,0.629,0.494,0.603,0.489,12.300,1.000,100.000,24.000,1.000
mode small,2,8.000,500.000,538.000,7.600,40.450,40.380,130.000,267.000,0.538,0.033,0.100,0.186,0.638,0.438,0.605,0.456,7.600,1.000,100.000,32.000,1.000
mode small,3,5.000,500.000,560.000,12.100,44.590,44.790,130.000,327.000,0.560,0.013,0.038,0.068,0.598,0.522,0.590,0.533,12.100,0.000,100.000,22.000,1.000
mode small,3,6.000,500.000,558.000,11.600,42.920,42.870,130.000,302.000,0.558,0.010,0.030,0.053,0.588,0.528,0.583,0.531,11.600,0.000,100.000,26.000,1.000
mode small,3,8.000,500.000,513.000,2.600,40.370,40.380,130.000,267.000,0.513,0.036,0.109,0.212,0.622,0.404,0.593,0.404,2.600,0.000,100.000,34.000,0.000
mode small,0,10.000,500.000,523.000,4.500,44.910,44.790,130.000,327.000,0.523,0.023,0.070,0.135,0.593,0.452,0.570,0.476,4.500,0.000,100.000,42.000,0.000
mode small,3,10.000,500.000,564.000,12.900,44.530,44.790,130.000,327.000,0.564,0.017,0.050,0.088,0.614,0.515,0.593,0.521,12.900,0.000,100.000,42.000,1.000
mode small,0,15.000,500.000,538.000,7.500,44.980,44.790,130.000,327.000,0.538,0.033,0.100,0.186,0.638,0.438,0.605,0.481,7.500,1.000,100.000,61.000,1.000
mode small,3,15.000,500.000,553.000,10.600,44.810,44.790,130.000,327.000,0.553,0.021,0.064,0.115,0.617,0.489,0.590,0.494,10.600,0.000,100.000,61.000,1.000
mode small,0,20.000,500.000,540.000,8.100,44.870,44.790,130.000,327.000,0.540,0.027,0.082,0.152,0.622,0.458,0.593,0.484,8.100,0.000,100.000,81.000,1.000
mode small,0,25.000,500.000,523.000,4.700,42.640,42.460,130.000,297.000,0.523,0.031,0.092,0.176,0.615,0.431,0.603,0.454,4.700,1.000,100.000,100.000,0.000
mode small,0,30.000,500.000,509.000,1.700,40.680,40.850,130.000,274.000,0.509,0.049,0.146,0.286,0.654,0.363,0.670,0.414,1.700,3.000,100.000,122.000,0.000
mode small,0,35.000,500.000,493.000,-1.500,39.790,39.840,130.000,258.000,0.493,0.026,0.078,0.159,0.571,0.414,0.595,0.417,-1.500,0.000,100.000,137.000,0.000
mode small,0,40.000,500.000,485.000,-2.900,39.340,39.340,130.000,247.000,0.485,0.014,0.043,0.089,0.529,0.442,0.543,0.459,-2.900,0.000,100.000,158.000,0.000
mode small,0,50.000,500.000,485.000,-3.000,39.370,39.450,130.000,237.000,0.485,0.010,0.029,0.060,0.514,0.456,0.516,0.464,-3.000,0.000,100.000,196.000,0.000
mode small,0,60.000,500.000,495.000,-0.900,40.360,40.390,130.000,237.000,0.495,0.016,0.047,0.094,0.542,0.449,0.533,0.464,-0.900,0.000,100.000,231.000,0.000
mode small,0,70.000,500.000,505.000,1.100,41.290,41.350,130.000,241.000,0.505,0.021,0.062,0.123,0.568,0.443,0.533,0.449,1.100,0.000,100.000,278.000,0.000
mode small,0,80.000,500.000,503.000,0.600,41.460,41.520,130.000,240.000,0.503,0.022,0.066,0.131,0.569,0.437,0.553,0.451,0.600,0.000,100.000,324.000,0.000
mode small,0,5.000,600.000,611.000,1.800,53.560,53.590,130.000,337.000,0.611,0.011,0.032,0.052,0.643,0.579,0.657,0.590,1.800,0.000,100.000,22.000,0.000
mode small,0,6.000,600.000,638.000,6.400,51.390,51.380,130.000,311.000,0.638,0.034,0.103,0.161,0.741,0.535,0.744,0.553,6.400,1.000,100.000,26.000,1.000
mode small,0,8.000,600.000,614.000,2.300,48.480,48.400,130.000,274.000,0.614,0.048,0.143,0.234,0.757,0.471,0.732,0.496,2.300,1.000,100.000,34.000,0.000
mode small,1,5.000,600.000,669.000,11.500,53.610,53.590,130.000,337.000,0.669,0.016,0.049,0.074,0.718,0.620,0.722,0.625,11.500,1.000,100.000,22.000,1.000
mode small,1,6.000,600.000,646.000,7.700,51.530,51.380,130.000,311.000,0.646,0.035,0.104,0.161,0.750,0.542,0.729,0.580,7.700,1.000,100.000,26.000,1.000
mode small,1,8.000,600.000,615.000,2.500,48.450,48.400,130.000,274.000,0.615,0.011,0.033,0.054,0.648,0.582,0.637,0.588,2.500,0.000,100.000,34.000,0.000
mode small,2,5.000,600.000,704.000,17.400,53.620,53.590,130.000,337.000,0.704,0.013,0.039,0.055,0.743,0.665,0.739,0.670,17.400,12.000,100.000,22.000,1.000
mode small,2,6.000,600.000,686.000,14.300,51.480,51.380,130.000,311.000,0.686,0.033,0.100,0.146,0.786,0.585,0.766,0.595,14.300,16.000,100.000,26.000,1.000
mode small,2,8.000,600.000,640.000,6.700,48.460,48.400,130.000,274.000,0.640,0.022,0.066,0.103,0.706,0.574,0.689,0.590,6.700,0.000,100.000,33.000,1.000
mode small,3,5.000,600.000,687.000,14.600,53.370,53.590,130.000,337.000,0.687,0.013,0.038,0.055,0.725,0.649,0.714,0.655,14.600,0.000,100.000,22.000,1.000
mode small,3,6.000,600.000,682.000,13.600,51.490,51.380,130.000,311.000,0.682,0.024,0.072,0.106,0.754,0.609,0.739,0.635,13.600,4.000,100.000,26.000,1.000
mode small,3,8.000,600.000,623.000,3.900,48.470,48.400,130.000,274.000,0.623,0.033,0.100,0.160,0.723,0.524,0.712,0.543,3.900,0.000,100.000,34.000,0.000
mode small,0,10.000,600.000,644.000,7.400,53.620,53.590,130.000,337.000,0.644,0.022,0.065,0.101,0.709,0.579,0.679,0.588,7.400,0.000,100.000,42.000,1.000
mode small,3,10.000,600.000,695.000,15.900,53.470,53.590,130.000,337.000,0.695,0.017,0.051,0.073,0.746,0.644,0.736,0.660,15.900,8.000,100.000,42.000,1.000
mode small,0,15.000,600.000,660.000,10.000,53.830,53.590,130.000,337.000,0.660,0.035,0.104,0.158,0.764,0.556,0.732,0.583,10.000,1.000,100.000,60.000,1.000
mode small,3,15.000,600.000,680.000,13.400,53.640,53.590,130.000,337.000,0.680,0.020,0.060,0.088,0.740,0.621,0.722,0.637,13.400,1.000,100.000,61.000,1.000
mode small,0,20.000,600.000,667.000,11.200,53.780,53.590,130.000,337.000,0.667,0.033,0.100,0.150,0.767,0.567,0.727,0.578,11.200,1.000,100.000,81.000,1.000
mode small,0,25.000,600.000,639.000,6.500,51.010,50.900,130.000,305.000,0.639,0.039,0.116,0.182,0.756,0.523,0.717,0.536,6.500,0.000,100.000,100.000,1.000
mode small,0,30.000,600.000,628.000,4.600,48.990,48.980,130.000,281.000,0.628,0.045,0.135,0.214,0.762,0.493,0.736,0.516,4.600,1.000,100.000,120.000,0.000
mode small,0,35.000,600.000,605.000,0.800,47.780,47.710,130.000,264.000,0.605,0.023,0.068,0.112,0.673,0.537,0.662,0.555,0.800,0.000,100.000,137.000,0.000
mode small,0,40.000,600.000,593.000,-1.200,46.980,47.010,130.000,253.000,0.593,0.015,0.044,0.074,0.637,0.549,0.635,0.555,-1.200,0.000,100.000,158.000,0.000
mode small,0,50.000,600.000,589.000,-1.900,46.870,46.900,130.000,243.000,0.589,0.011,0.032,0.054,0.621,0.557,0.625,0.568,-1.900,0.000,100.000,196.000,0.000
mode small,0,60.000,600.000,598.000,-0.300,47.880,47.870,130.000,244.000,0.598,0.021,0.062,0.103,0.660,0.537,0.640,0.551,-0.300,0.000,100.000,231.000,0.000
mode small,0,70.000,600.000,610.000,1.600,49.010,49.120,130.000,247.000,0.610,0.026,0.078,0.128,0.688,0.532,0.660,0.546,1.600,0.000,100.000,278.000,0.000
