Mode,Cavity,Freqm,PMs,PMm,%Error,EMBm,EMBs,PPs,Ps,PMm,SD,Tolerance,%Tol/Mean,Mean+3SD,Mean-3SD,Max,Min,%Error,OOB,Size,Marki,5%
mode small,3,10.000,300.000,311.000,3.800,27.990,28.040,130.000,302.000,0.311,0.008,0.023,0.072,0.334,0.289,0.333,0.291,3.800,0.000,100.000,42.000,0.000
mode small,0,15.000,300.000,299.000,-0.200,27.900,27.950,130.000,302.000,0.299,0.012,0.036,0.121,0.335,0.263,0.329,0.271,-0.200,0.000,100.000,61.000,0.000
mode small,3,15.000,300.000,304.000,1.500,28.000,27.950,130.000,302.000,0.304,0.011,0.033,0.109,0.337,0.271,0.329,0.271,1.500,0.000,100.000,62.000,0.000
mode small,0,20.000,300.000,303.000,1.000,28.020,28.000,130.000,302.000,0.303,0.010,0.031,0.103,0.334,0.272,0.327,0.283,1.000,0.000,100.000,81.000,0.000
mode small,0,25.000,300.000,302.000,0.600,26.170,26.230,130.000,278.000,0.302,0.016,0.049,0.163,0.351,0.253,0.337,0.250,0.600,0.000,100.000,100.000,0.000
mode small,0,30.000,300.000,305.000,1.600,25.440,25.510,130.000,260.000,0.305,0.029,0.086,0.281,0.391,0.219,0.431,0.227,1.600,5.000,100.000,120.000,0.000
mode small,0,35.000,300.000,300.000,0.100,25.370,25.480,130.000,246.000,0.300,0.026,0.078,0.258,0.378,0.223,0.369,0.242,0.100,3.000,100.000,137.000,0.000
mode small,0,40.000,300.000,302.000,0.700,25.760,25.710,130.000,236.000,0.302,0.015,0.044,0.144,0.346,0.259,0.337,0.255,0.700,0.000,100.000,156.000,0.000
mode small,0,50.000,300.000,300.000,-0.100,25.690,25.750,130.000,226.000,0.300,0.007,0.021,0.069,0.320,0.279,0.317,0.283,-0.100,0.000,100.000,197.000,0.000
mode small,0,60.000,300.000,300.000,0.000,25.930,25.960,130.000,224.000,0.300,0.010,0.030,0.100,0.330,0.270,0.322,0.274,0.000,0.000,100.000,232.000,0.000
mode small,0,70.000,300.000,300.000,-0.100,26.220,26.280,130.000,226.000,0.300,0.015,0.046,0.153,0.346,0.254,0.326,0.261,-0.100,0.000,100.000,279.000,0.000
mode small,0,80.000,300.000,302.000,0.700,26.310,26.370,130.000,227.000,0.302,0.016,0.049,0.163,0.351,0.253,0.328,0.258,0.700,0.000,100.000,324.000,0.000
mode small,0,5.000,400.000,389.000,-2.900,34.720,34.680,130.000,315.000,0.389,0.009,0.027,0.069,0.415,0.362,0.409,0.360,-2.900,0.000,100.000,22.000,0.000
mode small,0,6.000,400.000,380.000,-5.100,33.150,33.170,130.000,293.000,0.380,0.019,0.057,0.149,0.436,0.323,0.441,0.347,-5.100,0.000,100.000,26.000,1.000
mode small,0,8.000,400.000,390.000,-2.400,31.880,31.690,130.000,260.000,0.390,0.036,0.107,0.273,0.497,0.284,0.466,0.303,-2.400,6.000,100.000,34.000,0.000
mode small,1,5.000,400.000,383.000,-4.200,34.670,34.680,130.000,315.000,0.383,0.010,0.030,0.080,0.414,0.353,0.402,0.355,-4.200,0.000,100.000,22.000,0.000
mode small,1,6.000,400.000,394.000,-1.500,33.210,33.170,130.000,293.000,0.394,0.026,0.078,0.198,0.472,0.316,0.466,0.335,-1.500,0.000,100.000,26.000,0.000
mode small,1,8.000,400.000,401.000,0.300,31.790,31.690,130.000,260.000,0.401,0.040,0.121,0.302,0.522,0.280,0.503,0.298,0.300,4.000,100.000,34.000,0.000
mode small,2,5.000,400.000,418.000,4.600,34.540,34.680,130.000,315.000,0.418,0.009,0.028,0.068,0.447,0.390,0.436,0.394,4.600,0.000,100.000,22.000,0.000
mode small,2,6.000,400.000,422.000,5.600,33.160,33.170,130.000,293.000,0.422,0.018,0.054,0.128,0.477,0.368,0.461,0.379,5.600,0.000,100.000,26.000,1.000
mode small,2,8.000,400.000,418.000,4.500,31.830,31.690,130.000,260.000,0.418,0.032,0.097,0.232,0.515,0.321,0.521,0.300,4.500,4.000,100.000,34.000,0.000
mode small,3,5.000,400.000,414.000,3.600,34.650,34.680,130.000,315.000,0.414,0.007,0.021,0.050,0.435,0.394,0.432,0.397,3.600,0.000,100.000,22.000,0.000
mode small,3,6.000,400.000,408.000,2.000,33.180,33.170,130.000,293.000,0.408,0.012,0.035,0.086,0.443,0.373,0.434,0.377,2.000,0.000,100.000,25.000,0.000
mode small,3,8.000,400.000,409.000,2.300,31.830,31.690,130.000,260.000,0.409,0.032,0.095,0.231,0.504,0.314,0.503,0.360,2.300,2.000,100.000,34.000,0.000
mode small,0,10.000,400.000,382.000,-4.600,34.760,34.880,130.000,315.000,0.382,0.014,0.043,0.113,0.425,0.339,0.422,0.352,-4.600,0.000,100.000,42.000,0.000
mode small,3,10.000,400.000,421.000,5.200,34.750,34.880,130.000,315.000,0.421,0.008,0.025,0.058,0.445,0.396,0.444,0.402,5.200,0.000,100.000,42.000,1.000
mode small,0,15.000,400.000,397.000,-0.700,34.830,34.890,130.000,315.000,0.397,0.024,0.071,0.178,0.468,0.326,0.444,0.355,-0.700,0.000,100.000,61.000,0.000
mode small,3,15.000,400.000,409.000,2.300,34.910,34.890,130.000,315.000,0.409,0.020,0.060,0.146,0.469,0.349,0.446,0.367,2.300,0.000,100.000,61.000,0.000
mode small,0,20.000,400.000,400.000,0.100,34.710,34.750,130.000,315.000,0.400,0.022,0.065,0.162,0.465,0.336,0.439,0.360,0.100,0.000,100.000,81.000,0.000
mode small,0,25.000,400.000,401.000,0.200,33.150,32.990,130.000,288.000,0.401,0.032,0.096,0.240,0.497,0.305,0.481,0.300,0.200,3.000,100.000,100.000,0.000
mode small,0,30.000,400.000,405.000,1.300,32.700,32.490,130.000,267.000,0.405,0.033,0.098,0.242,0.503,0.307,0.496,0.322,1.300,2.000,100.000,121.000,0.000
mode small,0,35.000,400.000,403.000,0.700,32.830,32.780,130.000,252.000,0.403,0.023,0.070,0.173,0.472,0.333,0.461,0.342,0.700,0.000,100.000,137.000,0.000
mode small,0,40.000,400.000,401.000,0.300,32.810,32.780,130.000,241.000,0.401,0.013,0.040,0.099,0.441,0.361,0.434,0.362,0.300,0.000,100.000,117.000,0.000
mode small,0,50.000,400.000,400.000,0.100,32.940,32.910,130.000,231.000,0.400,0.008,0.025,0.062,0.425,0.375,0.422,0.379,0.100,0.000,100.000,196.000,0.000
mode small,0,60.000,400.000,399.000,-0.300,33.240,33.310,130.000,231.000,0.399,0.015,0.044,0.109,0.442,0.355,0.429,0.360,-0.300,0.000,100.000,230.000,0.000
mode small,0,70.000,400.000,401.000,0.200,33.580,33.560,130.000,234.000,0.401,0.017,0.052,0.130,0.453,0.349,0.429,0.342,0.200,0.000,100.000,279.000,0.000
mode small,0,80.000,400.000,398.000,-0.400,33.440,33.520,130.000,234.000,0.398,0.019,0.057,0.143,0.455,0.342,0.434,0.342,-0.400,0.000,100.000,325.000,0.000
mode small,0,5.000,500.000,470.000,-6.100,42.070,42.100,130.000,327.000,0.470,0.015,0.046,0.098,0.516,0.423,0.526,0.441,-6.100,0.000,100.000,22.000,1.000
mode small,0,6.000,500.000,481.000,-3.700,39.960,39.970,130.000,302.000,0.481,0.015,0.044,0.091,0.525,0.438,0.513,0.427,-3.700,0.000,100.000,26.000,0.000
mode small,0,8.000,500.000,486.000,-2.700,39.220,39.170,130.000,267.000,0.486,0.046,0.138,0.283,0.624,0.349,0.583,0.355,-2.700,1.000,100.000,34.000,0.000
mode small,1,5.000,500.000,491.000,-1.900,42.070,42.100,130.000,327.000,0.491,0.012,0.035,0.072,0.526,0.455,0.526,0.464,-1.900,0.000,100.000,22.000,0.000
mode small,1,6.000,500.000,482.000,-3.600,40.140,39.970,130.000,302.000,0.482,0.038,0.114,0.236,0.596,0.369,0.593,0.394,-3.600,1.000,100.000,26.000,0.000
mode small,1,8.000,500.000,501.000,0.200,39.190,39.170,130.000,267.000,0.501,0.021,0.064,0.127,0.565,0.437,0.548,0.436,0.200,0.000,100.000,34.000,0.000
mode small,2,5.000,500.000,538.000,7.700,42.040,42.100,130.000,327.000,0.538,0.011,0.033,0.061,0.571,0.506,0.565,0.513,7.700,0.000,100.000,22.000,1.000
mode small,2,6.000,500.000,527.000,5.300,39.970,39.970,130.000,302.000,0.527,0.022,0.066,0.126,0.593,0.460,0.580,0.476,5.300,0.000,100.000,26.000,1.000
mode small,2,8.000,500.000,518.000,3.500,39.240,39.170,130.000,267.000,0.518,0.032,0.096,0.186,0.614,0.421,0.580,0.432,3.500,0.000,100.000,34.000,0.000
mode small,3,5.000,500.000,508.000,1.600,42.020,42.100,130.000,327.000,0.508,0.008,0.023,0.045,0.531,0.485,0.531,0.489,1.600,0.000,100.000,22.000,0.000
mode small,3,6.000,500.000,519.000,3.800,40.060,39.970,130.000,302.000,0.519,0.014,0.042,0.081,0.561,0.477,0.548,0.481,3.800,0.000,100.000,26.000,0.000
mode small,3,8.000,500.000,506.000,1.200,39.130,39.170,130.000,267.000,0.506,0.039,0.118,0.233,0.624,0.388,0.627,0.427,1.200,1.000,100.000,33.000,0.000
mode small,0,10.000,500.000,477.000,-4.500,41.680,41.740,130.000,327.000,0.477,0.014,0.042,0.088,0.519,0.436,0.518,0.436,-4.500,0.000,100.000,42.000,0.000
mode small,3,10.000,500.000,520.000,4.100,41.700,41.740,130.000,327.000,0.520,0.014,0.042,0.080,0.562,0.479,0.548,0.491,4.100,0.000,100.000,42.000,0.000
mode small,0,15.000,500.000,494.000,-1.300,41.680,41.650,130.000,327.000,0.494,0.030,0.089,0.179,0.582,0.405,0.553,0.446,-1.300,0.000,100.000,61.000,0.000
mode small,3,15.000,500.000,507.000,1.400,41.770,41.650,130.000,327.000,0.507,0.022,0.065,0.128,0.572,0.442,0.548,0.461,1.400,0.000,100.000,62.000,0.000
mode small,0,20.000,500.000,497.000,-0.600,41.820,41.710,130.000,327.000,0.497,0.024,0.071,0.143,0.568,0.426,0.548,0.439,-0.600,0.000,100.000,81.000,0.000
mode small,0,25.000,500.000,502.000,0.400,40.580,40.620,130.000,297.000,0.502,0.039,0.118,0.234,0.620,0.385,0.620,0.387,0.400,3.000,100.000,100.000,0.000
mode small,0,30.000,500.000,499.000,-0.100,39.530,39.640,130.000,274.000,0.499,0.055,0.165,0.331,0.665,0.334,0.645,0.375,-0.100,8.000,100.000,120.000,0.000
mode small,0,35.000,500.000,498.000,-0.300,40.460,40.460,130.000,258.000,0.498,0.021,0.062,0.124,0.560,0.437,0.546,0.436,-0.300,0.000,100.000,137.000,0.000
mode small,0,40.000,500.000,499.000,-0.300,40.290,40.340,130.000,247.000,0.499,0.016,0.048,0.095,0.546,0.451,0.538,0.451,-0.300,0.000,100.000,158.000,0.000
mode small,0,50.000,500.000,499.000,-0.200,40.430,40.460,130.000,237.000,0.499,0.011,0.032,0.064,0.531,0.467,0.523,0.476,-0.200,0.000,100.000,197.000,0.000
mode small,0,60.000,500.000,501.000,0.200,40.690,40.740,130.000,237.000,0.501,0.017,0.052,0.104,0.553,0.449,0.541,0.464,0.200,0.000,100.000,230.000,0.000
mode small,0,70.000,500.000,501.000,0.200,41.060,41.100,130.000,241.000,0.501,0.020,0.059,0.118,0.560,0.442,0.536,0.444,0.200,0.000,100.000,278.000,0.000
mode small,0,80.000,500.000,496.000,-0.700,40.860,41.020,130.000,240.000,0.496,0.021,0.063,0.127,0.559,0.433,0.538,0.439,-0.700,0.000,100.000,323.000,0.000
mode small,0,5.000,600.000,560.000,-6.700,49.020,49.000,130.000,337.000,0.560,0.014,0.042,0.075,0.602,0.518,0.615,0.531,-6.700,0.000,100.000,22.000,1.000
mode small,0,6.000,600.000,578.000,-3.700,47.260,47.290,130.000,311.000,0.578,0.036,0.109,0.189,0.687,0.468,0.665,0.494,-3.700,0.000,100.000,25.000,0.000
mode small,0,8.000,600.000,584.000,-2.700,46.550,46.630,130.000,274.000,0.584,0.046,0.139,0.238,0.723,0.445,0.670,0.481,-2.700,0.000,100.000,34.000,0.000
mode small,1,5.000,600.000,598.000,-0.300,49.010,49.000,130.000,337.000,0.598,0.014,0.041,0.068,0.639,0.558,0.625,0.565,-0.300,0.000,100.000,22.000,0.000
mode small,1,6.000,600.000,580.000,-3.400,47.270,47.290,130.000,311.000,0.580,0.049,0.146,0.251,0.726,0.434,0.749,0.489,-3.400,1.000,100.000,26.000,0.000
mode small,1,8.000,600.000,600.000,0.100,46.620,46.630,130.000,274.000,0.600,0.012,0.036,0.060,0.636,0.564,0.625,0.565,0.100,0.000,100.000,34.000,0.000
mode small,2,5.000,600.000,633.000,5.600,48.960,49.000,130.000,337.000,0.633,0.011,0.032,0.051,0.666,0.601,0.657,0.590,5.600,0.000,100.000,22.000,1.000
mode small,2,6.000,600.000,634.000,5.600,47.270,47.290,130.000,311.000,0.634,0.039,0.117,0.184,0.750,0.517,0.722,0.546,5.600,1.000,100.000,26.000,1.000
mode small,2,8.000,600.000,615.000,2.600,46.630,46.630,130.000,274.000,0.615,0.024,0.071,0.115,0.686,0.545,0.667,0.558,2.600,0.000,100.000,34.000,0.000
mode small,3,5.000,600.000,612.000,1.900,48.910,49.000,130.000,337.000,0.612,0.008,0.023,0.037,0.634,0.589,0.632,0.590,1.900,0.000,100.000,22.000,0.000
mode small,3,6.000,600.000,620.000,3.300,47.350,47.290,130.000,311.000,0.620,0.021,0.063,0.102,0.683,0.556,0.679,0.573,3.300,0.000,100.000,26.000,0.000
mode small,3,8.000,600.000,603.000,0.500,46.590,46.630,130.000,274.000,0.603,0.043,0.129,0.214,0.732,0.474,0.719,0.501,0.500,0.000,100.000,34.000,0.000
mode small,0,10.000,600.000,586.000,-2.300,48.560,48.590,130.000,337.000,0.586,0.017,0.052,0.089,0.639,0.534,0.640,0.558,-2.300,0.000,100.000,42.000,0.000
mode small,3,10.000,600.000,619.000,3.100,48.570,48.590,130.000,337.000,0.619,0.012,0.037,0.060,0.656,0.581,0.647,0.585,3.100,0.000,100.000,42.000,0.000
mode small,0,15.000,600.000,596.000,-0.700,48.610,48.540,130.000,337.000,0.596,0.026,0.077,0.129,0.673,0.519,0.640,0.536,-0.700,0.000,100.000,62.000,0.000
mode small,3,15.000,600.000,608.000,1.300,48.640,48.540,130.000,337.000,0.608,0.017,0.050,0.081,0.658,0.559,0.637,0.560,1.300,0.000,100.000,61.000,0.000
mode small,0,20.000,600.000,601.000,0.200,48.990,48.970,130.000,337.000,0.601,0.024,0.071,0.118,0.672,0.530,0.642,0.531,0.200,0.000,100.000,81.000,0.000
mode small,0,25.000,600.000,606.000,0.900,47.840,47.740,130.000,305.000,0.606,0.038,0.114,0.189,0.720,0.491,0.722,0.513,0.900,1.000,100.000,101.000,0.000
mode small,0,30.000,600.000,605.000,0.800,47.190,47.040,130.000,281.000,0.605,0.048,0.144,0.238,0.749,0.461,0.707,0.451,0.800,1.000,100.000,121.000,0.000
mode small,0,35.000,600.000,600.000,0.000,47.630,47.460,130.000,264.000,0.600,0.020,0.060,0.100,0.660,0.540,0.640,0.538,0.000,0.000,100.000,137.000,0.000
mode small,0,40.000,600.000,599.000,-0.200,47.230,47.180,130.000,253.000,0.599,0.014,0.043,0.071,0.641,0.556,0.642,0.568,-0.200,0.000,100.000,158.000,0.000
mode small,0,50.000,600.000,596.000,-0.700,47.640,47.700,130.000,243.000,0.596,0.012,0.036,0.061,0.632,0.560,0.620,0.568,-0.700,0.000,100.000,195.000,0.000
mode small,0,60.000,600.000,597.000,-0.600,47.910,47.920,130.000,244.000,0.597,0.018,0.055,0.092,0.652,0.541,0.642,0.543,-0.600,0.000,100.000,231.000,0.000
mode small,0,70.000,600.000,598.000,-0.300,48.200,48.230,130.000,247.000,0.598,0.025,0.074,0.124,0.672,0.524,0.650,0.528,-0.300,0.000,100.000,279.000,0.000
